pair_id,temporal_compatibility,prediction_accuracy,user_satisfaction,timezone_matching_accuracy
pair_0474,1.0,0.8,0.5314265315617341,0.0
pair_0475,1.0,0.8,0.6913413964457308,0.0
pair_0476,1.0,0.8,0.6962308816220987,0.0
pair_0477,1.0,0.8,0.6306981259513342,0.0
pair_0478,0.9166666666666666,0.8,0.6577497264994817,0.0
pair_0479,1.0,0.8,0.6559509824610774,0.0
pair_0480,1.0,0.8,0.5538766372631841,0.0
pair_0481,1.0,0.8,0.6865687091095081,0.0
pair_0482,0.9166666666666666,0.8,0.5943963347886949,0.0
pair_0483,0.9166666666666666,0.8,0.6712475073850737,0.0
pair_0484,1.0,0.8,0.5607236241859065,0.0
pair_0485,1.0,0.8,0.5289973054919129,0.0
pair_0486,0.9166666666666666,0.8,0.566744432936176,0.0
pair_0487,1.0,0.8,0.5707867142993678,0.0
pair_0488,1.0,0.8,0.6490427871277133,0.0
pair_0489,0.9166666666666666,0.8,0.5899415750921024,0.0
pair_0490,1.0,0.8,0.5850595825363493,0.0
pair_0491,0.9166666666666666,0.8,0.5787084412018884,0.0
pair_0492,0.9166666666666666,0.8,0.583424727627147,0.0
pair_0493,1.0,0.8,0.6524445488154699,0.0
pair_0494,1.0,0.8,0.5808162213195971,0.0
pair_0495,1.0,0.8,0.6937359905373868,0.0
pair_0496,0.9166666666666666,0.8,0.5707223916736136,0.0
pair_0497,0.9166666666666666,0.8,0.6610741513072406,0.0
pair_0498,1.0,0.8,0.6949971518768217,0.0
pair_0499,1.0,0.8,0.6534097198757638,0.0
pair_0500,0.0,0.5,0.5038959247150019,0.0
pair_0501,1.0,0.8,0.64086778194042,0.0
pair_0502,0.9166666666666666,0.8,0.541721808406792,0.0
pair_0503,0.9166666666666666,0.8,0.6433345396160026,0.0
pair_0504,1.0,0.8,0.5589593780525799,0.0
pair_0505,0.9166666666666666,0.8,0.5746950373406395,0.0
pair_0506,0.9166666666666666,0.8,0.5643691590838109,0.0
pair_0507,0.9166666666666666,0.8,0.6581839939689731,0.0
pair_0508,1.0,0.8,0.5651370265455069,0.0
pair_0509,0.9166666666666666,0.8,0.6119944523856297,0.0
pair_0510,0.9166666666666666,0.8,0.5398904290757695,0.0
pair_0511,0.9166666666666666,0.8,0.5429959708713826,0.0
pair_0512,0.9166666666666666,0.8,0.6005886844398128,0.0
pair_0513,1.0,0.8,0.6712806884556457,0.0
pair_0514,1.0,0.8,0.5213669152176781,0.0
pair_0515,1.0,0.8,0.5486275630599527,0.0
pair_0516,0.9166666666666666,0.8,0.5650966073913114,0.0
pair_0517,0.0,0.5,0.5959365396819921,0.0
pair_0518,0.9166666666666666,0.8,0.6442527958645526,0.0
pair_0519,1.0,0.8,0.5939743518114765,0.0
pair_0520,1.0,0.8,0.6942266344229998,0.0
pair_0521,0.9166666666666666,0.8,0.5091999900061308,0.0
pair_0522,0.9166666666666666,0.8,0.6318836471290334,0.0
pair_0523,0.9166666666666666,0.8,0.6375601931806381,0.0
pair_0524,0.9166666666666666,0.8,0.6817774693764577,0.0
pair_0525,1.0,0.8,0.59740826971806,0.0
pair_0526,0.9166666666666666,0.8,0.5560285225315826,0.0
pair_0527,1.0,0.8,0.621340968588165,0.0
pair_0528,0.9166666666666666,0.8,0.5750037924339128,0.0
pair_0529,1.0,0.8,0.5202879832031049,0.0
pair_0530,1.0,0.8,0.6279257332424699,0.0
pair_0531,0.9166666666666666,0.8,0.555209244099104,0.0
pair_0532,1.0,0.8,0.5738897657962506,0.0
pair_0533,1.0,0.8,0.6847212184730699,0.0
pair_0534,0.9166666666666666,0.8,0.5222061581490052,0.0
pair_0535,1.0,0.8,0.5268569467676427,0.0
pair_0536,0.9166666666666666,0.8,0.649965241661651,0.0
pair_0537,1.0,0.8,0.5649091034787577,0.0
pair_0538,1.0,0.8,0.655048581559135,0.0
pair_0539,1.0,0.8,0.5827554759745459,0.0
pair_0540,0.9166666666666666,0.8,0.5303545175104597,0.0
pair_0541,1.0,0.8,0.5300839149800066,0.0
pair_0542,1.0,0.8,0.5597711258740545,0.0
pair_0543,1.0,0.8,0.5399988614944166,0.0
pair_0544,0.9166666666666666,0.8,0.5176010317180473,0.0
pair_0545,1.0,0.8,0.549045333754781,0.0
pair_0546,1.0,0.8,0.614546633581199,0.0
pair_0547,0.9166666666666666,0.8,0.6525574321459097,0.0
pair_0548,0.9166666666666666,0.8,0.55214382642012,0.0
pair_0549,0.9166666666666666,0.8,0.6062054959197491,0.0
pair_0550,0.9166666666666666,0.8,0.5582838769101651,0.0
pair_0551,0.9166666666666666,0.8,0.5043703617758565,0.0
pair_0552,1.0,0.8,0.654420143022993,0.0
pair_0553,0.9166666666666666,0.8,0.5136007813673098,0.0
pair_0554,1.0,0.8,0.6571801419544985,0.0
pair_0555,1.0,0.8,0.6422805379913125,0.0
pair_0556,0.9166666666666666,0.8,0.5627922474700214,0.0
pair_0557,1.0,0.8,0.6706866657156193,0.0
pair_0558,1.0,0.8,0.681020699102734,0.0
pair_0559,1.0,0.8,0.5891680743504661,0.0
pair_0560,1.0,0.8,0.6769170436483812,0.0
pair_0561,1.0,0.8,0.5368280057925986,0.0
pair_0562,1.0,0.8,0.5936652797873054,0.0
pair_0563,0.9166666666666666,0.8,0.5921607380542215,0.0
pair_0564,0.0,0.5,0.5666024196132796,0.0
pair_0565,1.0,0.8,0.6355337604454736,0.0
pair_0566,1.0,0.8,0.6408120621130255,0.0
pair_0567,0.9166666666666666,0.8,0.5510715553218377,0.0
pair_0568,1.0,0.8,0.6495300560186523,0.0
pair_0569,1.0,0.8,0.5046276616160124,0.0
pair_0570,1.0,0.8,0.5238380873832705,0.0
pair_0571,1.0,0.8,0.5821557900716825,0.0
pair_0572,1.0,0.8,0.5792615962118876,0.0
pair_0573,1.0,0.8,0.5972715061874643,0.0
pair_0574,1.0,0.8,0.509606216597072,0.0
pair_0575,0.9166666666666666,0.8,0.6056794763509725,0.0
pair_0576,0.9166666666666666,0.8,0.6825964405978368,0.0
pair_0577,0.9166666666666666,0.8,0.6024523338280235,0.0
pair_0578,0.9166666666666666,0.8,0.5032402538742342,0.0
pair_0579,0.9166666666666666,0.8,0.5874413832957364,0.0
pair_0580,0.9166666666666666,0.8,0.5064168035384837,0.0
pair_0581,0.9166666666666666,0.8,0.6008423117892159,0.0
pair_0582,1.0,0.8,0.6596556489572972,0.0
pair_0583,1.0,0.8,0.6580275007170578,0.0
pair_0584,0.9166666666666666,0.8,0.5984018940965032,0.0
pair_0585,0.0,0.5,0.6149630938973316,0.0
pair_0586,1.0,0.8,0.6268747688339791,0.0
pair_0587,1.0,0.8,0.6468867615991124,0.0
pair_0588,0.9166666666666666,0.8,0.6130613611521475,0.0
pair_0589,1.0,0.8,0.6948455073807994,0.0
pair_0590,1.0,0.8,0.6561176420932038,0.0
pair_0591,1.0,0.8,0.606352487442231,0.0
pair_0592,1.0,0.8,0.6597181953690952,0.0
pair_0593,0.9166666666666666,0.8,0.6692598683409183,0.0
pair_0594,1.0,0.8,0.5175460511057455,0.0
pair_0595,0.9166666666666666,0.8,0.6844993762201768,0.0
pair_0596,0.9166666666666666,0.8,0.6220062965902299,0.0
pair_0597,0.9166666666666666,0.8,0.698589945123922,0.0
pair_0598,0.9166666666666666,0.8,0.6503814698354655,0.0
pair_0599,0.9166666666666666,0.8,0.6534230570256012,0.0
pair_0600,0.9166666666666666,0.8,0.5861893457438883,0.0
pair_0601,1.0,0.8,0.5553729824210929,0.0
pair_0602,1.0,0.8,0.5902577175041374,0.0
pair_0603,1.0,0.8,0.6761081173931802,0.0
pair_0604,1.0,0.8,0.6477873178604324,0.0
pair_0605,0.9166666666666666,0.8,0.6300887395894965,0.0
pair_0606,1.0,0.8,0.5146051573480275,0.0
pair_0607,0.9166666666666666,0.8,0.6295679726827499,0.0
pair_0608,0.9166666666666666,0.8,0.5679619438261495,0.0
pair_0609,0.9166666666666666,0.8,0.605542793543805,0.0
pair_0610,1.0,0.8,0.6385172333411255,0.0
pair_0611,0.9166666666666666,0.8,0.6640417053528185,0.0
pair_0612,0.9166666666666666,0.8,0.5864794342061832,0.0
pair_0613,1.0,0.8,0.5042967057249934,0.0
pair_0614,0.9166666666666666,0.8,0.6149475683179703,0.0
pair_0615,0.9166666666666666,0.8,0.501270791327491,0.0
pair_0616,1.0,0.8,0.6656445285528115,0.0
pair_0617,1.0,0.8,0.5037743300326734,0.0
pair_0618,0.9166666666666666,0.8,0.5450459872519736,0.0
pair_0619,0.9166666666666666,0.8,0.5854299294210894,0.0
pair_0620,1.0,0.8,0.5517705900305131,0.0
pair_0621,0.9166666666666666,0.8,0.54457799730357,0.0
pair_0622,1.0,0.8,0.6349076625224632,0.0
pair_0623,1.0,0.8,0.5653238557761375,0.0
pair_0624,0.9166666666666666,0.8,0.5915506640875529,0.0
pair_0625,0.9166666666666666,0.8,0.6330803740029507,0.0
pair_0626,1.0,0.8,0.6539855656348538,0.0
pair_0627,1.0,0.8,0.6148876829823203,0.0
pair_0628,1.0,0.8,0.570929062207406,0.0
pair_0629,0.9166666666666666,0.8,0.6760623480601675,0.0
pair_0630,0.9166666666666666,0.8,0.6734486245764137,0.0
pair_0631,1.0,0.8,0.5305209564996471,0.0
pair_0632,1.0,0.8,0.6545984002177175,0.0
pair_0633,0.9166666666666666,0.8,0.5412288342542673,0.0
pair_0634,1.0,0.8,0.5363173441602237,0.0
pair_0635,0.9166666666666666,0.8,0.5052448981008262,0.0
pair_0636,1.0,0.8,0.6203842937119226,0.0
pair_0637,0.9166666666666666,0.8,0.6689396635285804,0.0
pair_0638,0.9166666666666666,0.8,0.6558926435222082,0.0
pair_0639,1.0,0.8,0.6080152501888865,0.0
pair_0640,1.0,0.8,0.6909321189958854,0.0
pair_0641,0.9166666666666666,0.8,0.5654922095992506,0.0
pair_0642,0.9166666666666666,0.8,0.5630672498471521,0.0
pair_0643,0.9166666666666666,0.8,0.5460207710536823,0.0
pair_0644,1.0,0.8,0.5417614507700523,0.0
pair_0645,0.9166666666666666,0.8,0.560585901384486,0.0
pair_0646,0.9166666666666666,0.8,0.5848567277059012,0.0
pair_0647,0.9166666666666666,0.8,0.554215588022737,0.0
pair_0648,1.0,0.8,0.6872604532836053,0.0
pair_0649,1.0,0.8,0.5434471618717094,0.0
pair_0650,1.0,0.8,0.5710689530183322,0.0
pair_0651,0.9166666666666666,0.8,0.5274624330962264,0.0
pair_0652,1.0,0.8,0.6797759263878862,0.0
pair_0653,0.9166666666666666,0.8,0.5879281880305858,0.0
pair_0654,1.0,0.8,0.6668314485967364,0.0
pair_0655,1.0,0.8,0.5750227883836982,0.0
pair_0656,0.9166666666666666,0.8,0.5887904925160599,0.0
pair_0657,1.0,0.8,0.6487884757730187,0.0
pair_0658,0.9166666666666666,0.8,0.6479825529584056,0.0
pair_0659,0.9166666666666666,0.8,0.5760833130020115,0.0
pair_0660,0.9166666666666666,0.8,0.5893624774195951,0.0
pair_0661,1.0,0.8,0.5798356401900019,0.0
pair_0662,1.0,0.8,0.5411264535352345,0.0
pair_0663,1.0,0.8,0.576100977644648,0.0
pair_0664,1.0,0.8,0.6628998832771917,0.0
pair_0665,0.9166666666666666,0.8,0.5185703634757456,0.0
pair_0666,0.9166666666666666,0.8,0.5350193567673911,0.0
pair_0667,1.0,0.8,0.6826566421662323,0.0
pair_0668,0.9166666666666666,0.8,0.6449036680407765,0.0
pair_0669,1.0,0.8,0.5243407505197569,0.0
pair_0670,0.9166666666666666,0.8,0.6513212713742822,0.0
pair_0671,1.0,0.8,0.5240716650198336,0.0
pair_0672,0.9166666666666666,0.8,0.5978216852853327,0.0
pair_0673,0.9166666666666666,0.8,0.6209696819758271,0.0
pair_0674,0.9166666666666666,0.8,0.6499365180661641,0.0
pair_0675,1.0,0.8,0.5633759162055371,0.0
pair_0676,0.9166666666666666,0.8,0.5381962287579886,0.0
pair_0677,0.9166666666666666,0.8,0.697030420736657,0.0
pair_0678,1.0,0.8,0.659958242635295,0.0
pair_0679,1.0,0.8,0.5719716958373471,0.0
pair_0680,1.0,0.8,0.5510569073389996,0.0
pair_0681,1.0,0.8,0.5223984717501653,0.0
pair_0682,1.0,0.8,0.5913907498361848,0.0
pair_0683,0.9166666666666666,0.8,0.5014511188567119,0.0
pair_0684,0.9166666666666666,0.8,0.6606823346317022,0.0
pair_0685,1.0,0.8,0.5800616695904266,0.0
pair_0686,0.9166666666666666,0.8,0.6714986146987468,0.0
pair_0687,1.0,0.8,0.5709362199312336,0.0
pair_0688,1.0,0.8,0.6891463567465271,0.0
pair_0689,0.0,0.5,0.6673069269438171,0.0
pair_0690,1.0,0.8,0.5868297769813844,0.0
pair_0691,1.0,0.8,0.6695616314590005,0.0
pair_0692,0.9166666666666666,0.8,0.5601388875087482,0.0
pair_0693,1.0,0.8,0.6999413128215282,0.0
pair_0694,1.0,0.8,0.5168902943289766,0.0
pair_0695,0.9166666666666666,0.8,0.6287163910421273,0.0
pair_0696,0.9166666666666666,0.8,0.5779372422038641,0.0
pair_0697,1.0,0.8,0.5942722916839271,0.0
pair_0698,0.9166666666666666,0.8,0.6902618288460887,0.0
pair_0699,0.9166666666666666,0.8,0.5549432258749442,0.0
pair_0700,0.9166666666666666,0.8,0.629471923257904,0.0
pair_0701,0.9166666666666666,0.8,0.5646541864355944,0.0
pair_0702,0.9166666666666666,0.8,0.5281471637597901,0.0
pair_0703,1.0,0.8,0.5497996243497109,0.0
pair_0704,0.9166666666666666,0.8,0.6129158496994882,0.0
pair_0705,1.0,0.8,0.5255896605828732,0.0
pair_0706,0.9166666666666666,0.8,0.531151662975878,0.0
pair_0707,1.0,0.8,0.639014042123873,0.0
pair_0708,0.9166666666666666,0.8,0.6524575681075316,0.0
pair_0709,0.9166666666666666,0.8,0.5122362920585342,0.0
pair_0710,1.0,0.8,0.6604760545638585,0.0
pair_0711,1.0,0.8,0.6732690121827263,0.0
pair_0712,1.0,0.8,0.6321904380516478,0.0
pair_0713,1.0,0.8,0.5743408078216836,0.0
pair_0714,1.0,0.8,0.5829752740610401,0.0
pair_0715,1.0,0.8,0.5314965388465511,0.0
pair_0716,1.0,0.8,0.5344839977840147,0.0
pair_0717,0.9166666666666666,0.8,0.6872583173492546,0.0
pair_0718,0.0,0.5,0.6930600377192803,0.0
pair_0719,0.9166666666666666,0.8,0.6483933341643475,0.0
pair_0720,1.0,0.8,0.662063934905332,0.0
pair_0721,1.0,0.8,0.5363229384497821,0.0
pair_0722,0.9166666666666666,0.8,0.675815482325784,0.0
pair_0723,1.0,0.8,0.5218783151903104,0.0
pair_0724,0.9166666666666666,0.8,0.5324747428744735,0.0
pair_0725,1.0,0.8,0.5995110783041669,0.0
pair_0726,0.9166666666666666,0.8,0.5612129634673212,0.0
pair_0727,0.9166666666666666,0.8,0.6250624975162508,0.0
pair_0728,0.9166666666666666,0.8,0.6817961705348268,0.0
pair_0729,1.0,0.8,0.5530362689821624,0.0
pair_0730,1.0,0.8,0.5642145470209095,0.0
pair_0731,0.9166666666666666,0.8,0.6566537797835916,0.0
pair_0732,1.0,0.8,0.5663164094515099,0.0
pair_0733,1.0,0.8,0.6777640901066397,0.0
pair_0734,1.0,0.8,0.5068445544465643,0.0
pair_0735,0.9166666666666666,0.8,0.6744056390886617,0.0
pair_0736,0.9166666666666666,0.8,0.6827153867597197,0.0
pair_0737,1.0,0.8,0.5092998900107666,0.0
pair_0738,1.0,0.8,0.5754073541797732,0.0
pair_0739,1.0,0.8,0.6197014953531663,0.0
pair_0740,0.9166666666666666,0.8,0.6050409200336638,0.0
pair_0741,0.9166666666666666,0.8,0.5316345156730938,0.0
pair_0742,1.0,0.8,0.5029876922796166,0.0
pair_0743,1.0,0.8,0.6794377389888461,0.0
pair_0744,1.0,0.8,0.5184247798023862,0.0
pair_0745,1.0,0.8,0.697638301650175,0.0
pair_0746,1.0,0.8,0.5224821179639255,0.0
pair_0747,0.9166666666666666,0.8,0.5951378739840288,0.0
pair_0748,0.9166666666666666,0.8,0.6966737574563575,0.0
pair_0749,0.9166666666666666,0.8,0.6712280853065005,0.0
pair_0750,0.9166666666666666,0.8,0.6073454401499269,0.0
pair_0751,1.0,0.8,0.5268810791625316,0.0
pair_0752,0.9166666666666666,0.8,0.6206542191049831,0.0
pair_0753,1.0,0.8,0.6273710474382663,0.0
pair_0754,0.9166666666666666,0.8,0.5622861764971069,0.0
pair_0755,1.0,0.8,0.5938973961763814,0.0
pair_0756,0.9166666666666666,0.8,0.6805765900863134,0.0
pair_0757,0.9166666666666666,0.8,0.5256397222323365,0.0
pair_0758,1.0,0.8,0.6312748544513972,0.0
pair_0759,1.0,0.8,0.5731165453149458,0.0
pair_0760,0.9166666666666666,0.8,0.622721914452958,0.0
pair_0761,1.0,0.8,0.6432630585080359,0.0
pair_0762,0.9166666666666666,0.8,0.5955579690527941,0.0
pair_0763,0.9166666666666666,0.8,0.649743783222272,0.0
pair_0764,0.9166666666666666,0.8,0.6703936942983263,0.0
pair_0765,1.0,0.8,0.5392574192968502,0.0
pair_0766,0.9166666666666666,0.8,0.5438622258823127,0.0
pair_0767,0.9166666666666666,0.8,0.5259615224681011,0.0
pair_0768,1.0,0.8,0.6884578259923988,0.0
pair_0769,0.9166666666666666,0.8,0.5451103682208209,0.0
pair_0770,0.9166666666666666,0.8,0.5164377968656797,0.0
pair_0771,0.9166666666666666,0.8,0.5189578379947961,0.0
pair_0772,0.9166666666666666,0.8,0.5807677064572271,0.0
pair_0773,1.0,0.8,0.6773835847005465,0.0
pair_0774,1.0,0.8,0.5210456419732851,0.0
pair_0775,0.9166666666666666,0.8,0.5452446807185869,0.0
pair_0776,1.0,0.8,0.5369253512174341,0.0
pair_0777,0.9166666666666666,0.8,0.6318738718347372,0.0
pair_0778,1.0,0.8,0.5657251517630524,0.0
pair_0779,0.9166666666666666,0.8,0.6947913489671784,0.0
pair_0780,1.0,0.8,0.6336712726813326,0.0
pair_0781,0.9166666666666666,0.8,0.6039833851410513,0.0
pair_0782,1.0,0.8,0.6154334217125816,0.0
pair_0783,0.9166666666666666,0.8,0.6767165679733841,0.0
pair_0784,0.9166666666666666,0.8,0.6519787235551061,0.0
pair_0785,1.0,0.8,0.5263414194106221,0.0
pair_0786,0.9166666666666666,0.8,0.5844041904431144,0.0
pair_0787,1.0,0.8,0.6322403656620099,0.0
pair_0788,0.9166666666666666,0.8,0.6158737119084751,0.0
pair_0789,1.0,0.8,0.6869248820107406,0.0
pair_0790,0.0,0.5,0.5068450625955103,0.0
pair_0791,0.9166666666666666,0.8,0.681202906071799,0.0
pair_0792,1.0,0.8,0.5770060027120713,0.0
pair_0793,1.0,0.8,0.5096036863240523,0.0
pair_0794,0.9166666666666666,0.8,0.5395792305164495,0.0
pair_0795,0.9166666666666666,0.8,0.5364344939802911,0.0
pair_0796,0.9166666666666666,0.8,0.5285908932009795,0.0
pair_0797,1.0,0.8,0.5068228078415677,0.0
pair_0798,0.9166666666666666,0.8,0.6589544433919032,0.0
pair_0799,0.9166666666666666,0.8,0.5323770409774238,0.0
pair_0800,1.0,0.8,0.5645064756448753,0.0
pair_0801,1.0,0.8,0.6144173465382701,0.0
pair_0802,0.0,0.5,0.5967689720655686,0.0
pair_0803,1.0,0.8,0.5687803539451185,0.0
pair_0804,1.0,0.8,0.6257425842725125,0.0
pair_0805,1.0,0.8,0.6633978977364,0.0
pair_0806,0.9166666666666666,0.8,0.6154402962411297,0.0
pair_0807,0.9166666666666666,0.8,0.5904208227883261,0.0
pair_0808,0.9166666666666666,0.8,0.5429672382074499,0.0
pair_0809,0.9166666666666666,0.8,0.6242625121218035,0.0
pair_0810,1.0,0.8,0.6091758853791103,0.0
pair_0811,1.0,0.8,0.5235638257040983,0.0
pair_0812,1.0,0.8,0.5558610389463015,0.0
pair_0813,1.0,0.8,0.65370221065654,0.0
pair_0814,1.0,0.8,0.6847771262189006,0.0
pair_0815,0.9166666666666666,0.8,0.5674509182522978,0.0
pair_0816,0.9166666666666666,0.8,0.6785053688083877,0.0
pair_0817,1.0,0.8,0.5510568847372874,0.0
pair_0818,1.0,0.8,0.6613976998209523,0.0
pair_0819,0.9166666666666666,0.8,0.5974710297167417,0.0
pair_0820,0.9166666666666666,0.8,0.60978015729236,0.0
pair_0821,0.9166666666666666,0.8,0.6326496140606752,0.0
pair_0822,0.9166666666666666,0.8,0.6336025370004987,0.0
pair_0823,0.9166666666666666,0.8,0.5684750046778758,0.0
pair_0824,1.0,0.8,0.6038145844084968,0.0
pair_0825,0.9166666666666666,0.8,0.5126235541432413,0.0
pair_0826,1.0,0.8,0.5730844489135064,0.0
pair_0827,0.9166666666666666,0.8,0.6284585386893361,0.0
pair_0828,0.9166666666666666,0.8,0.6929507099737506,0.0
pair_0829,1.0,0.8,0.525245633862292,0.0
pair_0830,1.0,0.8,0.5454250111804722,0.0
pair_0831,0.9166666666666666,0.8,0.5914866877050369,0.0
pair_0832,1.0,0.8,0.5222273932699527,0.0
pair_0833,1.0,0.8,0.6100929539094796,0.0
pair_0834,1.0,0.8,0.5591426866148401,0.0
pair_0835,0.9166666666666666,0.8,0.6746613477880123,0.0
pair_0836,0.9166666666666666,0.8,0.5614060810991597,0.0
pair_0837,1.0,0.8,0.5872328215141572,0.0
pair_0838,0.9166666666666666,0.8,0.6968623398833701,0.0
pair_0839,1.0,0.8,0.5165934487675019,0.0
pair_0840,0.9166666666666666,0.8,0.6733934983189103,0.0
pair_0841,0.9166666666666666,0.8,0.6009447443226164,0.0
pair_0842,0.9166666666666666,0.8,0.5795116198361316,0.0
pair_0843,1.0,0.8,0.6882499439800147,0.0
pair_0844,0.9166666666666666,0.8,0.6997089587314496,0.0
pair_0845,0.9166666666666666,0.8,0.5389755966390795,0.0
pair_0846,0.9166666666666666,0.8,0.6680025632389998,0.0
pair_0847,0.9166666666666666,0.8,0.5443714183210006,0.0
pair_0848,0.9166666666666666,0.8,0.5033438476900415,0.0
pair_0849,1.0,0.8,0.6466824646958647,0.0
pair_0850,0.9166666666666666,0.8,0.570787299462519,0.0
pair_0851,0.9166666666666666,0.8,0.6201872598825956,0.0
pair_0852,1.0,0.8,0.5303542383952184,0.0
pair_0853,0.9166666666666666,0.8,0.6719852395811103,0.0
pair_0854,0.9166666666666666,0.8,0.6050090447768497,0.0
pair_0855,0.9166666666666666,0.8,0.6600519978004042,0.0
pair_0856,0.9166666666666666,0.8,0.5725312300614375,0.0
pair_0857,0.9166666666666666,0.8,0.5460847090090732,0.0
pair_0858,0.9166666666666666,0.8,0.6894326999741418,0.0
pair_0859,0.9166666666666666,0.8,0.6061740147572062,0.0
pair_0860,0.9166666666666666,0.8,0.5748944240193811,0.0
pair_0861,0.9166666666666666,0.8,0.520027614653702,0.0
pair_0862,1.0,0.8,0.5331271032019068,0.0
pair_0863,1.0,0.8,0.6268625242396306,0.0
pair_0864,1.0,0.8,0.6236368525419496,0.0
pair_0865,0.9166666666666666,0.8,0.6686477585593594,0.0
pair_0866,0.9166666666666666,0.8,0.6502208362759441,0.0
pair_0867,0.9166666666666666,0.8,0.5304102160644852,0.0
pair_0868,0.9166666666666666,0.8,0.6884383975790894,0.0
pair_0869,1.0,0.8,0.6219331106901403,0.0
pair_0870,1.0,0.8,0.6716590392622294,0.0
pair_0871,0.9166666666666666,0.8,0.5556842759980443,0.0
pair_0872,0.9166666666666666,0.8,0.6918113529222405,0.0
pair_0873,0.9166666666666666,0.8,0.6897798216355933,0.0
pair_0874,0.9166666666666666,0.8,0.559299286290664,0.0
pair_0875,0.9166666666666666,0.8,0.680191323938591,0.0
pair_0876,1.0,0.8,0.694401772948003,0.0
pair_0877,1.0,0.8,0.67874889891825,0.0
pair_0878,1.0,0.8,0.5936008294253368,0.0
pair_0879,1.0,0.8,0.5272239755415136,0.0
pair_0880,0.9166666666666666,0.8,0.6876286660134691,0.0
pair_0881,0.9166666666666666,0.8,0.5000707225127078,0.0
pair_0882,1.0,0.8,0.5502658482020215,0.0
pair_0883,0.9166666666666666,0.8,0.6111514757098557,0.0
pair_0884,1.0,0.8,0.5623210701476854,0.0
pair_0885,1.0,0.8,0.6846104304991074,0.0
pair_0886,1.0,0.8,0.6226234534293188,0.0
pair_0887,0.9166666666666666,0.8,0.6918551505607586,0.0
pair_0888,0.9166666666666666,0.8,0.5118444454001927,0.0
pair_0889,0.0,0.5,0.5820751058165777,0.0
pair_0890,0.9166666666666666,0.8,0.5287583134784283,0.0
pair_0891,1.0,0.8,0.6644882502559616,0.0
pair_0892,0.9166666666666666,0.8,0.6529185860933289,0.0
pair_0893,0.9166666666666666,0.8,0.661397655273162,0.0
pair_0894,0.9166666666666666,0.8,0.6901821225558916,0.0
pair_0895,1.0,0.8,0.5484926125276659,0.0
pair_0896,0.9166666666666666,0.8,0.6572625699034974,0.0
pair_0897,0.9166666666666666,0.8,0.629216924934103,0.0
pair_0898,1.0,0.8,0.5781999328604585,0.0
pair_0899,1.0,0.8,0.5386742595561941,0.0
pair_0900,0.9166666666666666,0.8,0.6668658053135981,0.0
pair_0901,1.0,0.8,0.5141063276325242,0.0
pair_0902,1.0,0.8,0.6926714687780292,0.0
pair_0903,0.9166666666666666,0.8,0.5552435742921238,0.0
pair_0904,1.0,0.8,0.6785277000091083,0.0
pair_0905,0.9166666666666666,0.8,0.5246942843883916,0.0
pair_0906,0.9166666666666666,0.8,0.6479309969930793,0.0
pair_0907,1.0,0.8,0.6888682211523016,0.0
pair_0908,0.9166666666666666,0.8,0.5303692403522596,0.0
pair_0909,1.0,0.8,0.5886762710547573,0.0
pair_0910,0.9166666666666666,0.8,0.6344476137689803,0.0
pair_0911,1.0,0.8,0.6521169190518102,0.0
pair_0912,0.9166666666666666,0.8,0.5021538073372194,0.0
pair_0913,0.9166666666666666,0.8,0.5234584026345912,0.0
pair_0914,1.0,0.8,0.5622321181360497,0.0
pair_0915,1.0,0.8,0.520522442119804,0.0
pair_0916,0.9166666666666666,0.8,0.6257091471529699,0.0
pair_0917,1.0,0.8,0.5942218664768057,0.0
pair_0918,0.9166666666666666,0.8,0.6320842868659973,0.0
pair_0919,0.9166666666666666,0.8,0.5597644430730349,0.0
pair_0920,0.9166666666666666,0.8,0.5249728985745601,0.0
pair_0921,1.0,0.8,0.6485823461562927,0.0
pair_0922,1.0,0.8,0.5908734860326,0.0
pair_0923,0.9166666666666666,0.8,0.514080546617846,0.0
pair_0924,0.0,0.5,0.6957985919032249,0.0
pair_0925,1.0,0.8,0.6821012328863245,0.0
pair_0926,0.9166666666666666,0.8,0.5682754380631975,0.0
pair_0927,1.0,0.8,0.5544205575428722,0.0
pair_0928,0.9166666666666666,0.8,0.6975918815150434,0.0
pair_0929,1.0,0.8,0.576300342139568,0.0
pair_0930,0.9166666666666666,0.8,0.6782233495346492,0.0
pair_0931,1.0,0.8,0.5225675145192419,0.0
pair_0932,1.0,0.8,0.5933051368980267,0.0
pair_0933,0.9166666666666666,0.8,0.6169957148558736,0.0
pair_0934,0.9166666666666666,0.8,0.6752484645094882,0.0
pair_0935,1.0,0.8,0.638287384607652,0.0
pair_0936,1.0,0.8,0.6588911227692724,0.0
pair_0937,1.0,0.8,0.6516919065879389,0.0
pair_0938,0.9166666666666666,0.8,0.5449266828936924,0.0
pair_0939,1.0,0.8,0.5206100331076576,0.0
pair_0940,1.0,0.8,0.6995210613783587,0.0
pair_0941,1.0,0.8,0.620663213669858,0.0
pair_0942,1.0,0.8,0.6198093963639215,0.0
pair_0943,1.0,0.8,0.5725098762531468,0.0
pair_0944,1.0,0.8,0.6738722575455388,0.0
pair_0945,1.0,0.8,0.6329821221448955,0.0
pair_0946,1.0,0.8,0.667341823431252,0.0
pair_0947,1.0,0.8,0.6926488838083704,0.0
pair_0948,1.0,0.8,0.584334823573608,0.0
pair_0949,0.0,0.5,0.6276119814890475,0.0
