profile_id,avg_noise,noise_std,max_noise,correlation
profile_0326,0.14656541937296821,0.6584223844773763,0.9805897820631023,-0.5087768998577396
profile_0327,-0.17508737901833926,0.4992662329423151,0.9072424264468196,0.1464694143417413
profile_0328,0.21806728050665303,0.49144964447876116,0.9229117742587531,0.27341276465809006
profile_0329,-0.009104977291986727,0.6266914039542968,0.9775539618457086,-0.43001837190824055
profile_0330,0.013855946674998029,0.5406773543864364,0.9582383364845537,0.11865699157749648
profile_0331,-0.08860358687608179,0.5179160257726328,0.9927758237079788,0.16932583689992098
profile_0332,0.043688695368768404,0.5461906550742517,0.9037014232767956,-0.037491439061483084
profile_0333,0.21473867508010072,0.5927231246530417,0.9609634363818718,-0.34847542439732015
profile_0334,-0.03807866454598377,0.617616041538491,0.9565617166635185,-0.3351217691948501
profile_0335,0.2804527871817553,0.5120967058738468,0.9022830916532174,0.00571662423798841
profile_0336,-0.15413973567717168,0.5879684225485643,0.882171396018849,-0.4465620532328737
profile_0337,0.17283096247497245,0.5557995110128647,0.7462223545573037,-0.2928625127327285
profile_0338,-0.2922225293872613,0.4875861644093479,0.8549989228235969,-0.017772522619960762
profile_0339,0.2798696256116735,0.6099584683513606,0.994709366527428,-0.09781236955467487
profile_0340,-0.04305192178130868,0.55218783908123,0.9457158578456077,-0.070263275206479
profile_0341,-0.00582292635506379,0.6199795089005071,0.9968171438272063,-0.23352748506662113
profile_0342,-0.21952760139653638,0.5774393052283545,0.931382828062941,-0.33984612557491994
profile_0343,0.19719458118808642,0.6346143973540631,0.9632876650654888,-0.2724612345856549
profile_0344,-0.2662291183422136,0.5549406636162096,0.9660554556331059,-0.2020141228230796
profile_0345,0.1182413531513511,0.7301586216752551,0.9941980333654755,-0.6308358269573754
profile_0346,0.11009580346250125,0.735898452616323,0.9902768082855751,-0.5854248855913687
profile_0347,-0.2734019510332886,0.5346595420727891,0.9471181090634782,-0.04279049131776802
profile_0348,-0.15904859626184473,0.5061800844967186,0.9577368732690023,0.22249729496057866
profile_0349,-0.09237551472146271,0.6160153935824662,0.9843946826775545,-0.15223933742596651
profile_0350,-0.05919840243912825,0.5229687319678448,0.9765071952370418,0.14408869258543744
profile_0351,-0.06209881816536857,0.47807256224965594,0.7894675178893437,0.2702145076922202
profile_0352,0.34009706528683,0.527363106052832,0.9001302590905469,-0.010394479373572057
profile_0353,-0.0795613808979121,0.5029954090427047,0.8493899153966604,0.2387166210277653
profile_0354,0.08628466865441216,0.47505470538391387,0.9399636222759834,0.3122624210214998
profile_0355,-0.15551542036696755,0.5570622819827512,0.9631165609179141,0.005631193844901017
profile_0356,0.03493920114143201,0.6244812543354941,0.8896324491382205,-0.3714087662504077
profile_0357,0.04075413571250117,0.593547972393295,0.9286559218234426,-0.2987845133621263
profile_0358,0.16406595569308094,0.6544010964268011,0.9768989076834924,-0.19683484439411214
profile_0359,0.1488710400259319,0.5957825064315639,0.973635086633759,-0.09323582622663351
profile_0360,0.08147697569186067,0.6364723093598521,0.9749815454400946,-0.27560822421194686
profile_0361,-0.04477764498168663,0.5211937842327925,0.9695422645545462,0.08908825631777223
profile_0362,0.14998182646274008,0.6059628548518122,0.9916828894036267,-0.18348234909539365
profile_0363,0.07852307780920985,0.6587641389731618,0.9927820149942325,-0.37410138909719837
profile_0364,-0.003719577974647781,0.4120017476309235,0.7371178541033774,0.5715300960388284
profile_0365,0.11276510055016535,0.563712962409359,0.8122105574559888,-0.014896366663144728
profile_0366,0.24042705487085358,0.530999279213226,0.8977265113434603,0.039941233287436595
profile_0367,-0.06194908224962975,0.5711584834761856,0.951644041732608,0.09345708745779292
profile_0368,0.1797285142270948,0.49527964244077954,0.8780384438142292,0.09339118735359433
profile_0369,-0.026185457435960745,0.6469768502006853,0.9821158514056141,-0.38182176175642024
profile_0370,0.033398028013297686,0.5522972066381103,0.8875195760435425,0.10358800090951864
profile_0371,-0.14821076855578538,0.5897933262481022,0.9969731029835355,-0.0774273717479658
profile_0372,-0.20998259457102367,0.5240342842518391,0.8055253765865859,0.1379825401070366
profile_0373,-0.1209864048866105,0.4025140031291178,0.7324024101227128,0.5207396294997018
profile_0374,0.021375456018743123,0.43971510055937735,0.9311234166388406,0.4621733124853254
profile_0375,0.003773863458293577,0.5246555420936828,0.81446570990285,0.1352847966398817
profile_0376,0.3415374139372984,0.4682251184888496,0.9333201569037344,0.19285048203959937
profile_0377,-0.01848692648141299,0.581294395942609,0.8362995266064913,-0.11267435208557663
profile_0378,-0.3292729503715524,0.5259166942650471,0.9382438576998606,-0.14124025857821965
profile_0379,0.049827204215463404,0.6480306552888169,0.9446034820072357,-0.2600712986289904
profile_0380,-0.029961972845078177,0.5627437169635782,0.8944858181008443,-0.0826853034291745
profile_0381,-0.12366594796225384,0.4215495009470549,0.7258676836151697,0.5187501601213088
profile_0382,-0.2571791753853993,0.5223659065475436,0.9829564711785478,0.01659863806469348
profile_0383,-0.12653508814727715,0.6615575341397842,0.9934120095545392,-0.34041311692369863
profile_0384,-0.06863942873103644,0.5899936685539067,0.9178818033444678,-0.1689134090511429
profile_0385,0.08585411902399842,0.4913985618670137,0.8270975091436774,0.18673236249791472
profile_0386,-0.11805724426074908,0.6890736220864361,0.9440772911766806,-0.4777586185358766
profile_0387,0.1369257782830073,0.5732004230543334,0.9588177478364368,-0.16981482440679785
profile_0388,0.3328062672445326,0.47452403499701956,0.9174548873614173,0.21819444353987905
profile_0389,0.005792591029415918,0.5950845609077169,0.8696248251048259,-0.2121987423280928
profile_0390,-0.10791683542905701,0.38271277258176956,0.6951811524536069,0.630463729494287
profile_0391,0.026861471044328417,0.42858263220656617,0.9267296951091071,0.5388134385705902
profile_0392,0.2738964382724621,0.6992208485876187,0.9862667073065686,-0.6811315558985491
profile_0393,-0.018578569263339294,0.5324262290152041,0.8586525790760582,0.1275392049064153
profile_0394,-0.10090266454913059,0.6887909595591697,0.9916658247515724,-0.5288955983483857
profile_0395,0.4574173951566616,0.49806975066283976,0.9785115417856545,-0.45976189337645984
profile_0396,0.009108354977152946,0.48821091987024595,0.9782442672445463,0.2798430276367239
profile_0397,-0.298746681646019,0.4804476412899907,0.8971753149691715,0.23589497579630594
profile_0398,0.1252508651513814,0.544333629996286,0.9097353935641712,0.08271209582613809
profile_0399,-0.05167823868071794,0.568525777307053,0.9757769090685993,0.06547178105874679
profile_0400,-0.11635635332173473,0.6132155863723642,0.9486015641647615,-0.2125457528726094
profile_0401,0.26306410225669336,0.5877331789642984,0.8941300931338027,-0.29431579392009966
profile_0402,-0.03744502826082996,0.5200357226522896,0.8521294324655851,0.009164414525500528
profile_0403,-0.15242235284450656,0.5372894296003747,0.9856276395863681,0.2485557919972758
profile_0404,0.13814647418767342,0.5359635872281241,0.7532161591384137,-0.028396204094205707
profile_0405,-0.26938660995404723,0.48537621256906976,0.9958363715240481,0.20463802765141376
profile_0406,-0.0071604197687862026,0.6297206232162929,0.950704550818724,-0.4937225699189234
profile_0407,0.1648223473989355,0.6184481127663017,0.886828413756405,-0.3190718435252071
profile_0408,-0.16754131502037753,0.5849402586725096,0.9071624630054067,-0.20108695789927175
profile_0409,-0.0990129722288071,0.4077262826463057,0.7682603237843884,0.613863848592386
profile_0410,-0.16102006190665935,0.4933074761339462,0.8824460215975202,0.05366973368023786
profile_0411,0.2104296833252434,0.5262457319327529,0.9942494511009461,0.04611749452664369
profile_0412,0.1831064328749533,0.482473162141005,0.8538292872341877,0.2525183343718094
profile_0413,-0.18628892180321255,0.4779111257539442,0.950968637251201,0.269164077937909
profile_0414,0.035120534267270735,0.6209261628160982,0.9314798193860057,-0.39492502914205774
profile_0415,0.17032199627680034,0.5328576153837932,0.8906977655636737,-0.26597250739250144
profile_0416,-0.15423919787792303,0.6826535380618928,0.9950243355575512,-0.5596961497409407
profile_0417,-0.11543645819212849,0.5797035416738792,0.9989870072501308,0.08588808461610284
profile_0418,0.05211863865606517,0.45068399059196634,0.7183732967494614,0.4082913782175866
profile_0419,-0.1060273443444637,0.5703289782190734,0.9708826181885394,-0.056818268358516034
profile_0420,-0.08235623001865841,0.4678124219983355,0.7839890332085387,0.3568127023777923
profile_0421,-0.10038195557314744,0.5918263874686044,0.9688268353108137,-0.023439026782866093
profile_0422,-0.1519783381401141,0.4796309330914882,0.8645936905022258,0.19877548980591123
profile_0423,-0.1415952055486692,0.6139858486574398,0.9507267497675769,-0.21326148818388105
profile_0424,-0.0603224076226657,0.5733943598979412,0.8717989854384329,-0.059694481839295294
profile_0425,0.03783802072489626,0.6413197005204311,0.9958901307658754,-0.2945256564863723
profile_0426,0.1759962963726317,0.49459149201070635,0.9847432825096097,0.24623532175618743
profile_0427,0.2158638336622567,0.4852320919229873,0.9287571287797574,0.23639861946102997
profile_0428,-0.18412884837419322,0.5139979958565513,0.8361744038024909,-0.06425104667965092
profile_0429,-0.2269089478882769,0.5762854690187421,0.9196890421107367,-0.13874204087321035
profile_0430,-0.06016922493657903,0.5726227839568133,0.8610962770558958,-0.14806818988797887
profile_0431,-0.1482087145370485,0.4702351715905832,0.8824038902279815,0.2833473578339186
profile_0432,-0.08122620752162261,0.571193146796495,0.9738917312202949,-0.0883576740974569
profile_0433,-0.049038507837319924,0.4465748151701067,0.7843139766171964,0.4521658307307343
profile_0434,-0.09117672436644758,0.5026900499591438,0.8912553661651264,0.20327840542391995
profile_0435,-0.057914151933317705,0.54653220225753,0.9032560047133901,0.12743996149868791
profile_0436,0.11211406104400982,0.5390177942536714,0.9825803035133921,-0.002147963991709613
profile_0437,0.18630387821207614,0.6581118828631298,0.9864216484906068,-0.3323800279603076
profile_0438,-0.0009871184779955595,0.5698057108060284,0.8656796368299777,-0.12299105680397282
profile_0439,0.002010424046291361,0.4200962835060829,0.8657225518554245,0.5331458978159491
profile_0440,0.15838514133981862,0.5250200021613339,0.9153365557102839,0.0029966407121886918
profile_0441,-0.014937483970017049,0.5240156072815093,0.8468038866736991,0.10932795602652076
profile_0442,-0.25355512076800807,0.6955942502680657,0.9836683776272998,-0.5441699718211772
profile_0443,-0.0607565843361887,0.474397896105578,0.7980982406409713,0.3625551447960117
profile_0444,-0.2652527623167626,0.4996086028482417,0.9605813024771251,0.16218241024519145
profile_0445,-0.09858925157370037,0.6918155067422224,0.9903648293894023,-0.5285449389139947
profile_0446,0.03906980010037286,0.529996262086265,0.9857969899369093,0.14875913705277322
profile_0447,-0.1920471577328514,0.6979515821232172,0.9935855747233917,-0.5381186593386862
profile_0448,0.2920287066024957,0.5605758168404553,0.8840056355854631,-0.38316084502276243
profile_0449,-0.07404472913068404,0.5728597525038783,0.9881369599044904,0.014481250322147948
profile_0450,0.016827272108507013,0.5304308480629919,0.9180420164172792,0.19171500208782638
profile_0451,-0.057588718466302376,0.583019401363837,0.8200833476091189,-0.19360745827018738
profile_0452,0.09154046552508643,0.5802396341881843,0.9880385889764968,0.0032985491674552073
profile_0453,-0.09034612988484485,0.6059432055843238,0.8998972151272433,-0.17625001345168737
profile_0454,-0.012829621442957767,0.5697638845617499,0.9260029399597088,0.04764459183184158
profile_0455,-0.15954776300238008,0.5483316103065954,0.9556056992173259,-0.020921326104409527
profile_0456,0.09590239339364094,0.6050758995205535,0.9270804966210401,-0.13660293439125762
profile_0457,0.148794185172038,0.47668575045723216,0.9046175434539494,0.0877265956693291
profile_0458,-0.3959202046033501,0.5143670133171544,0.9541553459261455,-0.036274301045920235
profile_0459,0.10431030897128875,0.645622605988655,0.9606688174045611,-0.23618916544301582
profile_0460,-0.13859505280972276,0.5024477179496525,0.8600570482336113,0.16165009182749268
profile_0461,0.0260282961522393,0.49139393137805953,0.9370073691551449,0.3291611518819699
profile_0462,-0.12314238673164929,0.532015558215133,0.9631223325769624,0.14907187012132994
profile_0463,-0.1559018252742672,0.5532932524882875,0.950042002613378,-0.13320885820807796
profile_0464,-0.08825638884426608,0.634149258782389,0.9821927527928977,-0.316124610269354
profile_0465,-0.19874397577169345,0.5394592292611877,0.9758532694286732,0.04614801319043267
profile_0466,0.2513132244504681,0.4806466965870544,0.993650421446383,0.31555176043887395
profile_0467,0.3303699183270883,0.39789679189232524,0.9108587599788514,-0.12615509337948572
profile_0468,0.17300920749412682,0.5050131876684502,0.8824921772882081,0.2534051443586628
profile_0469,-0.2773289117620608,0.49907769483435643,0.9685738378128734,0.05858765890162952
profile_0470,0.04915145127968001,0.6069405464124826,0.9568843986538976,-0.18315118496445448
profile_0471,-0.10198479882423217,0.5798967641177203,0.8950791749007987,-0.0651069483504308
profile_0472,-0.11047634671962185,0.5313926932038858,0.9278871164428707,0.1568408469989203
profile_0473,-0.11463014882407156,0.5912633443421765,0.9755558913178334,-0.11795659376372503
profile_0474,-0.21533542950671516,0.5901703430706828,0.9701358419117005,-0.1539001613115984
profile_0475,-0.04675238932410963,0.46485586232540704,0.7300177546449778,0.35849829343908135
profile_0476,-0.11842088139032869,0.47316337690953186,0.9663794455997822,0.3265463402366361
profile_0477,0.1322058830232519,0.6149871409173759,0.987577008506955,-0.17908027078137637
profile_0478,-0.12989943038481386,0.534469809031416,0.7898587127890572,0.04328688568877628
profile_0479,-0.0491609275727806,0.4602664018051232,0.7944787532623591,0.4314301185299839
profile_0480,0.008594895630780216,0.3427598303371506,0.735760785134459,0.732989370286292
profile_0481,-0.003328883100313882,0.4559281602085759,0.9591037310871751,0.4544987202034885
profile_0482,-0.06682796038596608,0.40065173052646025,0.7228546660061181,0.5311053368328368
profile_0483,0.15709202840736602,0.5917498619846958,0.945365322330766,-0.2772780912028896
profile_0484,-0.41728041697743645,0.47823577476145557,0.9695746055424465,-0.03449187073410727
profile_0485,0.11907436582745105,0.600379506019552,0.9370504914072408,-0.18055529512497182
profile_0486,0.12086128634754023,0.5737812109567829,0.8680457480379796,-0.13964426033931168
profile_0487,-0.24843120840377128,0.48389289786208955,0.9707240483771733,0.2897213677397193
profile_0488,0.2838433298517857,0.44599361521398884,0.958848543511532,0.42640661594916407
profile_0489,0.12723866604685288,0.5844034998888713,0.9957056941825885,-0.1897014980033946
profile_0490,0.1139842881961008,0.565777766349952,0.9806897788797746,-0.24065000303850195
profile_0491,0.11687272605825204,0.6962554426206531,0.9449663638461292,-0.6162699133428545
profile_0492,0.07232737547771746,0.5679770329481879,0.9774513536424224,-0.020930171096044198
profile_0493,0.042209185737130006,0.5106216369602715,0.908446950217831,0.22807130929079877
profile_0494,-0.3712294120540223,0.5585093485350691,0.970360673202005,-0.09751847767724532
profile_0495,0.04962802696211618,0.694512710190916,0.9866383473233635,-0.349956970810419
profile_0496,0.274885889058627,0.5961022523231458,0.9577670855611622,-0.4357225758317379
profile_0497,-0.002754184511086629,0.645502842783366,0.9731599853096936,-0.27270587742346725
profile_0498,0.06209903850101516,0.5213618595551508,0.9332751736127487,0.18074887319843738
profile_0499,0.3551890826131663,0.5734598859113014,0.941489606006912,-0.2519776003441475
