user_id,total_obfuscation_km,rounding_component_km,noise_component_km,expected_total_km
user_0436,0.05405680968286284,0.49931470414116197,0.4796464694191915,1.5
user_0437,1.0199871766537112,0.5218136606353977,0.5076155113537227,1.5
user_0439,0.48047019820888154,0.323283227927028,0.2098208686442885,1.5
user_0441,0.21613457837893268,0.2776733686379218,0.4159367252342797,1.5
user_0442,0.20933011291392895,0.11354766223666064,0.23903074413833542,1.5
user_0443,0.20769232439927912,0.41016496890567916,0.5278356287328696,1.5
user_0444,0.6214610945348689,0.16680288340871,0.5125849975300513,1.5
user_0445,0.8790023646941709,0.5205355538911404,0.4178844071720008,1.5
user_0446,0.7864393384096986,0.49836046243041376,0.4127552492902089,1.5
user_0447,0.6052568787471634,0.6311816252048986,0.36525317763843607,1.5
user_0448,0.07300754296080969,0.15788192507431253,0.13169905250395558,1.5
user_0449,0.17374850131873412,0.0966605135711285,0.26630675466601605,1.5
user_0450,1.038884976620951,0.5688772084167554,0.47788067954487445,1.5
user_0451,0.4580768499403376,0.20632361375851624,0.33904006213072024,1.5
user_0452,0.42150031393308357,0.3559807518687997,0.46119124300359404,1.5
user_0453,0.808769759266373,0.389310998227046,0.6495425084099444,1.5
user_0454,0.3074487452478359,0.13513843665181477,0.3798639766371018,1.5
user_0455,0.22522302988477344,0.27136146937279704,0.4864550107420272,1.5
user_0456,0.8996793693717121,0.5652332487675282,0.46550455734688784,1.5
user_0458,0.9509655241177373,0.42080969552813263,0.5301620271462237,1.5
user_0460,0.4063522937470932,0.1702978835571185,0.2374602162097936,1.5
user_0461,0.23938583962352528,0.3260559446383604,0.12012978253197631,1.5
user_0462,0.05746229991025188,0.3982915204478354,0.35406293846332465,1.5
user_0464,0.22376532531653698,0.10086219302461898,0.19124414865647232,1.5
user_0465,0.9891566037833456,0.7263977170523823,0.488608541012868,1.5
user_0466,0.5578308574447611,0.42475179540259694,0.1753122812113383,1.5
user_0467,0.60112412541062,0.546886569813501,0.05899974067856996,1.5
user_0468,0.5972305654256335,0.1370664758441298,0.4850939749802168,1.5
user_0469,0.9991258744650418,0.48368600751804086,0.5156322392759427,1.5
user_0470,0.4403153033827104,0.21913464661773033,0.35327212070636643,1.5
user_0471,0.850818815742034,0.5759733749967345,0.38478496702887116,1.5
user_0472,0.7482410418631901,0.36566366344467,0.4078755825069287,1.5
user_0473,0.30891138095218346,0.25543752582362794,0.5529955393866388,1.5
user_0474,0.23508491567527534,0.04165291376498356,0.19705286669980482,1.5
user_0475,0.8047194929620506,0.5070882644898435,0.40494208904261764,1.5
user_0476,0.10062491721301842,0.39659655235627195,0.30051699104989354,1.5
user_0477,0.6356243645592865,0.509276882764857,0.4209895464960192,1.5
user_0478,0.3734058934557792,0.1983325562850663,0.19793143222405193,1.5
user_0479,0.17851683622083106,0.08975980466810139,0.08875705808039605,1.5
user_0480,0.18310535626714255,0.44678995730595245,0.42060009218691746,1.5
user_0481,0.34523288512637734,0.44592105635443763,0.2737013557230485,1.5
user_0482,0.45550966449550995,0.21403014634804185,0.24157320578319502,1.5
user_0483,0.383548166347347,0.043968660024982835,0.3399541800098646,1.5
user_0484,0.799834417138321,0.3452337069636289,0.45460824481218476,1.5
user_0485,0.41808411489261393,0.23203297670696504,0.1861219907337627,1.5
user_0486,0.6312027965560661,0.3398022659724088,0.5961898637476633,1.5
user_0487,0.6084545375258861,0.24785152708915276,0.5895698686805143,1.5
user_0488,0.6537244665047798,0.5171531951251434,0.151674930995612,1.5
user_0489,0.15762571487531188,0.5145216602740088,0.5426664903531538,1.5
user_0490,0.11579822734111962,0.03979381194073338,0.1342797958273112,1.5
user_0491,0.3409475073771772,0.4580385101921937,0.12187396611315336,1.5
user_0492,0.2629220797893622,0.6032932578828067,0.5228603869902336,1.5
user_0493,0.1997727974999334,0.1655942846065844,0.16714553619692668,1.5
user_0494,0.2793089683802185,0.2685209021214139,0.11915243786644038,1.5
user_0495,0.6135374485573144,0.2824831404243836,0.5720742924377108,1.5
user_0496,0.24493970997619702,0.2732546248709578,0.2053689466372224,1.5
user_0497,0.9300013599535638,0.4259998621068329,0.5512913591472022,1.5
user_0499,0.9533602726792411,0.3225671516286982,0.6309758994871533,1.5
