user_id,original_lat,original_lng,rounded_lat,rounded_lng,distance_km,expected_distance_km,rounding_error
user_0232,29.01294771360621,156.12064504038477,29.01,156.12,0.3337186876767378,0.3331335051070576,0.0005851825696802093
user_0233,8.021228167904155,53.14850042489306,8.02,53.15,0.21427301921604563,0.21389720306076254,0.000375816155283093
user_0234,58.79360873701074,-154.29245873190692,58.79,-154.29,0.4255445130177217,0.4247960790502052,0.0007484339675165042
user_0235,-34.629873729438145,89.6247799450644,-34.63,89.62,0.43756919231321534,0.4368024580026978,0.0007667343105175473
user_0236,-38.050094104948485,-135.23268305710502,-38.050000000000004,-135.23,0.23516935684196713,0.23475695027387583,0.0004124065680913003
user_0237,35.95206329562912,159.3634466678547,35.95,159.36,0.3858654376204069,0.38518575706943764,0.000679680550969286
user_0238,-1.116860517884831,-151.04093331625165,-1.12,-151.04,0.36418834422080426,0.36354993148227,0.0006384127385342664
user_0239,-12.234840451060933,-63.96422999101202,-12.23,-63.96,0.707810883925749,0.7065673498855237,0.0012435340402252582
user_0240,-73.56116040642266,166.28799678942124,-73.56,166.29,0.1436064980629253,0.14335380540386025,0.00025269265906505134
user_0241,13.53583965958748,162.28306001028687,13.540000000000001,162.28,0.568716006142446,0.5677207161041157,0.000995290038330321
user_0242,31.01068517458306,-82.9760306518606,31.01,-82.98,0.3858840050434989,0.38520621313893777,0.0006777919045611314
user_0243,46.128389474260274,-10.61970362941193,46.13,-10.620000000000001,0.18053277264087994,0.18021633771084733,0.0003164349300326108
user_0244,74.89310182681814,-114.66390699967467,74.89,-114.66,0.36301968924956873,0.36237977461778015,0.0006399146317885851
user_0245,24.261249501735634,-2.9787112112351792,24.26,-2.98,0.19071827154993592,0.1903835000258996,0.0003347715240363258
user_0246,-27.367009866962917,-60.00897828056688,-27.37,-60.01,0.34745864119433706,0.34684993517571694,0.0006087060186201199
user_0247,64.39195699206348,-61.27068111157246,64.39,-61.27,0.2200560391819911,0.21967010391314667,0.00038593526884442286
user_0248,-38.12079683493796,160.2696742427558,-38.12,160.27,0.09307383594849256,0.09291062836828548,0.00016320758020707538
user_0249,9.01738961492093,-16.262672903377393,9.02,-16.26,0.4128157953075936,0.41209287533414785,0.000722919973445757
user_0250,-31.810718470320957,169.26650165108776,-31.810000000000002,169.27,0.34008676311022373,0.3394893376669269,0.0005974254432968285
user_0251,2.6273254192389146,175.7229173214315,2.63,175.72,0.439835255370532,0.43906447184155406,0.0007707835289779141
user_0252,7.6668469842951055,-31.23087451224427,7.67,-31.23,0.3636033634499365,0.36296605487483985,0.0006373085750966401
user_0253,-24.879715352698454,92.31953546000653,-24.88,92.32000000000001,0.05654836151245635,0.05644927590483648,9.908560761986984e-05
user_0254,46.79829649098306,-106.71903419390141,46.800000000000004,-106.72,0.20318762480159924,0.20283185369298257,0.00035577110861667594
user_0255,76.9810969520006,-22.278205773943824,76.98,-22.28,0.12999284331770505,0.1297643213878525,0.00022852192985256536
user_0256,-68.14330499472842,170.33285369581,-68.14,170.33,0.3860214724377737,0.3853421752442802,0.0006792971934934666
user_0257,-46.926456781022935,-122.98386103011634,-46.93,-122.98,0.4911098427166239,0.4902546979057976,0.0008551448108262694
user_0258,9.405253629671947,-146.4446875386519,9.41,-146.44,0.7368622635014732,0.7355729892716233,0.0012892742298499238
user_0259,74.32737812715024,-13.878758095637977,74.33,-13.88,0.2939155877989524,0.29340073409105827,0.000514853707894114
user_0260,59.78577127840222,-0.5848183054096978,59.79,-0.58,0.5420190362941734,0.5410773515095576,0.0009416847846157594
user_0261,1.5969627125121093,-81.56703718322129,1.6,-81.57000000000001,0.47171514103351464,0.47088838587368176,0.0008267551598328815
user_0262,86.44403386860759,-92.25687381295019,86.44,-92.26,0.44906418511172475,0.44827638241566625,0.0007878026960584927
user_0263,-20.954517615513012,151.87253397536227,-20.95,151.87,0.5670812645376246,0.5660853212357375,0.0009959433018871255
user_0264,68.2787259263657,131.04969639429174,68.28,131.05,0.14222035991377915,0.14197107572353687,0.00024928419024228265
user_0265,52.20111276056042,-30.62072752151576,52.2,-30.62,0.13329765795851484,0.13306375436410173,0.0002339035944131096
user_0266,1.392781645738168,115.39781034680823,1.3900000000000001,115.4,0.39359402849371755,0.3929039626756835,0.0006900658180340469
user_0267,-36.25994704108191,31.29758006909799,-36.26,31.3,0.21705356854208072,0.2166731432544572,0.0003804252876235259
user_0268,-1.8647376019738147,-126.50564938219591,-1.86,-126.51,0.7150513086753953,0.7137973723338564,0.0012539363415389193
user_0269,-27.877690495258648,18.69027014549195,-27.88,18.69,0.2581742606465939,0.25772170573165615,0.0004525549149377306
user_0270,-8.037968964029801,-64.16015391754652,-8.040000000000001,-64.16,0.22647582572667632,0.22607881282530537,0.00039701290137095224
user_0271,35.54971697170285,25.84715111456441,35.550000000000004,25.85,0.25965096305913515,0.25919624116331336,0.0004547218958217969
user_0272,49.598005517866596,-164.28697232497132,49.6,-164.29,0.3111218110254478,0.3105795331976672,0.0005422778277806017
user_0273,36.941018584500455,112.10720492335565,36.94,112.11,0.27301102044293823,0.27253091933763257,0.00048010110530566363
user_0274,29.463989307216238,115.46911861543981,29.46,115.47,0.4517236068642478,0.4509314110612985,0.0007921958029492582
user_0275,-0.8408430690437569,-166.67293991559256,-0.84,-166.67000000000002,0.3400458238537404,0.3394496837414689,0.0005961401122714927
user_0276,16.23247727572206,133.09211281039757,16.23,133.09,0.3560339308254682,0.3554088992816167,0.0006250315438515175
user_0277,-10.74488224127812,9.342391250722102,-10.74,9.34,0.6024641005065087,0.6014070563719329,0.0010570441345757464
user_0278,40.03988896271568,-32.4076968913088,40.04,-32.410000000000004,0.19645294925237852,0.1961087228593944,0.0003442263929841205
user_0279,-62.21498062112121,-10.983383645496502,-62.21,-10.98,0.5809324262882917,0.5799096814290343,0.0010227448592573518
user_0280,-29.058977870742297,69.37365549127753,-29.060000000000002,69.37,0.37303928922986956,0.3723870192303032,0.0006522699995663572
user_0281,63.31775262312445,126.84288116372153,63.32,126.84,0.28834449357175856,0.28784181669227255,0.0005026768794860192
user_0282,-21.598308445922086,-66.00198458397612,-21.6,-66.0,0.2783480225766065,0.2778609560071793,0.00048706656942720805
user_0283,46.69232568018546,134.05788626347305,46.69,134.06,0.304741667637116,0.30420561709899796,0.0005360505381180602
user_0284,-77.68426550732075,47.2179660676706,-77.68,47.22,0.476750498251788,0.4759139155447673,0.0008365827070206944
user_0285,89.53666613211877,88.83589202565372,89.54,88.84,0.3707274649177647,0.3700777053872105,0.0006497595305541837
user_0286,-72.28023725102437,48.14921836108485,-72.28,48.15,0.03735977793273702,0.0372941644328009,6.561349993612631e-05
user_0287,-10.137860700892958,69.84041860556442,-10.14,69.84,0.2422519004879547,0.24182725756547896,0.00042464292247573754
user_0288,-81.7216256381017,106.61164745839625,-81.72,106.61,0.1826772805111054,0.18235667338669714,0.000320607124408262
user_0289,-22.528603840443324,-127.59487354821657,-22.53,-127.59,0.5240787779482251,0.5231624707520043,0.0009163071962208225
user_0290,11.867051144868626,105.30701059714318,11.870000000000001,105.31,0.46188439685675275,0.4610759422815586,0.0008084545751941286
user_0291,-75.78569688120096,133.5022555121477,-75.79,133.5,0.482430678090061,0.48158613210831364,0.0008445459817473799
user_0292,-46.65063746586365,148.61844576847972,-46.65,148.62,0.13819701047679772,0.13795414961876745,0.00024286085803026936
user_0293,-6.9930155961004345,-88.56815781112478,-6.99,-88.57000000000001,0.3921446103532092,0.3914568343839195,0.0006877759692897056
user_0294,-88.3084623381232,109.66790771105269,-88.31,109.67,0.17111793944285303,0.170818091729832,0.0002998477130210231
user_0295,31.969959425834304,-123.1287760541567,31.970000000000002,-123.13000000000001,0.11554232515269282,0.11533980289387531,0.00020252225881750574
user_0296,-27.798187600245292,31.52581384551172,-27.8,31.53,0.458430344746048,0.457629786874877,0.0008005578711710037
user_0297,-13.624391077038425,-89.96463921322756,-13.620000000000001,-89.96000000000001,0.6998220008134348,0.6985918711405287,0.001230129672906144
user_0298,-54.14094016039938,-41.51043037175563,-54.14,-41.51,0.10823453555267679,0.1080447162530064,0.00018981929967037958
user_0299,-47.30297365303657,25.892169246266008,-47.300000000000004,25.89,0.3689026746243469,0.3682539456522396,0.0006487289721072709
user_0300,88.68456785284155,-73.71692860202303,88.68,-73.72,0.5079827785472308,0.5070920661893434,0.0008907123578874021
user_0301,28.48136686716252,-81.18706313583802,28.48,-81.19,0.3247986874292732,0.3242276709442592,0.0005710164850140087
user_0302,33.44390869212218,88.08078281951708,33.44,88.08,0.44065428205064366,0.439881538178599,0.0007727438720446789
user_0303,19.153168753765414,-1.1781768514066755,19.150000000000002,-1.18,0.401028884612358,0.40032499727508036,0.0007038873372776644
user_0304,-38.48505273734499,107.58964302273552,-38.49,107.59,0.5509872348662087,0.5500214046764103,0.0009658301897984556
user_0305,-26.582227949643027,49.182436082121086,-26.580000000000002,49.18,0.3464935477825642,0.34588449382743675,0.0006090539551274476
user_0306,31.997602552204697,79.53421560145523,32.0,79.53,0.4786415232152107,0.47780676487553225,0.000834758339678443
user_0307,60.90068105325298,46.16931732728341,60.9,46.17,0.08424881006580648,0.0841009479985676,0.00014786206723887974
user_0308,26.34130960029411,-68.78416177705101,26.34,-68.78,0.43954316766455986,0.43877043060483434,0.0007727370597255256
user_0309,14.3232849663125,83.64951645812579,14.32,83.65,0.36896798249059604,0.3683211214450555,0.0006468610455405144
user_0310,-36.88011870675205,89.09311137781373,-36.88,89.09,0.2770533332658992,0.2765674394895093,0.0004858937763899118
user_0311,-66.21123640557896,14.186793234391587,-66.21000000000001,14.19,0.1989712664207928,0.19861992594403827,0.0003513404767545303
user_0312,5.553427266501302,148.85531081341088,5.55,148.86,0.6438640142995409,0.6427340954279996,0.0011299188715412356
user_0313,-43.74538477861278,116.8883325152666,-43.75,116.89,0.530380858935834,0.5294523938596166,0.0009284650762173552
user_0314,55.16792888287799,88.7613662581362,55.17,88.76,0.24610207437267628,0.24567144644077582,0.00043062793190046245
user_0315,-69.26945265904331,166.64158543279592,-69.27,166.64000000000001,0.0871672486905295,0.08701500578763348,0.00015224290289601872
user_0316,83.97003770329536,129.65061488357588,83.97,129.65,0.008316436553605016,0.008301838408428382,1.459814517663395e-05
user_0317,86.38960370074261,168.21710902801163,86.39,168.22,0.04849314720363289,0.048408600217025484,8.454698660740473e-05
user_0318,-24.16049110699805,104.64550869201747,-24.16,104.65,0.45892503362723863,0.4581196617933602,0.0008053718338784099
user_0319,6.5830154884306324,-16.27703001580511,6.58,-16.28,0.4691068458820105,0.46828379796879305,0.0008230479132174673
user_0320,31.021343523182367,30.44163299477978,31.02,30.44,0.2157154117820712,0.21533646884480145,0.00037894293726975503
user_0321,79.25254052031974,-140.99540320827697,79.25,-141.0,0.29814400609312214,0.297617801335736,0.0005262047573861284
user_0322,-85.49556306363318,138.32454427734677,-85.5,138.32,0.4949567111965976,0.4940906045459792,0.0008661066506184256
user_0323,74.74606357376871,-100.3078079733636,74.75,-100.31,0.44238213470716214,0.4416078000590505,0.0007743346481116631
user_0324,58.29396325028057,147.37954983404114,58.29,147.38,0.4414779412083993,0.4407039350700807,0.0007740061383185726
user_0325,-16.50674595682571,-129.68027549740043,-16.51,-129.68,0.3630232082366493,0.36238684218883926,0.000636366047810033
user_0326,-35.21437481591906,-2.6551371678458793,-35.21,-2.66,0.657124181093301,0.6559642426103823,0.001159938482918621
user_0327,69.70667553513042,-131.16094246571885,69.71000000000001,-131.16,0.371445902470288,0.3707950298754802,0.0006508725948078387
user_0328,30.687519393030826,87.53044374834178,30.69,87.53,0.279075594332655,0.2785864526938829,0.000489141638772117
user_0329,-14.557184385349885,87.2168453155137,-14.56,87.22,0.4618390284130227,0.4610310064778892,0.0008080219351335183
user_0330,-15.32078506137475,-144.35221150420975,-15.32,-144.35,0.25272450794562606,0.25228106047944693,0.00044344746617913655
user_0331,-16.539140574413906,162.54774913718143,-16.54,162.55,0.2582598741388611,0.2578076356465171,0.0004522384923439926
user_0332,-23.304607427801628,-20.38208901814741,-23.3,-20.38,0.5549672476636403,0.5539929625870935,0.0009742850765467326
user_0333,63.98103479507182,-144.2323351417931,63.980000000000004,-144.23,0.1619075893265365,0.16162228272769283,0.00028530659884368204
user_0334,8.003855066786087,172.02331060273684,8.0,172.02,0.5627083077782659,0.5617207553427576,0.0009875524355082987
user_0335,-18.334864306012847,-111.66891762201136,-18.330000000000002,-111.67,0.5528201532182921,0.5518507183382236,0.0009694348800685093
user_0336,62.64597392346258,-16.301747314613834,62.65,-16.3,0.4564927976249344,0.4556937414543553,0.0007990561705790711
user_0337,25.50680410197917,34.97254542703624,25.51,34.97,0.4376529907778415,0.4368877581269014,0.0007652326509400842
user_0338,51.62302628183102,-92.31519702095149,51.620000000000005,-92.32000000000001,0.47241992823421286,0.4715840212470559,0.0008359069871569647
user_0339,11.624035663433403,-155.30034498323187,11.620000000000001,-155.3,0.4503156037748822,0.44952617000239525,0.0007894337724869693
user_0340,-52.711673337601475,-102.25751330927709,-52.71,-102.26,0.25036633786862783,0.24992529573170782,0.0004410421369200057
user_0341,-30.859280382198527,-126.88049522108027,-30.86,-126.88000000000001,0.09293721126484146,0.09277438077373121,0.00016283049111025238
user_0342,-89.48960073359706,129.0262054968635,-89.49,129.03,0.044555088561202875,0.04447710650694136,7.798205426151616e-05
user_0343,-66.60141634018137,-89.76448917787542,-66.6,-89.76,0.25318414638681175,0.2527358845089192,0.0004482618778925418
user_0344,28.99037566751703,-170.7191460769686,28.990000000000002,-170.72,0.0929677842352055,0.09280467554593112,0.0001631086892743827
user_0345,52.1972395622557,-94.3446218074333,52.2,-94.34,0.4398166526881889,0.4390526401345354,0.000764012553653548
user_0346,-58.635683746888105,-161.13635356997645,-58.64,-161.14000000000001,0.5242881295402514,0.5233742832951029,0.000913846245148453
user_0347,4.695394787616081,88.43949901223846,4.7,88.44,0.5150772535497352,0.5141743338720298,0.0009029196777053938
user_0348,50.0430670765565,4.765664739308988,50.04,4.7700000000000005,0.4606070732740941,0.45979298544393915,0.0008140878301549637
user_0349,0.6909641614478517,160.34963146923826,0.6900000000000001,160.35,0.1147735534088473,0.11457235188804304,0.0002012015208042589
user_0350,50.98085927646832,132.11312679354177,50.980000000000004,132.11,0.23884096245736505,0.2384204169386007,0.0004205455187643592
user_0351,-7.55234602241724,167.04942592393036,-7.55,167.05,0.2684313995812199,0.2679607942418152,0.00047060533940473936
user_0352,-3.7832560202946013,-35.41778837547824,-3.7800000000000002,-35.42,0.4373746745233225,0.4366076909482558,0.0007669835750667153
user_0353,-1.7516062540394444,147.49229848148258,-1.75,147.49,0.31170573295149323,0.31115921780787464,0.0005465151436185867
user_0354,-75.45771406605745,38.98707250803838,-75.46000000000001,38.99,0.26700097179102167,0.2665348352850685,0.00046613650595317413
user_0355,-40.497120079568425,47.90762074836556,-40.5,47.910000000000004,0.37818171837299935,0.37752105224373256,0.0006606661292667959
user_0356,-31.466620202639767,178.0659921099325,-31.470000000000002,178.07,0.5345319697393908,0.5335997967870454,0.0009321729523453781
user_0357,-8.331224836415103,37.95364495271264,-8.33,37.95,0.4235200985418615,0.42277706713487423,0.0007430314069872823
user_0358,36.32029533829191,127.00538542640703,36.32,127.01,0.4147310489408037,0.41400323875980843,0.0007278101809952697
user_0359,48.413291418852936,79.5023699967357,48.410000000000004,79.5,0.40564384757020844,0.40493030979549144,0.0007135377747169991
user_0360,-8.720115126249325,-97.74231322874962,-8.72,-97.74000000000001,0.25456814766953256,0.2541218462097987,0.0004463014597338444
user_0361,-8.370197476659484,-30.24372590586171,-8.370000000000001,-30.240000000000002,0.41047661826862103,0.4097569420036962,0.0007196762649248067
user_0362,-13.182478873027563,59.4388307017112,-13.18,59.44,0.3033191834398759,0.3027871924024792,0.0005319910373967063
user_0363,-62.524993541629726,152.27461286437835,-62.52,152.27,0.6035892370203131,0.6025233733829507,0.0010658636373623853
user_0364,59.71893992547382,-146.43716338667613,59.72,-146.44,0.19796338578597303,0.19761837340422136,0.0003450123817516637
user_0365,42.983279727968835,112.23694269986123,42.980000000000004,112.24000000000001,0.4414194244789394,0.4406418777257649,0.0007775467531744851
user_0366,15.563714893105853,22.171109037146067,15.56,22.17,0.429820814488353,0.4290670351809923,0.0007537793073607024
user_0367,-67.99836863617932,-52.70469133184365,-68.0,-52.7,0.26663685143614513,0.2661744702433132,0.0004623811928319288
user_0368,45.05116504526609,132.51317359286338,45.050000000000004,132.51,0.28095780123870184,0.28046302813276375,0.0004947731059380955
user_0369,84.31175255606541,36.147632840883745,84.31,36.15,0.19661443353253366,0.1962692344061314,0.000345199126402268
user_0370,14.025333310173878,-103.4140299580778,14.030000000000001,-103.41,0.6769604537603818,0.6757765659158473,0.0011838878445344925
user_0371,-49.6359235606382,-141.04138250618402,-49.64,-141.04,0.4640836829761964,0.46327102855316465,0.0008126544230317445
user_0372,-23.839010889236974,94.53802749726589,-23.84,94.54,0.2287892855738076,0.22838888375926908,0.00040040181453851464
user_0373,55.299846807422,124.25585807820892,55.300000000000004,124.26,0.2627410462404999,0.26228096089200237,0.0004600853484975076
user_0374,57.316834717320546,40.88638099276733,57.32,40.89,0.4136351822002363,0.4129149789136826,0.0007202032865537
user_0375,-85.274310338355,154.47034475817708,-85.27,154.47,0.47929817229128924,0.478457944788198,0.000840227503091262
user_0376,-41.85940947226008,-115.05021409409241,-41.86,-115.05,0.0680153417717104,0.06789613099575056,0.00011921077595983265
user_0377,-34.38275601061618,-57.66312356018699,-34.38,-57.660000000000004,0.4196188178895665,0.41888000211598186,0.0007388157735846446
user_0378,66.57528717655887,23.875594114095463,66.58,23.88,0.5590571658475734,0.5580835584434967,0.000973607404076704
user_0379,-64.46256225277165,47.94192455598497,-64.46000000000001,47.94,0.2994751784496496,0.29894886552143846,0.0005263129282111478
user_0380,44.3001171610272,-102.55216318793606,44.300000000000004,-102.55,0.17264159885659192,0.17233878415881917,0.00030281469777274084
user_0381,-28.6387232815201,-46.78088670827859,-28.64,-46.78,0.16625932577679828,0.16596814384014014,0.0002911819366581414
user_0382,49.830411594013384,24.333680381183,49.83,24.330000000000002,0.26792010186892024,0.26744932851709763,0.0004707733518226065
user_0383,-80.53041124340608,-123.33243704142487,-80.53,-123.33,0.06386603066321384,0.0637534039289393,0.00011262673427453462
user_0384,31.314367910360346,-82.04297632336119,31.310000000000002,-82.04,0.5619972302030392,0.5610087466310136,0.0009884835720255225
user_0385,-2.5808931196206686,-20.864092788799525,-2.58,-20.86,0.46535613413278704,0.464540200968629,0.0008159331641580114
user_0386,45.88976586030671,-139.02569708032738,45.89,-139.03,0.3340451989487645,0.33346031050638325,0.0005848884423812484
user_0387,-39.01563538551912,64.2550517136479,-39.02,64.26,0.6467549908140727,0.6456299238323576,0.001125066981715106
user_0388,30.083860572542918,-163.64974946240608,30.080000000000002,-163.65,0.4299523973549316,0.4291986569783945,0.0007537403765371375
user_0389,17.878492250001074,-177.23264907604218,17.88,-177.23,0.3266455866209303,0.32607399062836306,0.0005715959925672309
user_0390,-51.97788374034379,-130.59547010736227,-51.980000000000004,-130.6,0.3894002376042075,0.38872344081520255,0.000676796789004952
user_0391,-30.937975931188596,-177.2172336350477,-30.94,-177.22,0.34679295370916097,0.3461871411077078,0.0006058126014531484
user_0392,-58.374935662348385,-43.125319542514944,-58.370000000000005,-43.13,0.612934099742971,0.6118511321934964,0.0010829675494745672
user_0393,0.04722238011837021,120.00751287115617,0.05,120.01,0.4145793297068144,0.4138525686668732,0.0007267610399411817
user_0394,-77.02641061341158,130.23517032813186,-77.03,130.24,0.41692936030240946,0.41620320780366454,0.0007261524987449142
user_0395,-86.62652341458377,151.6184764208685,-86.63,151.62,0.38670704729749183,0.38602927514381163,0.0006777721536802006
user_0396,13.636648932629598,26.423885118903485,13.64,26.42,0.5613372496910343,0.560355439614755,0.000981810076279288
user_0397,-14.815087228173496,-138.53758584103264,-14.82,-138.54,0.6047849654230346,0.6037260275248671,0.0010589378981674669
user_0398,-31.54172769980751,108.47597555176276,-31.54,108.48,0.42704062604425813,0.4262888698555289,0.0007517561887292468
user_0399,59.76466435290729,151.11711062689847,59.76,151.12,0.5433026601828868,0.542346882636519,0.0009557775463677753
user_0400,62.00718476664545,-92.40606906381588,62.01,-92.41,0.37427212447170904,0.3736212074776575,0.0006509169940515647
user_0401,4.313257740113684,-37.52398913064013,4.3100000000000005,-37.52,0.5717202561549652,0.5707172883021525,0.0010029678528127306
user_0402,-28.8876093932765,-60.0952959024725,-28.89,-60.1,0.5295355388106106,0.5286118052723434,0.0009237335382671352
user_0403,1.8869912175866972,-138.9504096581211,1.8900000000000001,-138.95000000000002,0.3376448024890395,0.33705291056892844,0.000591891920111054
user_0404,73.06609168440909,-54.224904429943095,73.07000000000001,-54.22,0.46269786118441747,0.46189284150002663,0.0008050196843908397
user_0405,57.41074827447335,113.41332207000511,57.410000000000004,113.41,0.21566105034484162,0.21528112108012717,0.0003799292647144459
user_0406,-63.640040710015015,-108.98215098336603,-63.64,-108.98,0.10629391541958105,0.10610750440467909,0.000186411014901966
user_0407,46.83875319844057,55.98324378674607,46.84,55.980000000000004,0.28301299581703315,0.28251936042165826,0.0004936353953748918
user_0408,49.11265606456084,-2.117870993740098,49.11,-2.12,0.33352697259029634,0.33294037005573396,0.000586602534562386
user_0409,46.777886929394725,-18.394107481777326,46.78,-18.39,0.39119880800007434,0.3905179281476885,0.0006808798523858517
user_0410,11.608521012503871,48.70739486181364,11.61,48.71,0.32796495992500213,0.32739068142775707,0.0005742784972450621
user_0411,65.5644374696549,45.79826648391784,65.56,45.800000000000004,0.4998265899409536,0.4989493029828945,0.0008772869580590537
user_0412,-77.7084734707639,-20.80509701893746,-77.71000000000001,-20.81,0.2056242108923177,0.2052677464183909,0.0003564644739267875
user_0413,-40.55873985249135,-159.7780367232919,-40.56,-159.78,0.2171218354510767,0.21674240742555356,0.0003794280255231264
user_0414,-34.12658689086403,-17.311009067754412,-34.13,-17.31,0.3907204058711288,0.3900359111266856,0.0006844947444431537
user_0415,59.70539369936188,-152.3768395775562,59.71,-152.38,0.5420034940849809,0.5410573349619673,0.0009461591230136568
user_0416,63.95280686209625,41.40301982960651,63.95,41.4,0.3451888264916617,0.34458055350554306,0.000608272986118652
user_0417,-6.711901393090983,19.55389368178942,-6.71,19.55,0.47915869694224794,0.4783179713040765,0.0008407256381714467
user_0418,71.25781780022447,-18.09586668567374,71.26,-18.1,0.2840499267800293,0.2835562837558791,0.0004936430241502254
user_0419,27.33074183674978,-64.25036536304579,27.330000000000002,-64.25,0.09003859817460352,0.08988071062481191,0.00015788754979161046
user_0420,-62.845006194785064,-157.72546796360373,-62.85,-157.73,0.601025958205635,0.5999798138910604,0.0010461443145746152
user_0421,71.84283011203922,-56.36240069822365,71.84,-56.36,0.32550493537275876,0.3249327213730404,0.0005722139997183517
user_0422,0.8188202701723242,-117.87879188290863,0.8200000000000001,-117.88,0.18775192971089036,0.18742281142724762,0.00032911828364273754
user_0423,-11.203510624338065,-21.80815496545526,-11.200000000000001,-21.81,0.4391871292863212,0.438416668047811,0.0007704612385102116
user_0424,-61.42568256332255,-45.77328644352224,-61.43,-45.77,0.5109015186735334,0.5100100288567756,0.0008914898167577956
user_0425,-16.421508495482342,-58.18782713708896,-16.42,-58.19,0.2860887027892299,0.2855864572113775,0.0005022455778523893
user_0426,52.06084768145965,53.02992850895049,52.06,53.03,0.09438450995165516,0.09421904986321479,0.0001654600884403723
user_0427,-72.98892944728303,64.21656414242915,-72.99,64.22,0.16328675019597355,0.16300283786056138,0.00028391233541216754
user_0428,40.272057900443116,56.36307110777204,40.27,56.36,0.34677366310101165,0.34616278947196283,0.0006108736290488248
user_0429,67.190339170897,-59.989667018199626,67.19,-59.99,0.04035329415602641,0.04028251825773284,7.077589829357356e-05
user_0430,-64.54289149482278,-54.064516487096085,-64.54,-54.06,0.38727078763718287,0.38658552858735784,0.0006852590498250266
user_0431,35.726393306138576,-38.895125639270276,35.730000000000004,-38.9,0.5953446661330907,0.5943083659263069,0.0010363002067838023
user_0432,78.84039592183694,-68.55052053025406,78.84,-68.55,0.04542744531554351,0.04534776191457787,7.96834009656397e-05
user_0433,52.499152415437834,112.74652217332834,52.5,112.75,0.25358492400065913,0.253142488271525,0.0004424357291341052
user_0434,59.21261512100361,85.95888196661377,59.21,85.96000000000001,0.29766978227870694,0.29714744185340836,0.0005223404252985842
user_0435,4.750801152151325,52.56893546405564,4.75,52.57,0.14782274660945596,0.14756355616001302,0.00025919044944294756
user_0436,-24.87094265757878,-49.46483916646403,-24.87,-49.46,0.49931470414116197,0.4984375798220635,0.0008771243190984768
user_0437,-51.44532098239794,161.16057631236487,-51.45,161.16,0.5218136606353977,0.5208990685452872,0.0009145920901104665
user_0438,-49.2222516239003,-130.47647285625146,-49.22,-130.48,0.3581953180695764,0.35756322952815817,0.0006320885414182187
user_0439,61.997109963458996,-143.5893250795581,62.0,-143.59,0.323283227927028,0.32271668862051184,0.0005665393065161783
user_0440,60.32156879422007,138.12557957732218,60.32,138.13,0.29943689869704776,0.2989072371822556,0.0005296615147921679
user_0441,-29.38241304642932,95.87073760100697,-29.38,95.87,0.2776733686379218,0.27718638467269247,0.0004869839652293373
user_0442,-22.19042325194556,-121.59100364815782,-22.19,-121.59,0.11354766223666064,0.1133484697738173,0.0001991924628433478
user_0443,48.79760647157792,111.25573907014842,48.800000000000004,111.26,0.41016496890567916,0.4094515983358184,0.0007133705698607606
user_0444,-11.21878707509758,-32.09089986124795,-11.22,-32.09,0.16680288340871,0.16651059608355956,0.00029228732515043654
user_0445,-47.24456373955349,-20.088464470100774,-47.24,-20.09,0.5205355538911404,0.5196219361336545,0.000913617757485885
user_0446,44.73657325717855,-18.385933307997476,44.74,-18.39,0.49836046243041376,0.4974929518513942,0.0008675105790195703
user_0447,-34.29577861869787,111.1045935926831,-34.300000000000004,111.10000000000001,0.6311816252048986,0.6300822289447373,0.0010993962601613116
user_0448,60.32041069062734,-47.5772550389882,60.32,-47.58,0.15788192507431253,0.15760424714096574,0.0002776779333467927
user_0449,87.19916283568392,-13.795207761243887,87.2,-13.8,0.0966605135711285,0.09649211160599645,0.0001684019651320423
user_0450,-21.26296184567211,9.885523846133765,-21.26,9.89,0.5688772084167554,0.5678761596052363,0.0010010488115190785
user_0451,57.04042312462323,108.45332069455714,57.04,108.45,0.20632361375851624,0.2059608130016599,0.0003628007568563518
user_0452,-44.99942191397873,50.824453033600975,-45.0,50.82,0.3559807518687997,0.3553584456669555,0.0006223062018441694
user_0453,9.817334176397623,-143.06769657057265,9.82,-143.07,0.389310998227046,0.3886291867916521,0.0006818114353939198
user_0454,63.20988865526019,-77.37731493864176,63.21,-77.38,0.13513843665181477,0.13490179405257252,0.00023664259924224829
user_0455,-40.89756607355581,145.91023523216683,-40.9,145.91,0.27136146937279704,0.2708857944426497,0.00047567493014732953
user_0456,-11.254939164903448,160.70877468423384,-11.25,160.71,0.5652332487675282,0.564242114569128,0.0009911341984002453
user_0457,-8.796961760272396,-54.149371870086384,-8.8,-54.15,0.3448157498734255,0.34421133845182206,0.0006044114216034457
user_0458,-80.4137603092066,0.7225612895647657,-80.41,0.72,0.42080969552813263,0.42007097198606186,0.0007387235420707738
user_0459,89.01456322289243,-45.03143756960367,89.01,-45.03,0.5074147167145101,0.5065251754492969,0.000889541265213234
user_0460,77.54866285499156,122.10346354017804,77.55,122.10000000000001,0.1702978835571185,0.17000148437782625,0.00029639917929225046
user_0461,52.44851474679169,-130.4641484186862,52.45,-130.46,0.3260559446383604,0.3254884428331354,0.0005675018052250236
user_0462,59.35708496750806,70.5859158873541,59.36,70.59,0.3982915204478354,0.39759907452860305,0.0006924459192323429
user_0463,36.99651155203448,-18.503469366391215,37.0,-18.5,0.49536969111464857,0.494505687403129,0.0008640037115195676
