user_id,total_distance_km,rounding_distance_km,noise_distance_km,expected_noise_km
user_0435,0.6839321043667068,0.14782274660945596,0.5361093577572509,0.5
user_0436,0.13608513249148213,0.49931470414116197,0.36322957164967984,0.5
user_0437,0.2401584477433709,0.5218136606353977,0.2816552128920268,0.5
user_0439,0.2104348694821837,0.323283227927028,0.11284835844484431,0.5
user_0441,0.24255656895621877,0.2776733686379218,0.03511679968170303,0.5
user_0442,0.35737269602983623,0.11354766223666064,0.2438250337931756,0.5
user_0443,0.6897476759475941,0.41016496890567916,0.27958270704191496,0.5
user_0444,0.4754941695883847,0.16680288340871,0.3086912861796747,0.5
user_0445,0.731553443064868,0.5205355538911404,0.21101788917372766,0.5
user_0446,0.7227830473897894,0.49836046243041376,0.22442258495937562,0.5
user_0447,0.6105362685073945,0.6311816252048986,0.020645356697504114,0.5
user_0448,0.12160294421982734,0.15788192507431253,0.03627898085448519,0.5
user_0449,0.3301306406469909,0.0966605135711285,0.2334701270758624,0.5
user_0450,0.6657057223057833,0.5688772084167554,0.09682851388902791,0.5
user_0451,0.5515858939652272,0.20632361375851624,0.3452622802067109,0.5
user_0452,0.21434258285111013,0.3559807518687997,0.14163816901768955,0.5
user_0453,0.3691053380463304,0.389310998227046,0.020205660180715623,0.5
user_0454,0.21669578604155462,0.13513843665181477,0.08155734938973985,0.5
user_0455,0.6958295530655494,0.27136146937279704,0.42446808369275235,0.5
user_0456,0.942831844595985,0.5652332487675282,0.3775985958284568,0.5
user_0458,0.06432068775144088,0.42080969552813263,0.35648900777669174,0.5
user_0460,0.5403704713424496,0.1702978835571185,0.37007258778533114,0.5
user_0461,0.8926346000577324,0.3260559446383604,0.566578655419372,0.5
user_0462,0.3826112829979812,0.3982915204478354,0.015680237449854195,0.5
user_0464,0.35838610399464177,0.10086219302461898,0.2575239109700228,0.5
user_0465,1.0078028841134903,0.7263977170523823,0.28140516706110796,0.5
user_0466,0.4236301279100378,0.42475179540259694,0.001121667492559153,0.5
user_0467,0.9610356175689997,0.546886569813501,0.41414904775549866,0.5
user_0468,0.5586736637839551,0.1370664758441298,0.4216071879398253,0.5
user_0469,0.18820127985393245,0.48368600751804086,0.2954847276641084,0.5
user_0470,0.2775545816124886,0.21913464661773033,0.058419934994758255,0.5
user_0471,0.35172571712464246,0.5759733749967345,0.22424765787209205,0.5
user_0472,0.48316574425060627,0.36566366344467,0.11750208080593627,0.5
user_0473,0.460232351663838,0.25543752582362794,0.20479482584021008,0.5
user_0474,0.5144680813370287,0.04165291376498356,0.4728151675720451,0.5
user_0475,0.7957998817455417,0.5070882644898435,0.28871161725569827,0.5
user_0476,0.5560189962631443,0.39659655235627195,0.15942244390687238,0.5
user_0477,0.9668529129394473,0.509276882764857,0.45757603017459025,0.5
user_0478,0.42760289270374824,0.1983325562850663,0.22927033641868194,0.5
user_0479,0.2302678238637777,0.08975980466810139,0.1405080191956763,0.5
user_0480,0.5641190814334415,0.44678995730595245,0.11732912412748903,0.5
user_0481,0.17510580930285874,0.44592105635443763,0.2708152470515789,0.5
user_0482,0.6123158450569374,0.21403014634804185,0.3982856987088955,0.5
user_0483,0.2462336457682378,0.043968660024982835,0.20226498574325497,0.5
user_0484,0.14393067534651083,0.3452337069636289,0.20130303161711804,0.5
user_0485,0.7044858425216852,0.23203297670696504,0.4724528658147202,0.5
user_0486,0.2956961325114633,0.3398022659724088,0.044106133460945496,0.5
user_0487,0.13923168771404448,0.24785152708915276,0.10861983937510827,0.5
user_0488,0.6726895140977354,0.5171531951251434,0.155536318972592,0.5
user_0489,0.5752444843151386,0.5145216602740088,0.06072282404112983,0.5
user_0490,0.5282398054850711,0.03979381194073338,0.4884459935443377,0.5
user_0491,0.7638735985733487,0.4580385101921937,0.305835088381155,0.5
user_0492,0.8277216692635483,0.6032932578828067,0.22442841138074154,0.5
user_0493,0.1966813564588433,0.1655942846065844,0.031087071852258896,0.5
user_0494,0.30739219496551606,0.2685209021214139,0.03887129284410218,0.5
user_0495,0.37473856722223503,0.2824831404243836,0.09225542679785143,0.5
user_0496,0.6602469456127835,0.2732546248709578,0.3869923207418257,0.5
user_0497,0.4051706303339256,0.4259998621068329,0.020829231772907297,0.5
user_0499,0.6503957714965171,0.3225671516286982,0.32782861986781886,0.5
