work_id,ai_id,quality_score,inner_product,ground_truth,error
work_0298,ai_0082,0.799657721212854,0.8942358308706121,0.1025979077821143,0.6970598134307396
work_0299,ai_0083,0.5024814940823243,0.7088592907498105,0.6609192214581366,0.1584377273758123
work_0300,ai_0078,0.6794711329140003,0.8243003899756449,0.44591576309965264,0.23355536981434766
work_0301,ai_0183,0.9501303558681171,0.9747463033364718,0.4261160728830454,0.5240142829850717
work_0302,ai_0176,0.6182871678382605,0.7863123856574183,0.443908381101094,0.17437878673716656
work_0303,ai_0114,0.8377314818236897,0.9152767241789173,0.042355162850129524,0.7953763189735602
work_0304,ai_0090,0.8017875393221099,0.8954258982864578,0.6148514821987643,0.1869360571233456
work_0305,ai_0111,0.76539804433183,0.8748703014343497,0.2745553600748576,0.4908426842569724
work_0306,ai_0014,0.8132482113553748,0.901802756347182,0.07504116498815927,0.7382070463672156
work_0307,ai_0163,0.7117716754098311,0.8436656182456597,0.40621023150765245,0.30556144390217865
work_0308,ai_0131,0.6047282083748963,0.77764272540473,0.8010959755621699,0.19636776718727367
work_0309,ai_0173,0.8190361456789668,0.9050061578127337,0.15998672658793178,0.659049419091035
work_0310,ai_0007,0.942827445406725,0.9709930202667396,0.14277946836254973,0.8000479770441753
work_0311,ai_0155,0.6231875506025693,0.7894222891473037,0.6780888719954488,0.05490132139287951
work_0312,ai_0112,0.9094349716295078,0.9536430000946412,0.034798965798542025,0.8746360058309658
work_0313,ai_0017,0.5152377921849091,0.7178006632658603,0.23599538042035229,0.2792424117645568
work_0314,ai_0165,0.796508950788348,0.8924735014488374,0.36632847310714856,0.4301804776811995
work_0315,ai_0098,0.8057709340260558,0.8976474441706253,0.9494671118799197,0.1436961778538639
work_0316,ai_0008,0.5647222518111524,0.7514800408601365,0.6050948288547855,0.04037257704363306
work_0317,ai_0173,0.8190361456789668,0.9050061578127337,0.44992256871479397,0.3691135769641728
work_0318,ai_0094,0.9423230035377103,0.9707332298513893,0.3720133784706837,0.5703096250670265
work_0319,ai_0195,0.7629574738596308,0.8734743693203773,0.0768854288303984,0.6860720450292324
work_0320,ai_0035,0.8301084425931279,0.9111028715755032,0.5294598815362896,0.30064856105683824
work_0321,ai_0101,0.7417410925411903,0.8612439216280079,0.31438544131488155,0.4273556512263087
work_0322,ai_0071,0.6174755336395134,0.7857961145484962,0.24961165309339794,0.3678638805461154
work_0323,ai_0029,0.7951799877396328,0.8917286514067118,0.02591334086414321,0.7692666468754896
work_0324,ai_0047,0.7416526308386427,0.8611925631579982,0.4990439602564668,0.24260867058217594
work_0325,ai_0099,0.7418489371637311,0.8613065291542443,0.9135425058131866,0.1716935686494555
work_0326,ai_0030,0.7669992951061791,0.8757849593970994,0.2617766765874958,0.5052226185186833
work_0327,ai_0066,0.8079587474285552,0.8988652554351821,0.7040378112068258,0.10392093622172938
work_0328,ai_0054,0.7462245284298636,0.863842884111378,0.9963651121547608,0.2501405837248971
work_0329,ai_0073,0.7445462469284502,0.8628709329491,0.6939806410407938,0.05056560588765635
work_0330,ai_0125,0.8090795747166024,0.8994885072732183,0.2001783409911202,0.6089012337254822
work_0331,ai_0034,0.9471628749611164,0.9732229317895856,0.8528262903843227,0.09433658457679372
work_0332,ai_0115,0.9602969068452623,0.9799474000400543,0.17265636398404105,0.7876405428612212
work_0333,ai_0182,0.864499615053062,0.9297847143576098,0.44511119274245503,0.419388422310607
work_0334,ai_0022,0.8062326258594757,0.8979045750298167,0.8105132183576319,0.004280592498156155
work_0335,ai_0081,0.7237685534586975,0.8507458806592586,0.6678397904889679,0.055928762969729595
work_0336,ai_0181,0.8484477452466412,0.9211122327092618,0.06493907831607115,0.7835086669305701
work_0337,ai_0138,0.9494839395223006,0.9744146650796572,0.2903622827778136,0.659121656744487
work_0338,ai_0076,0.8908053080923193,0.9438248291353217,0.8513620507531259,0.039443257339193405
work_0339,ai_0182,0.864499615053062,0.9297847143576098,0.7095637912103865,0.15493582384267557
work_0340,ai_0179,0.915819883713037,0.956984787607952,0.6377000225640163,0.27811986114902076
work_0341,ai_0092,0.8148706668376245,0.9027018704077358,0.5087557451743008,0.30611492166332377
work_0342,ai_0031,0.8385187500388348,0.91570669432894,0.9851325467301932,0.14661379669135843
work_0343,ai_0035,0.8301084425931279,0.9111028715755032,0.2367361842868705,0.5933722583062574
work_0344,ai_0126,0.645337022122202,0.8033287136174095,0.026284026808265692,0.6190529953139363
work_0345,ai_0141,0.7518798651237839,0.8671100651726884,0.5722774071165261,0.17960245800725783
work_0346,ai_0119,0.744077474951039,0.8625992551301207,0.8036617262885865,0.05958425133754741
work_0347,ai_0141,0.7518798651237839,0.8671100651726884,0.12977122971377042,0.6221086354100135
work_0348,ai_0022,0.8062326258594757,0.8979045750298167,0.06574810526736607,0.7404845205921097
work_0349,ai_0101,0.7417410925411903,0.8612439216280079,0.9995950439343869,0.25785395139319667
work_0350,ai_0184,0.957730915713385,0.9786372748436394,0.4786651099152539,0.4790658057981311
work_0351,ai_0105,0.5597660108482021,0.748175120441867,0.769164550374698,0.2093985395264959
work_0352,ai_0147,0.8074337563433792,0.8985731780680855,0.07375071291123902,0.7336830434321402
work_0353,ai_0081,0.7237685534586975,0.8507458806592586,0.6423385893863813,0.08142996407231617
work_0354,ai_0115,0.9602969068452623,0.9799474000400543,0.46583319962105885,0.4944637072242034
work_0355,ai_0132,0.7935968583387231,0.8908405347416131,0.3445147807026997,0.44908207763602337
work_0356,ai_0199,0.7010742777608836,0.8373017841620091,0.5513034436091327,0.14977083415175085
work_0357,ai_0150,0.8411710832304469,0.9171537947533374,0.18196313655213736,0.6592079466783095
work_0358,ai_0033,0.6103623928115997,0.7812569313686757,0.43261828648197487,0.17774410632962478
work_0359,ai_0014,0.8132482113553748,0.901802756347182,0.8313908064675414,0.018142595112166537
work_0360,ai_0132,0.7935968583387231,0.8908405347416131,0.15301546681020062,0.6405813915285224
work_0361,ai_0042,0.8504073115868344,0.9221753149953833,0.16196695955589968,0.6884403520309347
work_0362,ai_0181,0.8484477452466412,0.9211122327092618,0.2254702847154667,0.6229774605311745
work_0363,ai_0132,0.7935968583387231,0.8908405347416131,0.8949259168211244,0.10132905848240137
work_0364,ai_0020,0.7057656647363536,0.8400986041747442,0.25060530898199906,0.45516035575435454
work_0365,ai_0162,0.847554691593097,0.9206273358928123,0.9563516270431981,0.10879693545010105
work_0366,ai_0070,0.8528260416488294,0.9234858102043741,0.1251702951269027,0.7276557465219267
work_0367,ai_0077,0.7318409196031739,0.8554770129016758,0.614428278308198,0.11741264129497586
work_0368,ai_0023,0.7862633828844705,0.8867149389090445,0.5025731447412627,0.2836902381432078
work_0369,ai_0043,0.7822887976242932,0.8844709139504211,0.5918084453166051,0.190480352307688
work_0370,ai_0148,0.8369276711076543,0.9148375107677069,0.15419426687956317,0.6827334042280911
work_0371,ai_0168,0.9193867140977555,0.9588465539896128,0.6244791874336657,0.2949075266640898
work_0372,ai_0154,0.8382398396065185,0.9155543892126335,0.33761958660580216,0.5006202530007163
work_0373,ai_0144,0.8163594549360335,0.9035261229959173,0.041194303521784104,0.7751651514142494
work_0374,ai_0007,0.942827445406725,0.9709930202667396,0.08122285489336989,0.8616045905133551
work_0375,ai_0164,0.9394578637910487,0.969256345757431,0.7710223687944653,0.1684354949965834
work_0376,ai_0067,0.8117360338852767,0.9009639470507556,0.6511299774855999,0.16060605639967684
work_0377,ai_0196,0.6749632777601522,0.8215614875103093,0.5721372024460641,0.10282607531408805
work_0378,ai_0158,0.8605135539682416,0.9276386979682562,0.6389911922088705,0.22152236175937112
work_0379,ai_0127,0.6477894927992545,0.8048537089429696,0.8889968814489544,0.24120738864969993
work_0380,ai_0139,0.9418475309775546,0.9704882951265072,0.2896716568016058,0.6521758741759488
work_0381,ai_0077,0.7318409196031739,0.8554770129016758,0.48294481817541945,0.24889610142775442
work_0382,ai_0175,0.7789661145017787,0.8825905701409792,0.4060925267445584,0.37287358775722024
work_0383,ai_0116,0.7775942070194944,0.8818130227091764,0.07297302550534579,0.7046211815141487
work_0384,ai_0015,0.7658544594582898,0.8751311098677099,0.15808044701520718,0.6077740124430826
work_0385,ai_0106,0.8034963678494088,0.8963795891526138,0.4842511301073592,0.3192452377420496
work_0386,ai_0052,0.8334905536601191,0.912957038233519,0.34019256835177736,0.4932979853083418
work_0387,ai_0036,0.8033477828830573,0.8962967047150499,0.31258249924693304,0.49076528363612426
work_0388,ai_0183,0.9501303558681171,0.9747463033364718,0.31931639264672806,0.630813963221389
work_0389,ai_0088,0.951545442015591,0.9754719073431029,0.9753741279148802,0.023828685899289215
work_0390,ai_0033,0.6103623928115997,0.7812569313686757,0.7606649947951748,0.15030260198357515
work_0391,ai_0131,0.6047282083748963,0.77764272540473,0.5616512157483692,0.04307699262652709
work_0392,ai_0081,0.7237685534586975,0.8507458806592586,0.2417378609364671,0.4820306925222304
work_0393,ai_0031,0.8385187500388348,0.91570669432894,0.2674716744541824,0.5710470755846524
work_0394,ai_0063,0.8492506950997646,0.9215479884953168,0.1408776350081835,0.7083730600915811
work_0395,ai_0012,0.9646672103017957,0.9821747351168201,0.2902120049699015,0.6744552053318942
work_0396,ai_0098,0.8057709340260558,0.8976474441706253,0.8641638503624308,0.058392916336375
work_0397,ai_0107,0.7194560685166905,0.8482075621666495,0.2482702803811866,0.47118578813550394
work_0398,ai_0040,0.8429230148638033,0.9181083894964708,0.8134778464394495,0.02944516842435374
work_0399,ai_0147,0.8074337563433792,0.8985731780680855,0.7211284288221219,0.0863053275212573
work_0400,ai_0048,0.7886911097443132,0.8880828282003392,0.7631213751386285,0.02556973460568468
work_0401,ai_0127,0.6477894927992545,0.8048537089429696,0.9959694110954168,0.34817991829616235
work_0402,ai_0119,0.744077474951039,0.8625992551301207,0.49875970839765416,0.2453177665533849
work_0403,ai_0078,0.6794711329140003,0.8243003899756449,0.497370273047509,0.18210085986649127
work_0404,ai_0023,0.7862633828844705,0.8867149389090445,0.9452328040692373,0.15896942118476676
work_0405,ai_0129,0.9168782040782666,0.9575375731940061,0.45723064218973086,0.4596475618885357
work_0406,ai_0061,0.7822306993655772,0.8844380698305434,0.2151444225262411,0.5670862768393361
work_0407,ai_0090,0.8017875393221099,0.8954258982864578,0.04865813292965593,0.753129406392454
work_0408,ai_0072,0.9206440195935297,0.9595019643510532,0.4948942035251763,0.4257498160683534
work_0409,ai_0167,0.8057600461463287,0.8976413794753051,0.6725206037654493,0.13323944238087937
work_0410,ai_0073,0.7445462469284502,0.8628709329491,0.536690749288927,0.20785549763952316
work_0411,ai_0027,0.6638706790796757,0.8147825962056846,0.4309277693475405,0.23294290973213516
work_0412,ai_0067,0.8117360338852767,0.9009639470507556,0.7275080633593919,0.08422797052588482
work_0413,ai_0195,0.7629574738596308,0.8734743693203773,0.4032540721143585,0.35970340174527227
work_0414,ai_0011,0.7912823089111498,0.8895405043679292,0.4005816210147566,0.39070068789639323
work_0415,ai_0145,0.7452787961093671,0.8632953122248302,0.5618168651659436,0.18346193094342345
work_0416,ai_0092,0.8148706668376245,0.9027018704077358,0.5532229266211517,0.26164774021647286
work_0417,ai_0018,0.6434019033753235,0.8021233716675531,0.3863488249797785,0.25705307839554503
work_0418,ai_0115,0.9602969068452623,0.9799474000400543,0.7644041147072396,0.1958927921380227
work_0419,ai_0071,0.6174755336395134,0.7857961145484962,0.8253113179586135,0.2078357843191001
work_0420,ai_0159,0.9453361961740027,0.9722840100371921,0.6803986401188608,0.2649375560551419
work_0421,ai_0030,0.7669992951061791,0.8757849593970994,0.12866339068921517,0.638335904416964
work_0422,ai_0024,0.753874574813559,0.8682595089105325,0.39390371272860714,0.3599708620849519
work_0423,ai_0086,0.6415712060227046,0.8009814017957624,0.5578318382721287,0.08373936775057589
work_0424,ai_0093,0.6014427705257397,0.7755274144256538,0.7549651722927939,0.15352240176705423
work_0425,ai_0050,0.727841168860799,0.8531360787475811,0.6024629511618801,0.12537821769891888
work_0426,ai_0102,0.8423864389088456,0.917816124781454,0.5000779035706439,0.3423085353382017
work_0427,ai_0011,0.7912823089111498,0.8895405043679292,0.03891396624622023,0.7523683426649296
work_0428,ai_0182,0.864499615053062,0.9297847143576098,0.3330407053527672,0.5314589097002949
work_0429,ai_0121,0.7635172175806036,0.8737947227928329,0.5193327103330833,0.2441845072475204
work_0430,ai_0038,0.7539707408493861,0.86831488576978,0.6062605224038041,0.14771021844558196
work_0431,ai_0131,0.6047282083748963,0.77764272540473,0.1397809857723552,0.46494722260254107
work_0432,ai_0156,0.8884780149980854,0.9425911176104331,0.31853003175930705,0.5699479832387784
work_0433,ai_0100,0.5974225658122554,0.7729311520518858,0.9906157375611401,0.3931931717488847
work_0434,ai_0189,0.6805814086355266,0.8249735805682062,0.8426019273641283,0.16202051872860168
work_0435,ai_0151,0.8908626224564097,0.943855191465518,0.33637345215167835,0.5544891703047313
work_0436,ai_0130,0.6944438991120421,0.8333330061338277,0.5323398298758764,0.16210406923616572
work_0437,ai_0181,0.8484477452466412,0.9211122327092618,0.5629242606445444,0.28552348460209687
work_0438,ai_0121,0.7635172175806036,0.8737947227928329,0.8157488332438242,0.05223161566322054
work_0439,ai_0094,0.9423230035377103,0.9707332298513893,0.33123959357892263,0.6110834099587876
work_0440,ai_0028,0.8345949550827588,0.9135616865230058,0.9798980311791619,0.14530307609640303
work_0441,ai_0149,0.8672147710934384,0.9312436690219367,0.30767783371176427,0.5595369373816741
work_0442,ai_0185,0.7494998328115778,0.8657365839627997,0.8720991141203317,0.12259928130875386
work_0443,ai_0161,0.863506069721543,0.9292502729198109,0.026647154963833186,0.8368589147577098
work_0444,ai_0121,0.7635172175806036,0.8737947227928329,0.2655304369857213,0.49798678059488233
work_0445,ai_0167,0.8057600461463287,0.8976413794753051,0.7829039914314214,0.02285605471490726
work_0446,ai_0198,0.7808379532210671,0.8836503568839131,0.578474332225579,0.2023636209954881
work_0447,ai_0058,0.7322181131719099,0.8556974425414101,0.7214001122963067,0.01081800087560314
work_0448,ai_0149,0.8672147710934384,0.9312436690219367,0.480448783714414,0.38676598737902435
work_0449,ai_0134,0.8759676836016088,0.9359314524053611,0.6290252411453636,0.2469424424562452
work_0450,ai_0158,0.8605135539682416,0.9276386979682562,0.7746061298338109,0.08590742413443064
work_0451,ai_0097,0.9369873554613891,0.9679810718507822,0.14777570830033182,0.7892116471610573
work_0452,ai_0174,0.7325159684454385,0.8558714672457767,0.24219656014122448,0.49031940830421405
work_0453,ai_0146,0.8666977540860369,0.930966032724093,0.9482051707843013,0.08150741669826445
work_0454,ai_0028,0.8345949550827588,0.9135616865230058,0.19078432782692734,0.6438106272558315
work_0455,ai_0112,0.9094349716295078,0.9536430000946412,0.3136924834458552,0.5957424881836526
work_0456,ai_0038,0.7539707408493861,0.86831488576978,0.4129601097889264,0.3410106310604597
work_0457,ai_0052,0.8334905536601191,0.912957038233519,0.41037740932270506,0.4231131443374141
work_0458,ai_0198,0.7808379532210671,0.8836503568839131,0.6114780598917674,0.16935989332929968
work_0459,ai_0120,0.8104801802654517,0.9002667272900025,0.8728177089123204,0.0623375286468687
work_0460,ai_0188,0.9008456564144198,0.9491288934672781,0.7274020989409185,0.17344355747350138
work_0461,ai_0180,0.8020036979390724,0.8955465917187516,0.1380824857852102,0.6639212121538622
work_0462,ai_0053,0.7497538484236296,0.8658832764429797,0.5608867729086393,0.18886707551499027
work_0463,ai_0169,0.8889153662850423,0.9428230832372754,0.4783709833434011,0.4105443829416412
work_0464,ai_0096,0.7100628985679647,0.8426522999244497,0.31375259873781713,0.39631029983014754
work_0465,ai_0044,0.7579896481473627,0.870626009344634,0.45966353201958654,0.29832611612777615
work_0466,ai_0136,0.46467035409835056,0.6816673338941441,0.34232701768184615,0.12234333641650441
work_0467,ai_0090,0.8017875393221099,0.8954258982864578,0.675868576556368,0.12591896276574188
work_0468,ai_0184,0.957730915713385,0.9786372748436394,0.6807458895691416,0.27698502614424336
work_0469,ai_0177,0.8789066182134635,0.9375001963804933,0.2643621832883103,0.6145444349251532
work_0470,ai_0123,0.8290980676960634,0.9105482237070497,0.1922641691367134,0.63683389855935
work_0471,ai_0063,0.8492506950997646,0.9215479884953168,0.2790063959217567,0.5702442991780079
work_0472,ai_0076,0.8908053080923193,0.9438248291353217,0.2248670379928167,0.6659382700995026
work_0473,ai_0076,0.8908053080923193,0.9438248291353217,0.7711742690876434,0.11963103900467587
work_0474,ai_0180,0.8020036979390724,0.8955465917187516,0.20727779485464026,0.5947259030844322
work_0475,ai_0180,0.8020036979390724,0.8955465917187516,0.48900307951152877,0.3130006184275437
work_0476,ai_0122,0.9523984745696575,0.9759090503574898,0.3488031742013066,0.603595300368351
work_0477,ai_0184,0.957730915713385,0.9786372748436394,0.27345753675542306,0.6842733789579619
work_0478,ai_0031,0.8385187500388348,0.91570669432894,0.5734768038736451,0.2650419461651897
work_0479,ai_0139,0.9418475309775546,0.9704882951265072,0.3796941853743825,0.5621533456031721
work_0480,ai_0101,0.7417410925411903,0.8612439216280079,0.8183774601305623,0.07663636758937209
work_0481,ai_0197,0.7861371964504754,0.8866437821642215,0.8046158339565703,0.018478637506094908
work_0482,ai_0074,0.9290211923152168,0.9638574543547489,0.042066486832725514,0.8869547054824913
work_0483,ai_0182,0.864499615053062,0.9297847143576098,0.07902943600985035,0.7854701790432117
work_0484,ai_0113,0.8520557789149217,0.9230686750805281,0.6559720505509076,0.1960837283640141
work_0485,ai_0191,0.7988620753417228,0.8937908454116784,0.4790792630164832,0.31978281232523964
work_0486,ai_0051,0.6563177296911056,0.8101343898953467,0.8279517035080337,0.17163397381692813
work_0487,ai_0069,0.8313188884976679,0.9117669046953107,0.9330239337833077,0.10170504528563984
work_0488,ai_0178,0.7521781961924217,0.8672820741791114,0.2716214667057466,0.48055672948667505
work_0489,ai_0027,0.6638706790796757,0.8147825962056846,0.6156770344144923,0.04819364466518339
work_0490,ai_0150,0.8411710832304469,0.9171537947533374,0.23928206594629609,0.6018890172841508
work_0491,ai_0012,0.9646672103017957,0.9821747351168201,0.669833964893104,0.2948332454086917
work_0492,ai_0135,0.776510659669795,0.8811984224167648,0.2256716462816638,0.5508390133881312
work_0493,ai_0059,0.6320157395196724,0.7949941757772018,0.05249110683946279,0.5795246326802096
work_0494,ai_0105,0.5597660108482021,0.748175120441867,0.3302936234873388,0.22947238736086328
work_0495,ai_0120,0.8104801802654517,0.9002667272900025,0.1005449047773479,0.7099352754881038
work_0496,ai_0197,0.7861371964504754,0.8866437821642215,0.13746703419969553,0.6486701622507799
work_0497,ai_0140,0.7028334677990049,0.8383516373211213,0.9779107118330872,0.2750772440340823
work_0498,ai_0040,0.8429230148638033,0.9181083894964708,0.40690745154688346,0.4360155633169198
work_0499,ai_0121,0.7635172175806036,0.8737947227928329,0.4774485204408965,0.2860686971397072
