agent_id,initial_profile_norm,evolved_profile_norm,evolution_magnitude,evolution_avg_change
agent_0327,2.049436843391546,2.0483693591215757,0.0019166116020259195,0.00043144092811507953
agent_0328,1.700456451800395,1.700456451800395,0.0,0.0
agent_0329,1.662167366651205,1.6617786474076706,0.0012050994952859822,0.00029218444473040324
agent_0330,1.9415309938397818,1.9402569092150324,0.0032213217343977883,0.0007985927670559959
agent_0331,2.126925003023474,2.125720456426245,0.0022243162004066215,0.0005271548758464551
agent_0332,2.0436959169504565,2.043401554520837,0.0010500745822504616,0.00024863307768146814
agent_0333,1.895424293309838,1.8939647309416163,0.0027623002205574543,0.0005834073228862027
agent_0334,2.5956757245675597,2.5956757245675597,0.0,0.0
agent_0335,1.9681412061454029,1.9680396206016444,0.002464268243453247,0.0005369858538830877
agent_0336,1.8069108192377334,1.8064736551351634,0.0015492599417790303,0.0003823384077174573
agent_0337,2.053821737631179,2.053776594960857,0.0005831777275828129,0.00013130467893280573
agent_0338,1.8802853042752488,1.878565586065156,0.004138237266283829,0.0010622364218266765
agent_0339,1.755557259611934,1.7542451810080024,0.005558180126307012,0.001288988568655624
agent_0340,2.2303508180435654,2.2296664946391527,0.001078531352090722,0.0002644171510434977
agent_0341,2.345855306686445,2.3453911801511396,0.0010803085379188534,0.0002642843275669094
agent_0342,2.2748757831132864,2.2742896992122636,0.0012923617804596593,0.0003046548401984906
agent_0343,2.010049229315144,2.009762168132838,0.0006774214794035956,0.00017213955599036947
agent_0344,2.0391877777442615,2.039003399771458,0.0016877702374940174,0.000378716123523582
agent_0345,2.0976379676439625,2.09592562500171,0.0033228016482736867,0.0008976239075661636
agent_0346,1.8168398232913705,1.8166508856937909,0.0003550558990589568,8.441590899065981e-05
agent_0347,2.1634554201910614,2.1615737771688104,0.002825966106279585,0.0007194458460510197
agent_0348,1.958262829528657,1.9570900680772514,0.0026974577813076795,0.000651206884692714
agent_0349,1.7763065474837343,1.776007270658876,0.0012879715198281546,0.0002914082664699508
agent_0350,2.1521038584286227,2.1505172341115415,0.002005472594555291,0.00047391277154267924
agent_0351,2.0493920870653906,2.048331701837999,0.0029020446325252374,0.0007605979909618773
agent_0352,1.9705133213072552,1.9692823400178547,0.003116064250645521,0.0007854637038662449
agent_0353,1.956374494274219,1.955095628372956,0.0026975316238604745,0.0006015635479660744
agent_0354,1.9130204275721505,1.9122626677043184,0.0018251915060172512,0.00047110324675352756
agent_0355,1.910125422239754,1.9097975671475051,0.0010657352073152162,0.0002477629786131463
agent_0356,1.9011064407670593,1.8998051665147162,0.003277817426673574,0.0007897290511606287
agent_0357,2.2594495875669818,2.2575437996941035,0.0038821105521691756,0.0009860176660258964
agent_0358,2.2579138060445234,2.25523737636762,0.0036933483524862185,0.0009205564933762109
agent_0359,1.9829198757201227,1.9827630330798867,0.0010502816593210746,0.00025189492697750654
agent_0360,2.1704460452327883,2.1664890943575035,0.006989099498202283,0.0018604565017211873
agent_0361,1.9724093317170532,1.9699426084178582,0.00407389422526957,0.0009728400721288518
agent_0362,1.6715312311798647,1.6712762239002492,0.005402041736976393,0.0013700883301687166
agent_0363,1.9113945972387913,1.9108783558712434,0.0009155787103615124,0.0002188105247728824
agent_0364,2.077285586506758,2.0764986936352727,0.0018856479856871604,0.0004256229747713648
agent_0365,2.2539613661762607,2.2528082827654554,0.00219656066815095,0.0005157925175347187
agent_0366,1.2807428850440958,1.2815586315196486,0.003156411559837736,0.0007442434165858221
agent_0367,1.5609862345834924,1.5604173567285302,0.0017254985801821309,0.00041297993168757974
agent_0368,2.2319568398733383,2.228005486016484,0.005468169827254719,0.0013653859249365685
agent_0369,2.034811005858609,2.0338950868168784,0.002104082248689954,0.0004959120958749353
agent_0370,2.02802104877925,2.027140916201575,0.0020158708205870028,0.000481016772160298
agent_0371,1.8189341996817123,1.8189588498780727,0.002188551321232709,0.0005181244445836208
agent_0372,1.7765653529372167,1.7746848400047495,0.0035914060765580205,0.0008213968082472015
agent_0373,1.9828718966631231,1.9819438232560997,0.0016373781452040897,0.00037041436411494485
agent_0374,2.191311519948026,2.1900758672586904,0.0017408299258599512,0.0004638259563252538
agent_0375,1.9668232735838949,1.9660207567595664,0.0033584353630008892,0.0008726855776755143
agent_0376,1.927895880308648,1.9269910454441095,0.002589614887577397,0.0005804839195662631
agent_0377,2.0439726440824786,2.043791529379829,0.0008877599845488749,0.000243671934136072
agent_0378,1.9080893508274879,1.9072328607533295,0.002001739142564512,0.0004945627654972194
agent_0379,2.0028285078236086,2.0014070127033974,0.002288409012804388,0.0005684274535094959
agent_0380,1.8758500140092342,1.8748897291648372,0.003310890810254602,0.0008162720028831449
agent_0381,2.5948231158001707,2.5927729107762256,0.0023767230549455102,0.0005927190188412951
agent_0382,2.150370773743287,2.148856499417428,0.0024630115182627975,0.0006159091289272672
agent_0383,2.5202142347172978,2.5173848541461736,0.0038693002913264348,0.0010150721423731375
agent_0384,2.0485698696479404,2.046519685072672,0.0066643425491841775,0.0017459908455005463
agent_0385,1.9783836110689654,1.9783836110689654,0.0,0.0
agent_0386,2.243771482657283,2.2430031633619762,0.001669076124159597,0.00041681661488223
agent_0387,1.9046004134376189,1.9042339653432594,0.0021720188287422232,0.00050525077494847
agent_0388,1.7381593021001762,1.7378663547877211,0.002457019141958054,0.000603252729159704
agent_0389,2.3299125707263237,2.32882835255096,0.0014859450216550432,0.0003758391247710921
agent_0390,1.5386590344186661,1.5387943476644752,0.002841598323470791,0.0007723050051862251
agent_0391,2.2552791267258105,2.2546532580226786,0.0016369787359970746,0.000426503922558389
agent_0392,1.9336941841528512,1.9329725177651806,0.002104707054280521,0.0004899348472978791
agent_0393,2.36927369544756,2.3671832413647493,0.002979873684832159,0.0007573142354457043
agent_0394,2.403324769379314,2.4030331100666005,0.0006449223008053178,0.00017624696115094382
agent_0395,2.077650589251956,2.0762237738568134,0.00373997127790625,0.0008978780619761338
agent_0396,1.8559636282082521,1.8556150336986692,0.0012121121980726499,0.0002914286587530201
agent_0397,1.9490725305765926,1.9485451440377732,0.0023470258406092528,0.0005892934363349358
agent_0398,2.048247872853766,2.0468208409285484,0.0025843001659082905,0.0005975767935204358
agent_0399,2.300662539805034,2.2980227095875256,0.004286691775978434,0.0009665921074071474
agent_0400,2.011609911788014,2.0113213441043576,0.0006451428873730725,0.00016332627538172273
agent_0401,1.8550025187498376,1.854132817270872,0.0014034841644561947,0.0003704883190303032
agent_0402,2.0972600247352053,2.0964460543707264,0.0014266927506316654,0.0003363410158605644
agent_0403,1.638329200072226,1.6382413288344224,0.0017240360160733405,0.00044254729029266404
agent_0404,1.9902804259469336,1.9897159884976505,0.0014810025524135057,0.0003592253291143808
agent_0405,1.8477026125697222,1.8472481033471866,0.00175639032716026,0.0003815783687435408
agent_0406,2.2104225335596563,2.208928001220071,0.0023620393130335646,0.0005669945530347303
agent_0407,1.7682212269148028,1.7673938062953798,0.0031395933351446846,0.000808875945096049
agent_0408,2.1762763350344447,2.1752234403553574,0.0015249920715960411,0.00038103244640739126
agent_0409,2.2664088276441916,2.2654720297653945,0.0019322382752526897,0.00044265171567850714
agent_0410,1.7580966048117668,1.7574438643601566,0.0012785883774747856,0.00032391088606838436
agent_0411,2.389175281436298,2.388103816744658,0.0017355192917749838,0.00042129349207753534
agent_0412,2.2445804776912284,2.242466559907046,0.003959957883454988,0.0009961179382054763
agent_0413,2.1524281839244197,2.1511488629564397,0.0034846223549700153,0.0007993000122758902
agent_0414,1.8275430712101912,1.8264068091157495,0.002815037314008506,0.000755222703247997
agent_0415,2.0708009919745223,2.0686044706243445,0.004747715717087915,0.0011287478541698454
agent_0416,2.403775814850059,2.402995240488185,0.0019691809438630707,0.00044213975231661463
agent_0417,1.397505440916813,1.397544635826811,0.0007897084124696246,0.00016881167811206698
agent_0418,2.3491836334221907,2.346423205655997,0.004620294518505016,0.001211673865343046
agent_0419,1.921171828778572,1.9203588436898227,0.0026097420906308105,0.000641465585916296
agent_0420,2.171816888885717,2.170089158434341,0.003496289085086184,0.0008602726772719043
agent_0421,1.8294241550217405,1.8283146626916227,0.002529391887906647,0.0006433776611988913
agent_0422,1.7796212564626288,1.7788840991681607,0.004762917671636866,0.0010637254173777558
agent_0423,1.5163676314416874,1.5154550198798713,0.0028329242686457004,0.0006653366388663499
agent_0424,1.8625663860649646,1.8618459491707822,0.003313880660418824,0.0008300293709398219
agent_0425,2.1731336176534484,2.172695158019956,0.0011282262579856233,0.000285350836253991
agent_0426,1.8061449852570177,1.8053856867958757,0.00480631778557787,0.0011985653481756404
agent_0427,1.8901395372803136,1.8885603389010384,0.004857273931287162,0.001191089737420278
agent_0428,1.8251063582614402,1.825001042752003,0.0007001852980978802,0.00015686766504429255
agent_0429,2.166364001733408,2.165057807599329,0.0021649526250353433,0.0004966842034776047
agent_0430,1.9918908032659346,1.9914954088532486,0.0010624279425806066,0.00026852412218510727
agent_0431,1.8265609006723582,1.8264436576314165,0.002140856158726304,0.0004988598003829158
agent_0432,1.9920087511385443,1.9914105801768067,0.0029196270335810105,0.0006862613644529175
agent_0433,1.5558365802491396,1.5552312228331433,0.004459116621553422,0.0012252548821331227
agent_0434,1.4598257297993975,1.45988682059631,0.0011630961215876917,0.00028099703763724446
agent_0435,2.1541106297525423,2.153841285280186,0.0011260816544939013,0.0002733730705391108
agent_0436,2.2111248846957112,2.20805242595726,0.005058007096785146,0.001328363179282271
agent_0437,2.3675043737593797,2.3662570566014036,0.0018315032552556137,0.00043638730091319816
agent_0438,2.1266658623652575,2.1233172494360875,0.005320983218409009,0.0013839782374900841
agent_0439,2.0987171035493075,2.0978174702300207,0.0013198146690114843,0.00032698356561477755
agent_0440,2.1004123875498517,2.0987055978546434,0.0029325952921875316,0.000779867593987039
agent_0441,2.439718038017573,2.4377398016506384,0.002604010900269165,0.0006308283176571158
agent_0442,2.4477992882261272,2.4463701571533703,0.002142291926318914,0.0005269009609137655
agent_0443,2.3953131103498735,2.3915032629333766,0.005096064404000469,0.001374320687781232
agent_0444,2.1285368318897273,2.1254421738100198,0.005484692055695963,0.0014027323109054278
agent_0445,2.02971002957703,2.0295257672645786,0.00037674294999103,8.830290775621817e-05
agent_0446,1.7626240672086144,1.7621385583459017,0.0019679891329951083,0.0005152902617279754
agent_0447,1.9636364346492723,1.9623777882309654,0.003126212532512659,0.0008014171861328097
agent_0448,1.5736551591191614,1.5734276415373896,0.0035334011257742593,0.0008491792226117128
agent_0449,1.933463771764529,1.932264043454578,0.002862079331310193,0.0006827269820020061
agent_0450,1.8262306928334855,1.8243031087879487,0.00544560689767318,0.0013516376472155513
agent_0451,2.3965423959771766,2.392951650661703,0.004356852347360083,0.0011361140414448204
agent_0452,2.337854207795519,2.3352747637253244,0.004380039302316525,0.001104964553846523
agent_0453,2.02615866654016,2.026154599020212,0.000855746158515117,0.0001906759911893217
agent_0454,1.9440282735082188,1.944228353119099,0.0034999056739252105,0.0008842757449432694
agent_0455,2.534224231674467,2.5294775294633847,0.00608696248314997,0.0015633314073760826
agent_0456,2.0843630955422547,2.0830678503035593,0.0018168995619423217,0.0004319299278930655
agent_0457,1.5436475337929187,1.5446739251992234,0.004363426135662092,0.0010868046460001605
agent_0458,1.5041248026910674,1.5042982249897763,0.002561229183554194,0.0006541544689428134
agent_0459,2.209024994023249,2.207402525945158,0.002501175519767062,0.0006520119981589708
agent_0460,2.098649994987542,2.0967038097746022,0.0034209299209055134,0.0008290636592388108
agent_0461,1.9970764551152942,1.996810719049541,0.0005761145931378714,0.00013511519157965077
agent_0462,1.8870720238075254,1.8856220780126167,0.005389848006712171,0.0012712989044071914
agent_0463,1.958402005697329,1.9574459145894096,0.002354585879216068,0.000488533776384877
agent_0464,1.853553710179293,1.853530928929345,0.0020107026505894535,0.0005429234394233812
agent_0465,2.2099964587735794,2.208860303619306,0.001759427133814821,0.0004395241249888834
agent_0466,1.987253223474724,1.9867896905597673,0.0022782085512253318,0.00056632987077836
agent_0467,2.5440282073615523,2.5399666004570576,0.005528156088933296,0.0014696224442754472
agent_0468,2.258958122939988,2.258716941423433,0.000571934574882053,0.000139362105069848
agent_0469,2.4191022361277574,2.416997702016061,0.002871517599341933,0.0007895249601814752
agent_0470,2.1852830927219866,2.1835451405878947,0.0025309582315330035,0.0006066195286214537
agent_0471,1.5580502662104334,1.5581656002322235,0.0008835180105950672,0.0002137128397876893
agent_0472,2.3314088944622737,2.329306774987609,0.0036020703066118654,0.0009026953191295373
agent_0473,1.7441059022256178,1.7442796567935737,0.0034854553844375965,0.0008510663802344387
agent_0474,1.7851609714186492,1.7842051232323048,0.00236068950463723,0.0005550782244973523
agent_0475,2.0237813158666795,2.023358776093118,0.0018116914717458401,0.0004389961022406187
agent_0476,1.6444298916223468,1.6438140841360527,0.0015968829846777389,0.00040480753009579953
agent_0477,1.7082850016159015,1.7070470175540327,0.004458182350122176,0.0012121823909561635
agent_0478,2.160869339684133,2.160377032557341,0.001308321130467224,0.00029738227973698526
agent_0479,1.8559082424708164,1.8544438271085992,0.003026257158141785,0.000714698174866082
agent_0480,1.9168854255969077,1.9160364644009078,0.0029001676178896318,0.0007152412066345412
agent_0481,2.220488356158406,2.219254014523305,0.0025193315946140083,0.0006618945967503351
agent_0482,2.27430438731899,2.272891260431742,0.00243369890309938,0.0005579305948369325
agent_0483,1.6403914169296863,1.6391497895693823,0.003343463146078292,0.0008780849955449648
agent_0484,2.41014703691651,2.4076804987424496,0.00341244644989352,0.0009054697960504317
agent_0485,1.9292019910645368,1.9287811465391653,0.001752118716733987,0.00041352762022474343
agent_0486,2.0784493863244196,2.07693870738644,0.002931673152016271,0.0007075397601843484
agent_0487,1.7927387421406054,1.7922260798258831,0.0030542411419549795,0.0006930366270180311
agent_0488,2.083510902215284,2.0810668778631527,0.005840329785187994,0.0013913588596391302
agent_0489,2.0339264508632673,2.033142924967166,0.0017549549365605609,0.0004440773470261404
agent_0490,2.39136689105836,2.3900218767176606,0.0017436744668748896,0.00041589649889825264
agent_0491,2.2209217547324855,2.2172340691483208,0.004669238391228991,0.0011039510521540553
agent_0492,2.361107859298226,2.3605765869322886,0.0011053897067988937,0.00022163655182785616
agent_0493,1.09768156633762,1.0977857846310042,0.0006034497888157597,0.00014467253167047174
agent_0494,1.9661458728985408,1.9648144299486963,0.0024239450546203406,0.0005826026966629499
agent_0495,1.7346057993118946,1.7343654149078855,0.0016979416541897272,0.000414225522200123
agent_0496,2.3198801312773005,2.3174676808023396,0.0034802589679099024,0.0009270583255543818
agent_0497,2.227298845428495,2.226568355187345,0.0012774047659647265,0.0002619332949023445
agent_0498,1.7799556089521396,1.7796644953508494,0.0016930090190125642,0.00041936846416872265
agent_0499,2.391250774086868,2.3882494438430797,0.00404381069709079,0.0010653710637119028
