agentId,health_score,predicted_level,ground_truth_level,connectionQuality,learningEffectiveness,privacyMetrics,stabilityMetrics,aiPleasure
agent_000213,0.47897457207708516,fair,fair,0.15628021775211098,0.517778859327928,0.5254804847666737,0.6482478694412529,0.7571413196549001
agent_000214,0.45486965901775933,fair,fair,0.2890546858741754,0.4844719323947838,0.223132312185905,0.7058510221095329,0.756913375914319
agent_000215,0.3834855987822754,poor,poor,0.7121586344476939,0.008707837990937328,0.5583788894096874,0.21109326813201335,0.4937454916427738
agent_000216,0.6440776704489756,good,good,0.4172958844841007,0.9040305337266129,0.9425490330012795,0.25599318457012044,0.7403762238201723
agent_000217,0.2054102839323036,poor,poor,0.17351901209293685,0.29380795342331334,0.1886554510088373,0.004353870769032153,0.49976678197667146
agent_000218,0.5179317710386694,fair,fair,0.5990072444687422,0.4081467902052329,0.6588725519039251,0.5649518230582252,0.21378387377745556
agent_000219,0.3191270346898697,poor,poor,0.03059858052351072,0.633442397806932,0.3793404522069458,0.10298702889927713,0.5665129388601443
agent_000220,0.6956430523278195,good,good,0.5615385045929152,0.5322754292119762,0.6673589575178848,0.9478169482300917,0.9915438772700137
agent_000221,0.46244076957744473,fair,fair,0.4625844153567731,0.4362740088748259,0.151353943794732,0.5728805792138423,0.9287925891783017
agent_000222,0.3139410870604382,poor,poor,0.2599155867428429,0.14633858147494272,0.3158511896245694,0.6728018628681507,0.14646934507447795
agent_000223,0.4629144970209325,fair,fair,0.219340729252972,0.46037285230144953,0.42113834327674227,0.6420461282216767,0.8034920733264331
agent_000224,0.6503359536087521,good,good,0.8381589215690087,0.9289327000875766,0.17605077492091237,0.40388567613140713,0.9257575798414188
agent_000225,0.5549735809855081,fair,fair,0.7872606368761748,0.7463630603886282,0.6874410299733775,0.13388714859213768,0.07302020956204214
agent_000226,0.5677492131888441,fair,fair,0.9312647500832899,0.039968287360585886,0.41973947969901715,0.8367214837631111,0.736487611354495
agent_000227,0.4132490211639653,fair,poor,0.6900519912772395,0.4942776278278346,0.36403404403989004,0.18606269464785785,0.0714726865014722
agent_000228,0.5980113427044466,fair,fair,0.4183528527195163,0.9539579487078156,0.29194143171422005,0.9240814770802114,0.11729060588727347
agent_000229,0.43371356943909223,fair,fair,0.0900541123017583,0.38901474071766917,0.7322175719023235,0.5235032413037044,0.6280219354302975
agent_000230,0.517804185769745,fair,fair,0.31172278595937963,0.7929947424924124,0.6074067277339938,0.5338454252018404,0.1337437306963004
agent_000231,0.5790586578740997,fair,fair,0.6057068092408843,0.8400800067040947,0.2935578335743254,0.4873206436002828,0.6143625845293331
agent_000232,0.45151443992882834,fair,fair,0.428816056125612,0.7607464578916856,0.43310478764386884,0.017266532025517423,0.640495474906267
agent_000233,0.740631528277311,good,good,0.9921104846522034,0.30101306406384076,0.9356136936520189,0.7435437964267215,0.8151914308255191
agent_000234,0.4052865768302403,fair,fair,0.378241217828436,0.36589805654700636,0.0699294338213241,0.794230871378593,0.4641969719639628
agent_000235,0.3158853350194782,poor,poor,0.2176871100266623,0.017237951173122212,0.7617386982045523,0.05339205927992263,0.9412791822263705
agent_000236,0.7504852475858428,good,good,0.750697929960314,0.8644670514610168,0.5876244237048897,0.8024357338647967,0.6868197071657266
agent_000237,0.6490669683800276,good,fair,0.7289993877917256,0.7894379298622567,0.9166263249340961,0.41463055445784136,0.0320626308814449
agent_000238,0.4257924103545938,fair,fair,0.05787353285708141,0.32046750324884243,0.6043277395000034,0.6949215521007451,0.7135729300796309
agent_000239,0.4739312040618242,fair,fair,0.26818016253406796,0.16474068884545912,0.8162057999157206,0.5368013905734744,0.950995531191034
agent_000240,0.4525034628583098,fair,fair,0.8933770092905509,0.17599701930080225,0.317811374553987,0.15097930901915124,0.9140181899584383
agent_000241,0.41340728406583777,fair,fair,0.4836217748224848,0.17753200293082638,0.4305370037392324,0.3548468900978139,0.910420608601007
agent_000242,0.7727113160362383,good,good,0.5753424818863301,0.7650425347746346,0.9737668734889822,0.9619100797968517,0.5047967121383047
agent_000243,0.7196041742450894,good,good,0.9112976882475369,0.4923736962869786,0.7535271502558621,0.6039208270955233,0.9719673264118349
agent_000244,0.461752778445172,fair,fair,0.7229482847430548,0.324382708803852,0.7354143121036985,0.17130284626466397,0.18576598384772747
agent_000245,0.5985601549444377,fair,fair,0.11219488004456624,0.8754173486850295,0.7894347790859613,0.8356740050422575,0.2663534093639506
agent_000246,0.3006614750440033,poor,poor,0.07174991114657514,0.20232340399339477,0.2568829291039695,0.6798351702976053,0.4479952637869591
agent_000247,0.5467524727089947,fair,fair,0.5051350170926878,0.8223763338570509,0.10326572605549966,0.6645225937881594,0.613169710028282
agent_000248,0.3208958780334394,poor,poor,0.19480460136564393,0.4376888630198911,0.4895514182597105,0.28049613848356403,0.0876300058840066
agent_000249,0.5419992407960553,fair,fair,0.7480252666789293,0.29054286723085787,0.9551995055689588,0.26259830845409105,0.3879764451399861
agent_000250,0.23479078356068653,poor,poor,0.019811812029367548,0.13125077597832702,0.27794727529075414,0.519075047819894,0.37620671936633243
agent_000251,0.6091099922644941,good,good,0.776313687628232,0.14957971837378048,0.6410747755475888,0.8183071129937959,0.8576026305571407
agent_000252,0.5656567588751067,fair,fair,0.942040877066606,0.11965523585651727,0.5277164649974085,0.7252830146353467,0.496328347177748
agent_000253,0.5782788743939036,fair,fair,0.41121976309484065,0.6383896974933887,0.8964222413376021,0.3305297072576522,0.7048611952779543
agent_000254,0.43014873353283356,fair,fair,0.1918227010464686,0.45240591645940953,0.7041332653194493,0.15692674539405227,0.9687957701366374
agent_000255,0.5781936443225212,fair,fair,0.37378949468625267,0.9131647927034826,0.8803412587727116,0.24235058074958604,0.31916704570627796
agent_000256,0.7254836615087138,good,good,0.6460510592782849,0.8527431002030311,0.7739518646040611,0.7532223347017512,0.4535028177722229
agent_000257,0.5985489088736102,fair,good,0.4171428753780644,0.15981600915134497,0.7973782240605475,0.9752202323271443,0.9978949646371942
agent_000258,0.3515668170174732,poor,poor,0.22474735670609058,0.6581424170352117,0.003192735792046708,0.21586494077931695,0.8703283826787493
agent_000259,0.5322156215410891,fair,fair,0.8428860823069321,0.3158563585483526,0.15310938481854763,0.5722874156294203,0.9745065123767443
agent_000260,0.34807411957221396,poor,poor,0.09048609516795869,0.04736357798480506,0.9955288711362987,0.3602839825160462,0.4244913055355404
agent_000261,0.5236257949713339,fair,fair,0.6936811131355718,0.7279054953111024,0.14991833540261024,0.5498549722215345,0.28274481334836443
agent_000262,0.36132238440205733,poor,poor,0.587518723175951,0.0736480831868308,0.1530968038174969,0.6972538272490325,0.2596055659805594
agent_000263,0.44005079125338764,fair,fair,0.5841126071889641,0.16071382658486677,0.2842726547410348,0.5323678651799343,0.9051607882573608
agent_000264,0.4082502729166808,fair,fair,0.5665221369842609,0.2854537507054097,0.5260340407313085,0.01720819886966285,0.8660785307406889
agent_000265,0.4184454335431567,fair,poor,0.1289288849734277,0.9754610524719768,0.5256546171807679,0.11258251376011674,0.14700522993628695
agent_000266,0.2863421424711693,poor,poor,0.37776041805265603,0.020536256395235153,0.5822593349769073,0.22776968804644138,0.2476216925452681
agent_000267,0.4452836604361568,fair,fair,0.3017101910997968,0.8231399362150938,0.2955015663548327,0.2909310949961139,0.46784596337244866
agent_000268,0.5250911719523015,fair,fair,0.37794469161621835,0.6288714419922448,0.5365806575026777,0.732160925735713,0.19638821902507575
agent_000269,0.5003944658668502,fair,fair,0.5118360082249891,0.34267020504160794,0.5195355749907367,0.7652192446313523,0.2981694862578327
agent_000270,0.35873282332435547,poor,poor,0.13078237729392694,0.3852551264986027,0.5654662043851946,0.43064377632743966,0.30501451233696175
agent_000271,0.6757418923943626,good,good,0.7906658162462123,0.4330396443086323,0.574694530702846,0.9331989691590445,0.682368272832732
agent_000272,0.6307572329184856,good,good,0.7208359317268382,0.13447402222087546,0.7497237957338887,0.8794769925467787,0.9108958677542361
agent_000273,0.46358759765375296,fair,fair,0.23958468088026164,0.23492112193594628,0.9528592114465544,0.7475215018405786,0.04885004292274342
agent_000274,0.5535869624907082,fair,fair,0.7291984884440954,0.17587210978184098,0.8989870348274371,0.29817351642570844,0.8788720268359492
agent_000275,0.5606519481950873,fair,good,0.33137226926693597,0.44157407740453214,0.9545078154372091,0.4611730107935087,0.8427919628107676
agent_000276,0.6349745074174008,good,good,0.7110288479320265,0.1574787529698517,0.9441866015162694,0.9038858939284213,0.48233108102993116
agent_000277,0.43405824830064815,fair,fair,0.6364512991989641,0.0866950602982961,0.6033792398536921,0.5640566892288134,0.1978447260983195
agent_000278,0.5007506734204532,fair,fair,0.30067235512812707,0.23478530879096482,0.9923002827271769,0.3999798463658226,0.8843023162208029
agent_000279,0.26954085516903387,poor,poor,0.3363744901598761,0.21166088864161536,0.13513761769834076,0.3358724042654577,0.3833000607590129
agent_000280,0.5313278690062277,fair,fair,0.43135662174969913,0.4276781819514647,0.9427563069376725,0.42796383358408363,0.42425139976585613
agent_000281,0.6041089687692075,good,good,0.8263842822497031,0.38137035306704925,0.282178213757904,0.7950599034634926,0.8672268649574013
agent_000282,0.40152132118032396,fair,fair,0.6374208000046351,0.17739263881496048,0.3166232718256743,0.27088432678172814,0.8031644175394458
agent_000283,0.6793017736639302,good,good,0.5614878619649943,0.7359481637651004,0.7509051726707858,0.6837135694609808,0.6801901880505317
agent_000284,0.4367937794721806,fair,fair,0.22131320238684393,0.854309925263027,0.5041332859889018,0.14651789248499036,0.37757761864934436
agent_000285,0.41092629207860254,fair,fair,0.3083963918519579,0.13867191988453687,0.5326891279209324,0.5614502019778543,0.8033134816472146
agent_000286,0.43336159732437335,fair,fair,0.7102107575088475,0.36635042388826367,0.6091632672326662,0.03753436270308841,0.3488177598794463
agent_000287,0.5939150803660019,fair,fair,0.08293176466071062,0.8535538518452336,0.762777589520194,0.8252029863492604,0.4219756106562502
agent_000288,0.42714639531908344,fair,fair,0.5748239030102048,0.4106942924171836,0.11480945871080017,0.5973968364652807,0.3832558742702019
agent_000289,0.3796088976083085,poor,poor,0.10967529415642385,0.5204281468271764,0.14815908854826731,0.9572380174176464,0.01003616169225674
agent_000290,0.44733207989901314,fair,fair,0.39506752731701755,0.5440028919496082,0.18474341394972316,0.759705203965314,0.23674751499349278
agent_000291,0.7202620431045745,good,good,0.7843021516722762,0.3580807114891349,0.8167827721902664,0.992947942124233,0.7272018445132182
agent_000292,0.34873832576365454,poor,poor,0.5544187055809204,0.10234466836420664,0.219924807929476,0.6235854117134001,0.15845438348797514
agent_000293,0.6060319932939877,good,fair,0.7520258278356428,0.30872621345790696,0.8320594913122916,0.8267553181108228,0.09081021085977359
agent_000294,0.4121597690246047,fair,fair,0.21064840272111363,0.7342234351557874,0.529879917558897,0.15366252024475413,0.39233321994649206
agent_000295,0.17588022084764404,poor,poor,0.14603809610628282,0.052183052853031486,0.29479806154993027,0.24104137530954195,0.19157046235921027
agent_000296,0.5077344014866988,fair,fair,0.40383406827555723,0.6293722341968911,0.7777512280720902,0.25697250609484,0.4248807903520072
agent_000297,0.5343701516479042,fair,fair,0.7553906393800841,0.6878288682648707,0.42397673405850966,0.03864300164735812,0.8104132759549197
agent_000298,0.5292962122581756,fair,fair,0.7004279430584254,0.4941574392397595,0.6970140408035838,0.34174966676282004,0.2289712517034863
agent_000299,0.4282151945941404,fair,fair,0.6696632732294836,0.4300096785144898,0.25069866390565865,0.3328619919816259,0.365848254806902
agent_000300,0.4886587571993538,fair,fair,0.25575575249583715,0.3261540549348274,0.7694093970928007,0.535852895659915,0.821288467911445
agent_000301,0.7129470097980702,good,good,0.5978191311515839,0.7581914694968542,0.6583751329051597,0.9914690559342669,0.4397552186807542
agent_000302,0.2457674467031674,poor,poor,0.19473948383790307,3.987733971499985e-05,0.31902748665884106,0.2769382380610401,0.7787946146478667
agent_000303,0.5723927307911325,fair,fair,0.5563962442564466,0.6659312643400164,0.8419738946677625,0.46710808705582496,0.04994457297299326
agent_000304,0.3698471514149504,poor,fair,0.08946998634906955,0.7626530168983576,0.12566988665797463,0.22990219087330666,0.8570198509683733
agent_000305,0.2153609841625122,poor,poor,0.16834735623903307,0.07634403780265264,0.23238852277596933,0.33785677708504847,0.40139075679887215
agent_000306,0.6404840171325713,good,good,0.5977305152656193,0.3589115538112633,0.8553644273809667,0.970675011986516,0.36115611989854124
agent_000307,0.3069912380027105,poor,poor,0.49125679590261784,0.2305604710231458,0.4770312069704087,0.03061530234656684,0.2500761940787444
agent_000308,0.4828562917930689,fair,fair,0.186879254181464,0.215337399015471,0.617451832912049,0.872909791685188,0.8422980357438766
agent_000309,0.7435692785529744,good,good,0.9142981641679971,0.7617534675232237,0.9832006549612408,0.2251870355112774,0.8287883253566549
agent_000310,0.5224822070097304,fair,fair,0.7457792187032762,0.04882483739245724,0.756825962058379,0.39152604233071864,0.941607921079774
agent_000311,0.5215186395880772,fair,fair,0.9002104710128477,0.35698167188289187,0.2472172644066304,0.6741732554494435,0.2294249989292747
agent_000312,0.3159476749205685,poor,poor,0.2453413070326118,0.1740899600078658,0.4018365611848659,0.28455031412659293,0.7381248309815733
agent_000313,0.4029934496040899,fair,poor,0.361172496199889,0.28841285563334884,0.6668323056866007,0.4227204949840391,0.2268655151165243
agent_000314,0.23466586175503865,poor,poor,0.1279896672260421,0.09416494583464019,0.044592959640237684,0.7898827417678372,0.12232068208253088
agent_000315,0.4230422518782598,fair,fair,0.3694544365097664,0.23762876248672815,0.4467294437784106,0.6023596892179155,0.6145362552987088
agent_000316,0.5140752950012323,fair,fair,0.39240372407944046,0.7879232060690246,0.17350952467639358,0.622476041896897,0.5979644914945801
agent_000317,0.48519634276036155,fair,fair,0.30461054359911666,0.4763803638879839,0.6074511730395583,0.6198056401589709,0.4449725324888061
agent_000318,0.6657358784125629,good,good,0.991868164601382,0.5089496066781839,0.8342264470368053,0.29472076871965647,0.6474199244137905
agent_000319,0.5370048252127637,fair,fair,0.9866656243064442,0.4996026591753475,0.1850439229299018,0.5237373338380261,0.2368150298873014
agent_000320,0.45284627404855826,fair,fair,0.2616898053242497,0.5811366738131505,0.6070408472589465,0.35347995679763555,0.500354934528918
agent_000321,0.3916772229129874,poor,poor,0.44327789941601925,0.38752604076163966,0.6288589970231634,0.14478379241598127,0.292476799807438
agent_000322,0.4856423124765849,fair,fair,0.6774653546607748,0.3642794468975268,0.3489941517643135,0.30246449944240483,0.9491438184566585
agent_000323,0.48056354271544166,fair,fair,0.4226606002671447,0.4804795526603466,0.3640470638587622,0.6552722312196173,0.5091464546789294
agent_000324,0.636539892533739,good,good,0.35449585797237626,0.9666671082776986,0.3585174772551022,0.8407568915716553,0.6639427720586872
agent_000325,0.5678934561505361,fair,fair,0.3202723741087701,0.4396443375286905,0.9618569105812796,0.7282409727045585,0.39894701584003334
agent_000326,0.26389118931742517,poor,poor,0.2970323276700083,0.46555236886815254,0.06804705504465658,0.10003659467895099,0.3962828523816344
agent_000327,0.6493565152750529,good,good,0.7220742316721692,0.3042313029998507,0.5577775338528776,0.9131266895923829,0.9859928691799591
agent_000328,0.48560653257460323,fair,fair,0.12605305768234765,0.8778414817738491,0.29530245859775384,0.4746772627722622,0.806369534365508
agent_000329,0.523069130769552,fair,fair,0.4847677056621573,0.9109614729927114,0.24266738306834823,0.16960200346468945,0.9168295879922728
agent_000330,0.5080836409291074,fair,fair,0.40989980031141615,0.6809720047088351,0.7451666108828339,0.36932673948632777,0.12467019600212292
agent_000331,0.5486573966712096,fair,fair,0.5942913940518825,0.4916475242175383,0.2628938111308815,0.916335904720082,0.41326723933661647
agent_000332,0.32738780146477975,poor,poor,0.1580290571397891,0.29851545641353394,0.46609141498808504,0.24875827403283057,0.7028173527226583
agent_000333,0.3704644656887343,poor,poor,0.12701551068524852,0.7360009464242873,0.07841202703604555,0.3584266120969313,0.67342623584755
agent_000334,0.5334641577897998,fair,fair,0.19876841529748612,0.9370240983014422,0.20850981752134667,0.7750763885161165,0.5279878818257507
agent_000335,0.3611249772195902,poor,poor,0.19614154585647647,0.2755979303937881,0.9341024502969105,0.14623340941508578,0.27122936214624727
agent_000336,0.30369816164846763,poor,poor,0.2689487234844061,0.5471374126222159,0.09380528279706435,0.04189059772123527,0.7253745151815219
agent_000337,0.4210127399261584,fair,fair,0.11791783905303521,0.9499524476397079,0.2969266528825296,0.032409316923107,0.8817797429184528
agent_000338,0.43427709734962605,fair,fair,0.3521773076322291,0.19947096933950936,0.8709689007840705,0.43381105928318975,0.35409036093239377
agent_000339,0.6131994786747342,good,good,0.07109982289716643,0.9724401852268694,0.7890112330829673,0.7035790406750684,0.5379642189211813
agent_000340,0.4631972685944879,fair,fair,0.011975603191183515,0.25469143700856556,0.8871528705098854,0.7529001485901358,0.6851990472454634
agent_000341,0.7994878409486768,good,good,0.9397772347256094,0.6785745766303217,0.9194607223280915,0.9938995542393595,0.12227832796203708
agent_000342,0.3980278488471587,poor,poor,0.38276002497829076,0.7842343326071655,0.13805021333065293,0.29125336511403477,0.2041854376185711
agent_000343,0.46154091090521854,fair,fair,0.2977277828977375,0.53035444235334,0.6040549726877973,0.4587561630103276,0.41958127452824145
agent_000344,0.3381769871051736,poor,poor,0.12810492493622072,0.3868045242331436,0.9057412859384303,0.04036932172212371,0.2022750328072166
agent_000345,0.4543616936109613,fair,fair,0.387449363585207,0.3754912162003716,0.6136075722271876,0.3654922126867387,0.6780659168178133
agent_000346,0.40482426660205895,fair,fair,0.20084002170319104,0.4952448975698922,0.5526007726506884,0.11539260583117661,0.9720436108741517
agent_000347,0.5935799625194814,fair,fair,0.7550666322326613,0.6009565892990257,0.7714921517365249,0.17744016313309174,0.6478769416263628
agent_000348,0.5617731980281616,fair,fair,0.7060428609966374,0.6363908250793979,0.6856053100004121,0.31273966884268933,0.26495780740532504
agent_000349,0.444273297966214,fair,fair,0.8490586841194627,0.4420843570130868,0.18842780403792614,0.2973740401596904,0.24327168843553293
agent_000350,0.38007003282747653,poor,poor,0.12788897643907837,0.19092245301416244,0.5521452125342962,0.7727927323046537,0.3537958649637637
agent_000351,0.6190747447511122,good,good,0.9138896577089487,0.008355201024966785,0.8356408278639704,0.6987689669364662,0.8163157110754602
agent_000352,0.5288708250654361,fair,fair,0.3805927841075739,0.5396368642215722,0.6647868176244484,0.4160018006414099,0.8265568932997801
agent_000353,0.5230893060173822,fair,fair,0.505197768175232,0.49283349555115374,0.8666591386650832,0.06804932549721088,0.8663979725332693
agent_000354,0.2932046110329665,poor,poor,0.2654084893756752,0.11017206649346822,0.5309748952219802,0.36026956319924364,0.21060580381435912
agent_000355,0.6035334563254631,good,fair,0.8703482870725229,0.7642083970480894,0.5762656467253483,0.0656116939145629,0.6651881716732782
agent_000356,0.4360794795716113,fair,fair,0.3706241801370611,0.2458320502209359,0.6833349759680265,0.4818004850526926,0.48938329777968204
agent_000357,0.32383626941482757,poor,poor,0.0891650670145957,0.6751684943608943,0.09994222890935611,0.29160047063241634,0.5444433916260055
agent_000358,0.6043706225255274,good,fair,0.5844673753469495,0.7771776309247941,0.179596635212379,0.8501281856607507,0.5801440678296558
agent_000359,0.3771477330683495,poor,fair,0.19435673096968764,0.29813302925751006,0.6144741101691463,0.23940484484193303,0.8324950200933414
agent_000360,0.37870631958061873,poor,poor,0.6233831397176445,0.5148624964701264,0.34368854999994036,0.08944472534847803,0.0751825546399233
agent_000361,0.4250208683005562,fair,fair,0.6166701877268872,0.19299390853155862,0.601919809800368,0.42198573481917023,0.1782373531203707
agent_000362,0.5931947372691334,fair,fair,0.8561786086640244,0.9379415358876275,0.18603045973599297,0.3718793683894802,0.3308273550612588
agent_000363,0.7650951845750835,good,good,0.5764857942871837,0.9094094658409294,0.8990058695267731,0.6044669784529493,0.9292679994711069
agent_000364,0.305990540362151,poor,poor,0.24991439689815498,0.33980299853353246,0.28811161238814853,0.29424233885254714,0.42090401256090004
agent_000365,0.6734323391285146,good,good,0.8644248299981628,0.8413029389633325,0.16500914009399192,0.6511877203247314,0.8376102480439614
agent_000366,0.5620343743429231,fair,fair,0.5566469820519967,0.5871634516761284,0.4911642865264665,0.48607402639352815,0.8063410332689294
agent_000367,0.46318774535948865,fair,fair,0.5359620070075722,0.5528456835939263,0.749214515101379,0.1285747394580331,0.154279717972316
agent_000368,0.434748374747456,fair,fair,0.5988026178502541,0.24316882163465559,0.12027108249805729,0.5694328332634285,0.863147317239314
agent_000369,0.6766704340821317,good,good,0.7749626495686947,0.617040587884511,0.7204825420936944,0.49859169999296504,0.8485477630149846
agent_000370,0.7024315823195662,good,good,0.5372506272805291,0.5571113437648377,0.910381392181769,0.9314176008679179,0.6048129094828701
agent_000371,0.6941468176248851,good,good,0.3236639377898969,0.6832461645693985,0.839360122886013,0.8897386320324832,0.9659954105136204
agent_000372,0.6085579414293387,good,fair,0.7304446587805575,0.582537453575799,0.946779403891762,0.40091549398562265,0.10773433764772733
agent_000373,0.39617565621692513,poor,poor,0.580210062908722,0.13329864011465875,0.4900889054333668,0.4886574800496418,0.22049203364478176
agent_000374,0.5610799484064581,fair,fair,0.7046768014576504,0.5780342927834357,0.8106240838046876,0.06399869726584673,0.6547761863207969
agent_000375,0.3786658713825919,poor,poor,0.26540659215328,0.48855589160171664,0.40769069395271074,0.43246472791329715,0.2214416607064117
agent_000376,0.32945859860284843,poor,poor,0.02444832583364409,0.8938288615870981,0.18374203011437606,0.24381877038109845,0.1437714164856797
agent_000377,0.5380021600958295,fair,fair,0.7554891972933359,0.8074007786732011,0.30001120978906315,0.02591909303538653,0.8209360553930524
agent_000378,0.6632414632770357,good,good,0.9590508270963513,0.558429195221704,0.5652587591811234,0.5167964165347111,0.6746042255435499
agent_000379,0.3507167994690194,poor,poor,0.29766263258096215,0.12758744038463565,0.12939137461867567,0.9672072855391877,0.25084549196047234
agent_000380,0.3995711334926649,poor,fair,0.26931497065609367,0.12359147856744523,0.5223329378597596,0.7796799324128952,0.40941947132249135
agent_000381,0.6313894711095467,good,good,0.7292712942609946,0.3415233848623177,0.5521409368605404,0.9657788281165294,0.6010684833330471
agent_000382,0.5539093439256563,fair,fair,0.9193921603679863,0.30190283570475296,0.24022375043616284,0.5180899238494932,0.9692286005034025
agent_000383,0.34679864138343697,poor,poor,0.0958861087722872,0.645572333556828,0.5760205939859985,0.10765615802883255,0.24698680398191952
agent_000384,0.6251221267676912,good,good,0.2139086119710396,0.9922304856762558,0.600878939010068,0.7845363306301658,0.4650429842782051
agent_000385,0.353343669780095,poor,fair,0.2045904529846907,0.24099800988034548,0.23670345807866067,0.6145911504142751,0.7168763236524884
agent_000386,0.4778209246827734,fair,fair,0.7219518308916965,0.5262938312826241,0.3216088379942502,0.48423883759233,0.04589974021877152
agent_000387,0.5942861262374823,fair,good,0.33863611097910107,0.3059310022892131,0.8323298909855107,0.8618738248469539,0.943036047539108
agent_000388,0.4445000845485871,fair,fair,0.5110008548156092,0.5880827584944391,0.33240892289020363,0.46241183668809827,0.10765029305414597
agent_000389,0.5520211008633562,fair,fair,0.7936888372972091,0.625377360918252,0.27352842797903054,0.6967423922185251,0.03200387269979699
agent_000390,0.4945751329601546,fair,fair,0.5433012781924579,0.5588676132263706,0.33592520159106565,0.3948341730666679,0.7288103517390075
agent_000391,0.5029192812856308,fair,fair,0.30936837107517823,0.19608322026942815,0.8806441662456904,0.6069414405215702,0.790392620960271
agent_000392,0.741800625920722,good,good,0.4766068125057059,0.9367720631742387,0.8821252946416834,0.8157674199781109,0.4887736407677714
agent_000393,0.5046197727227338,fair,fair,0.38656124620244625,0.6515033065496383,0.9935018789735585,0.1919872179069092,0.08005815158619212
agent_000394,0.4543403584370297,fair,fair,0.9455381377432518,0.17110892144342382,0.616509166146122,0.23648561565757098,0.045796372796222506
agent_000395,0.5465835771837723,fair,fair,0.9919329894599904,0.09036178805018114,0.9627557069756607,0.04813396842701323,0.7383194772569455
agent_000396,0.42657478808814875,fair,poor,0.9544029147358903,0.15941649063888985,0.47374192585785435,0.1762795277801864,0.18115646016845532
agent_000397,0.5326506732169249,fair,fair,0.5514317460868595,0.38539112799761266,0.9307362775238175,0.25787431739817246,0.6072283571140888
agent_000398,0.3981722681727312,poor,fair,0.11740768389699108,0.21950118033688093,0.9946971011622062,0.1643971177683894,0.8212620832814403
agent_000399,0.2983833591708741,poor,poor,0.28878717050004377,0.26950676390572126,0.16000275953121323,0.5335792456133349,0.20093474540523215
agent_000400,0.553304151853628,fair,fair,0.4509927707574489,0.8532053172517288,0.5947492095824554,0.3285973943121111,0.4258530907242035
agent_000401,0.49439061813042084,fair,fair,0.1991143070900101,0.9581383130502353,0.20920807321814283,0.579245783841729,0.47386691683385096
agent_000402,0.32562819350816763,poor,poor,0.39899927855427697,0.00915103710589149,0.9320085431600621,0.08512614354113457,0.20163677252886159
agent_000403,0.38441815426045156,poor,poor,0.5375277366742535,0.4696015525605646,0.209044528070352,0.211888974360946,0.4844913146548746
agent_000404,0.5090430458888506,fair,fair,0.2293721185273938,0.8635596627312323,0.29608498319185794,0.5538722191938668,0.6581866009704916
agent_000405,0.5655219992742406,fair,fair,0.3050526200847832,0.6581069551321692,0.6503290322305904,0.8872704804254555,0.17212202938793353
agent_000406,0.22005261417087885,poor,poor,0.2455899206531087,0.10367511207126268,0.2760891855500719,0.04448110194780208,0.686222984902112
agent_000407,0.4698553293933672,fair,fair,0.09077466755019181,0.6468189690828018,0.09621665876392627,0.9741796915649089,0.7137765016935176
agent_000408,0.3676931923647794,poor,poor,0.5515333205313386,0.04865871976152114,0.21257787330629885,0.6586675562806401,0.43396096374176607
agent_000409,0.2530493219856022,poor,poor,0.001020112517098437,0.3809809594232102,0.03685799175866189,0.6652093893097917,0.1713557778683431
agent_000410,0.2639696543237487,poor,poor,0.060847986872112236,0.15729315081505146,0.6001604582007418,0.1024338323003664,0.6891551180173613
agent_000411,0.37953041297720236,poor,poor,0.20437398283956787,0.5895885841038776,0.7350767152375005,0.14582375234489098,0.04859677724862699
agent_000412,0.45547288561908494,fair,fair,0.04809289007796991,0.7247449688043102,0.3139166052510466,0.7218665987585753,0.551067800965905
agent_000413,0.49267373661221614,fair,fair,0.4449662029871121,0.6856074832721082,0.1503992941960427,0.7512443326195594,0.2970158968429064
agent_000414,0.5872441185763391,fair,fair,0.5410915150517192,0.7824675637456775,0.9798641063390297,0.26793517220035323,0.06794493169113358
agent_000415,0.5044874697827055,fair,fair,0.5074899708856759,0.5399964064710413,0.7696278682513082,0.2179673696496004,0.4509682786334457
agent_000416,0.3451236626275061,poor,poor,0.7483500555493924,0.08243233164538288,0.35181607761809564,0.12836934706891479,0.4139098089141018
agent_000417,0.4636761580946311,fair,fair,0.5596787598547837,0.6997678882350944,0.4094208266851994,0.23576175647908526,0.19777979439304572
agent_000418,0.5771708014775336,fair,fair,0.6824602630198797,0.9802400595923668,0.47501941190262176,0.24741526701398042,0.1700878504115153
agent_000419,0.47246592255384173,fair,fair,0.66203087868654,0.03816525416146177,0.18619740093973458,0.859252318050911,0.8832694554371215
agent_000420,0.2529745558813372,poor,poor,0.029808145486441506,0.06305563612569653,0.6708831504952613,0.20835278934991142,0.5391142250926819
agent_000421,0.4309538145322688,fair,poor,0.8146295545509384,0.6829942736899637,0.034214467897262124,0.12127707821953249,0.2544954824868435
agent_000422,0.4651843058585016,fair,poor,0.5176309262474568,0.8394766857749426,0.42312703394838747,0.20638264673669826,5.4667158845722597e-05
agent_000423,0.649948948694949,good,good,0.06394206162857152,0.9739829974957147,0.5657761237714263,0.9408870663018287,0.8913504589922641
agent_000424,0.7650647419492504,good,good,0.4905594588510267,0.9246141651627113,0.7095932688561721,0.8661490950758021,0.9612286315942103
agent_000425,0.6256031738009565,good,good,0.8338834392549527,0.294647728075885,0.8067512753011116,0.6177314164161541,0.585738436247939
