opportunity_id,confidence,tier,tier_correct
opp_0734,0.05070678638823966,3,True
opp_0735,0.3410385255903653,3,True
opp_0736,0.521685206055481,2,True
opp_0737,0.01560918245717892,3,True
opp_0738,0.11604198640043573,3,True
opp_0739,0.10431607975651032,3,True
opp_0740,0.29162358868362015,3,True
opp_0741,0.08520729174365815,3,True
opp_0742,0.2540469077801588,3,True
opp_0743,0.030879144178624345,3,True
opp_0744,0.043902512120795545,3,True
opp_0745,0.22475128981755,3,True
opp_0746,0.23942272215737626,3,True
opp_0747,0.20091215934490442,3,True
opp_0748,0.27050129508759013,3,True
opp_0749,0.13840480241346087,3,True
opp_0750,0.2561574000758931,3,True
opp_0751,0.08021420701984598,3,True
opp_0752,0.01978090693173475,3,True
opp_0753,0.0057909313018030375,3,True
opp_0754,0.04814840872138715,3,True
opp_0755,0.09274220223834921,3,True
opp_0756,0.15085730641791034,3,True
opp_0757,0.24544811961914248,3,True
opp_0758,0.03885821250298879,3,True
opp_0759,0.09787338660707869,3,True
opp_0760,0.13137797074364616,3,True
opp_0761,0.04410945544606041,3,True
opp_0762,0.4892544684658335,2,True
opp_0763,0.09738181167667168,3,True
opp_0764,0.08084510758487022,3,True
opp_0765,0.12540134106789946,3,True
opp_0766,0.2984403402301696,3,True
opp_0767,0.21719364824640314,3,True
opp_0768,0.10111576905632987,3,True
opp_0769,0.3149041883282467,3,True
opp_0770,0.17727212947999454,3,True
opp_0771,0.07647079653094331,3,True
opp_0772,0.13475308381390624,3,True
opp_0773,0.09462479962008487,3,True
opp_0774,0.2040573520230352,3,True
opp_0775,0.14171521489285638,3,True
opp_0776,0.13920653547349146,3,True
opp_0777,0.23509889841708398,3,True
opp_0778,0.11152292266472742,3,True
opp_0779,0.28098770996233446,3,True
opp_0780,0.14218196597453037,3,True
opp_0781,0.06666075947383017,3,True
opp_0782,0.11164163029937474,3,True
opp_0783,0.1060214702277678,3,True
opp_0784,0.1256452559056582,3,True
opp_0785,0.13384517124702044,3,True
opp_0786,0.10849254028809738,3,True
opp_0787,0.5400716868469939,2,True
opp_0788,0.07353329635792914,3,True
opp_0789,0.04309070306225943,3,True
opp_0790,0.2451165363105129,3,True
opp_0791,0.17066948708434632,3,True
opp_0792,0.3205659295321264,3,True
opp_0793,0.08040196471609265,3,True
opp_0794,0.11706502888880355,3,True
opp_0795,0.023548936662989527,3,True
opp_0796,0.13077554944066402,3,True
opp_0797,0.6592298567348349,2,True
opp_0798,0.12929755421532313,3,True
opp_0799,0.0907307791549428,3,True
opp_0800,0.06377290619055438,3,True
opp_0801,0.24471210573071153,3,True
opp_0802,0.39555684250048373,3,True
opp_0803,0.5323969658518137,2,True
opp_0804,0.19432489273045156,3,True
opp_0805,0.12514851333641852,3,True
opp_0806,0.08183831032344936,3,True
opp_0807,0.13818455871758298,3,True
opp_0808,0.20024254698722319,3,True
opp_0809,0.17287830249391067,3,True
opp_0810,0.02122763949282107,3,True
opp_0811,0.17805007057961417,3,True
opp_0812,0.0008403643725520049,3,True
opp_0813,0.15396397195585207,3,True
opp_0814,0.055091220465862296,3,True
opp_0815,0.12021401686918615,3,True
opp_0816,0.1307004875867298,3,True
opp_0817,0.23242380916579913,3,True
opp_0818,0.01759447445061753,3,True
opp_0819,0.15316110411094325,3,True
opp_0820,0.10280513776865578,3,True
opp_0821,0.051898733595562914,3,True
opp_0822,0.1511265622709922,3,True
opp_0823,0.0019491753802907518,3,True
opp_0824,0.3371650516625102,3,True
opp_0825,0.28757531874886,3,True
opp_0826,0.4845765244456991,2,True
opp_0827,0.09826578342989509,3,True
opp_0828,0.1416451461981124,3,True
opp_0829,0.17438570640719456,3,True
opp_0830,0.252045412313017,3,True
opp_0831,0.013224293048972274,3,True
opp_0832,0.19605288020261114,3,True
opp_0833,0.1107165703170763,3,True
opp_0834,0.28216577388519315,3,True
opp_0835,0.21532831104001968,3,True
opp_0836,0.0520382296063095,3,True
opp_0837,0.03873207742525813,3,True
opp_0838,0.14916360513227486,3,True
opp_0839,0.1641246926246684,3,True
opp_0840,0.08903621276017114,3,True
opp_0841,0.04502599467351544,3,True
opp_0842,0.06011251910747146,3,True
opp_0843,0.20543134747010178,3,True
opp_0844,0.12022344359692459,3,True
opp_0845,0.23703477162263864,3,True
opp_0846,0.24217424996706277,3,True
opp_0847,0.17263779973264792,3,True
opp_0848,0.2087262334638028,3,True
opp_0849,0.15029722356908498,3,True
opp_0850,0.06385669799605112,3,True
opp_0851,0.11943429772991615,3,True
opp_0852,0.07604556461869583,3,True
opp_0853,0.09511757692242981,3,True
opp_0854,0.14576553668625106,3,True
opp_0855,0.2753583679362269,3,True
opp_0856,0.2426169507428251,3,True
opp_0857,0.10084534053276767,3,True
opp_0858,0.08735300583098177,3,True
opp_0859,0.39406375587317266,3,True
opp_0860,0.005743106991146246,3,True
opp_0861,0.11239004988445263,3,True
opp_0862,0.14477400755482772,3,True
opp_0863,0.007324682966883899,3,True
opp_0864,0.09069338522702898,3,True
opp_0865,0.26620053353369344,3,True
opp_0866,0.35270002684019996,3,True
opp_0867,0.135930722484682,3,True
opp_0868,0.0856969937321435,3,True
opp_0869,0.41045997398201217,2,True
opp_0870,0.11270826120677262,3,True
opp_0871,0.12745022862050012,3,True
opp_0872,0.14683447525029983,3,True
opp_0873,0.15384143543149154,3,True
opp_0874,0.2326460760716739,3,True
opp_0875,0.06271498535675635,3,True
opp_0876,0.1098221992054305,3,True
opp_0877,0.09811740672887047,3,True
opp_0878,0.17252629982445958,3,True
opp_0879,0.14845699918480623,3,True
opp_0880,0.02388998781688152,3,True
opp_0881,0.11745640980127035,3,True
opp_0882,0.06577816808313976,3,True
opp_0883,0.2798682097327442,3,True
opp_0884,0.06193395814657621,3,True
opp_0885,0.47934078715190764,2,True
opp_0886,0.02815207596472011,3,True
opp_0887,0.4558311515401062,2,True
opp_0888,0.12763787270895618,3,True
opp_0889,0.06087669485469273,3,True
opp_0890,0.05669681116797999,3,True
opp_0891,0.009712889428101844,3,True
opp_0892,0.13690537583675597,3,True
opp_0893,0.19262250066197223,3,True
opp_0894,0.01191709373567687,3,True
opp_0895,0.12862839130135667,3,True
opp_0896,0.1246038570077719,3,True
opp_0897,0.3744106855200892,3,True
opp_0898,0.08974406550142615,3,True
opp_0899,0.09216199229159545,3,True
opp_0900,0.15354308698499744,3,True
opp_0901,0.07313706614805453,3,True
opp_0902,0.05136475820602807,3,True
opp_0903,0.015437567626773912,3,True
opp_0904,0.28043033459324657,3,True
opp_0905,0.0707972510915212,3,True
opp_0906,0.2270615681355967,3,True
opp_0907,0.002921943536251481,3,True
opp_0908,0.16019149198482086,3,True
opp_0909,0.4159109286027857,2,True
opp_0910,0.0879171547014478,3,True
opp_0911,0.42954859236205667,2,True
opp_0912,0.1364193637569913,3,True
opp_0913,0.11085873653809862,3,True
opp_0914,0.2411428070302427,3,True
opp_0915,0.11971454998258249,3,True
opp_0916,0.1309621328096221,3,True
opp_0917,0.14613413053559954,3,True
opp_0918,0.1127861023765991,3,True
opp_0919,0.05097145786961213,3,True
opp_0920,0.1832300738876706,3,True
opp_0921,0.41720412638217,2,True
opp_0922,0.07683080688305954,3,True
opp_0923,0.034515578290261736,3,True
opp_0924,0.5380594460247257,2,True
opp_0925,0.05987673014250143,3,True
opp_0926,0.0774744273592201,3,True
opp_0927,0.31699910271312837,3,True
opp_0928,0.015009903559104825,3,True
opp_0929,0.012667720746732463,3,True
opp_0930,0.006805423804449817,3,True
opp_0931,0.2389226473290852,3,True
opp_0932,0.11129500062326071,3,True
opp_0933,0.26073597578132873,3,True
opp_0934,0.08092123833712574,3,True
opp_0935,0.17463571760470564,3,True
opp_0936,0.13543244256473513,3,True
opp_0937,0.251903800665116,3,True
opp_0938,0.4163971809582565,2,True
opp_0939,0.07753565375935334,3,True
opp_0940,0.057754502034053454,3,True
opp_0941,0.0017568766013757009,3,True
opp_0942,0.09319688409135263,3,True
opp_0943,0.027947909670268462,3,True
opp_0944,0.009467665607431074,3,True
opp_0945,0.01894488804784425,3,True
opp_0946,0.14978171904858717,3,True
opp_0947,0.08443245052538013,3,True
opp_0948,0.2616362023691074,3,True
opp_0949,0.007336827321786526,3,True
opp_0950,0.18768170789799998,3,True
opp_0951,0.02104549051499913,3,True
opp_0952,0.09691269370057724,3,True
opp_0953,0.23308525152193127,3,True
opp_0954,0.07762394972590278,3,True
opp_0955,0.113137538631081,3,True
opp_0956,0.2484320632379897,3,True
opp_0957,0.1439601655293781,3,True
opp_0958,0.13652985740500673,3,True
opp_0959,0.10954956480208723,3,True
opp_0960,0.1062793632833607,3,True
opp_0961,0.12573084733664985,3,True
opp_0962,0.1355684410078143,3,True
opp_0963,0.17827368896888665,3,True
opp_0964,0.0036216634853049375,3,True
opp_0965,0.051607458687251556,3,True
opp_0966,0.024088816578739524,3,True
opp_0967,0.12670797687005594,3,True
opp_0968,0.015194725149316312,3,True
opp_0969,0.07281609440288755,3,True
opp_0970,0.25269391602295194,3,True
opp_0971,0.2795377090657788,3,True
opp_0972,0.12218596288166692,3,True
opp_0973,0.4090228430116534,2,True
opp_0974,0.21382589619181397,3,True
opp_0975,0.16365680292447943,3,True
opp_0976,0.039533601065704256,3,True
opp_0977,0.04824938274168747,3,True
opp_0978,0.07136065647232522,3,True
opp_0979,0.20913069159563222,3,True
opp_0980,0.08384940622405436,3,True
opp_0981,0.13447934135171827,3,True
opp_0982,0.08075935508743594,3,True
opp_0983,0.08803086912012686,3,True
opp_0984,0.10692337122529386,3,True
opp_0985,0.013365858898492256,3,True
opp_0986,0.014379494985038831,3,True
opp_0987,0.20680670647260863,3,True
opp_0988,0.025276966767455143,3,True
opp_0989,0.025858943747522782,3,True
opp_0990,0.08609775175555975,3,True
opp_0991,0.45597153721727757,2,True
opp_0992,0.11975184736028711,3,True
opp_0993,0.11760939745001744,3,True
opp_0994,0.006238558171303643,3,True
opp_0995,0.014817055517182664,3,True
opp_0996,0.11353852064875637,3,True
opp_0997,0.020052900327585475,3,True
opp_0998,0.00826733096787719,3,True
opp_0999,0.3706226866612397,3,True
