opportunity_id,confidence,direct_activity_contrib,ai2ai_contrib,network_contrib,context_contrib,total_contrib,confidence_correct
opp_0281,0.07411507281580684,0.0,0.0,0.0,0.07411507281580684,0.07411507281580684,True
opp_0282,0.13390297884608324,0.0,0.0,0.0,0.13390297884608324,0.13390297884608324,True
opp_0283,0.08983369850989308,0.0,0.0,0.0,0.08983369850989308,0.08983369850989308,True
opp_0284,0.017937552600952467,0.0,0.0,0.0,0.017937552600952467,0.017937552600952467,True
opp_0285,0.05417451719140336,0.0,0.0,0.0,0.05417451719140336,0.05417451719140336,True
opp_0286,0.11496636565181978,0.0,0.0,0.0,0.11496636565181978,0.11496636565181978,True
opp_0287,0.11977145418168644,0.0,0.07905260813761872,0.0,0.04071884604406772,0.11977145418168644,True
opp_0288,0.20468081503090146,0.0,0.0,0.06806261825696731,0.13661819677393414,0.20468081503090146,True
opp_0289,0.1428742820683712,0.0,0.0,0.0,0.1428742820683712,0.1428742820683712,True
opp_0290,0.0026069098854641093,0.0,0.0,0.0,0.0026069098854641093,0.0026069098854641093,True
opp_0291,0.05130676944427991,0.0,0.0,0.0,0.05130676944427991,0.05130676944427991,True
opp_0292,0.3207274943395002,0.0,0.17356105920366818,0.0,0.147166435135832,0.3207274943395002,True
opp_0293,0.11895827724761013,0.0,0.0,0.0,0.11895827724761013,0.11895827724761013,True
opp_0294,0.11502750713251375,0.0,0.0,0.024758711338189344,0.09026879579432441,0.11502750713251375,True
opp_0295,0.05217548126601047,0.0,0.0,0.0,0.05217548126601047,0.05217548126601047,True
opp_0296,0.11448660494459902,0.0,0.0,0.0,0.11448660494459902,0.11448660494459902,True
opp_0297,0.18837200735810322,0.11274271658591464,0.0,0.0,0.07562929077218859,0.18837200735810322,True
opp_0298,0.14719516863630905,0.0,0.0,0.0,0.14719516863630905,0.14719516863630905,True
opp_0299,0.1508478287443851,0.04513819146576355,0.0,0.0,0.10570963727862155,0.1508478287443851,True
opp_0300,0.12616352637554243,0.0,0.0,0.0,0.12616352637554243,0.12616352637554243,True
opp_0301,0.23715916128849218,0.0,0.2102645687804304,0.0,0.026894592508061792,0.23715916128849218,True
opp_0302,0.015258323484769624,0.0,0.0,0.0,0.015258323484769624,0.015258323484769624,True
opp_0303,0.10878007504989591,0.0,0.0,0.0,0.10878007504989591,0.10878007504989591,True
opp_0304,0.05341459603141205,0.0,0.0,0.0,0.05341459603141205,0.05341459603141205,True
opp_0305,0.1937104108745218,0.0,0.0,0.09945475642505555,0.09425565444946625,0.1937104108745218,True
opp_0306,0.1699601676967097,0.0,0.0,0.12091678482175523,0.04904338287495447,0.1699601676967097,True
opp_0307,0.07353755403845914,0.0,0.0,0.0,0.07353755403845914,0.07353755403845914,True
opp_0308,0.017870116290036448,0.0,0.0,0.0,0.017870116290036448,0.017870116290036448,True
opp_0309,0.07372194129677241,0.0,0.0,0.0,0.07372194129677241,0.07372194129677241,True
opp_0310,0.08090885792547116,0.0,0.0,0.0,0.08090885792547116,0.08090885792547116,True
opp_0311,0.05291456554063122,0.0,0.0,0.0,0.05291456554063122,0.05291456554063122,True
opp_0312,0.05118847867165511,0.0,0.0,0.0,0.05118847867165511,0.05118847867165511,True
opp_0313,0.12018703663276759,0.0,0.0,0.01698834733722956,0.10319868929553802,0.12018703663276759,True
opp_0314,0.27854261935084734,0.21536672510539542,0.0,0.0,0.06317589424545192,0.27854261935084734,True
opp_0315,0.015008502480608171,0.0,0.0,0.0,0.015008502480608171,0.015008502480608171,True
opp_0316,0.22414934457645552,0.0,0.0,0.19388555055259338,0.030263794023862145,0.22414934457645552,True
opp_0317,0.2595496415003731,0.0,0.0,0.1992455386720906,0.060304102828282496,0.2595496415003731,True
opp_0318,0.07965954856045733,0.0,0.0,0.0,0.07965954856045733,0.07965954856045733,True
opp_0319,0.030011547819876194,0.0,0.0,0.0,0.030011547819876194,0.030011547819876194,True
opp_0320,0.07743361725961022,0.0,0.0,0.0,0.07743361725961022,0.07743361725961022,True
opp_0321,0.09216334468063857,0.0,0.0,0.0,0.09216334468063857,0.09216334468063857,True
opp_0322,0.23045118363184686,0.0,0.11562167135578336,0.0,0.11482951227606349,0.23045118363184686,True
opp_0323,0.024087646517656703,0.0,0.0,0.0,0.024087646517656703,0.024087646517656703,True
opp_0324,0.12681658910635157,0.0,0.06139665245459369,0.0,0.06541993665175787,0.12681658910635157,True
opp_0325,0.09664407318739707,0.0,0.0,0.0,0.09664407318739707,0.09664407318739707,True
opp_0326,0.13007576696229914,0.0,0.0,0.0,0.13007576696229914,0.13007576696229914,True
opp_0327,0.07503727927759525,0.0,0.0,0.0,0.07503727927759525,0.07503727927759525,True
opp_0328,0.035711528286138154,0.0,0.0,0.0,0.035711528286138154,0.035711528286138154,True
opp_0329,0.1403250143932577,0.0,0.0,0.0,0.1403250143932577,0.1403250143932577,True
opp_0330,0.6251850602349115,0.38796939037605327,0.0,0.18974217789316378,0.047473491965694385,0.6251850602349115,True
opp_0331,0.26486393238777844,0.0,0.0,0.12907951767266565,0.1357844147151128,0.26486393238777844,True
opp_0332,0.04639027525367109,0.0,0.0,0.0,0.04639027525367109,0.04639027525367109,True
opp_0333,0.058946335234687536,0.0,0.0,0.0,0.058946335234687536,0.058946335234687536,True
opp_0334,0.18527403541583254,0.0,0.0,0.06343687158743626,0.1218371638283963,0.18527403541583254,True
opp_0335,0.2758405959598671,0.0,0.0,0.16823269327390522,0.10760790268596186,0.2758405959598671,True
opp_0336,0.06798926297039921,0.0,0.0,0.0,0.06798926297039921,0.06798926297039921,True
opp_0337,0.04583213066353104,0.0,0.0,0.0,0.04583213066353104,0.04583213066353104,True
opp_0338,0.30940936317274725,0.2065463564204095,0.0,0.0,0.10286300675233774,0.30940936317274725,True
opp_0339,0.22027482850011307,0.0,0.14825510387638324,0.016879790148878727,0.0551399344748511,0.22027482850011307,True
opp_0340,0.09399410362769726,0.0,0.0,0.0,0.09399410362769726,0.09399410362769726,True
opp_0341,0.07300027658883484,0.0,0.0,0.017812253472257945,0.055188023116576904,0.07300027658883484,True
opp_0342,0.01777685235196792,0.0,0.0,0.0,0.01777685235196792,0.01777685235196792,True
opp_0343,0.07365618027223403,0.0,0.0,0.04132119059575019,0.03233498967648384,0.07365618027223403,True
opp_0344,0.13709905353611415,0.0,0.0,0.04966359193569084,0.08743546160042331,0.13709905353611415,True
opp_0345,0.10626797499875457,0.0,0.0,0.0,0.10626797499875457,0.10626797499875457,True
opp_0346,0.22189362446178393,0.0,0.0,0.12127489289540341,0.10061873156638051,0.22189362446178393,True
opp_0347,0.1006893031718968,0.0,0.0,0.0,0.1006893031718968,0.1006893031718968,True
opp_0348,0.019787930052334046,0.0,0.0,0.0,0.019787930052334046,0.019787930052334046,True
opp_0349,0.2867792479257388,0.0,0.24462915049469375,0.0,0.04215009743104505,0.2867792479257388,True
opp_0350,0.22586579988544545,0.0,0.0,0.1785343619659302,0.04733143791951525,0.22586579988544545,True
opp_0351,0.05135144633923019,0.0,0.0,0.04597210911384422,0.005379337225385966,0.05135144633923019,True
opp_0352,0.2818918948217165,0.0,0.0,0.19776371674094967,0.08412817808076685,0.2818918948217165,True
opp_0353,0.07631066458959701,0.0,0.0,0.0,0.07631066458959701,0.07631066458959701,True
opp_0354,0.027085327077380178,0.0,0.0,0.0,0.027085327077380178,0.027085327077380178,True
opp_0355,0.210442579262041,0.0,0.07107031286007229,0.0,0.1393722664019687,0.210442579262041,True
opp_0356,0.08913063890264142,0.0,0.0,0.0,0.08913063890264142,0.08913063890264142,True
opp_0357,0.11955501947830442,0.0,0.0,0.0,0.11955501947830442,0.11955501947830442,True
opp_0358,0.30184025418745486,0.2574576118080438,0.017681022262491686,0.0,0.02670162011691941,0.30184025418745486,True
opp_0359,0.09810964482367186,0.0,0.0,0.0,0.09810964482367186,0.09810964482367186,True
opp_0360,0.053856638817698095,0.0,0.0,0.0,0.053856638817698095,0.053856638817698095,True
opp_0361,0.0634605870659154,0.0,0.0,0.0,0.0634605870659154,0.0634605870659154,True
opp_0362,0.12633950697205662,0.0,0.0,0.09270497512286907,0.03363453184918754,0.12633950697205662,True
opp_0363,0.13606832998307974,0.0,0.0,0.01583662615300372,0.12023170383007603,0.13606832998307974,True
opp_0364,0.3832321869629326,0.36116144746663764,0.0,0.015306503947529216,0.00676423554876579,0.3832321869629326,True
opp_0365,0.11529701594648276,0.0,0.0,0.0,0.11529701594648276,0.11529701594648276,True
opp_0366,0.14288646175270253,0.0,0.09823933438446134,0.0,0.044647127368241196,0.14288646175270253,True
opp_0367,0.12150090134202508,0.0,0.0,0.0,0.12150090134202508,0.12150090134202508,True
opp_0368,0.0008770604375010371,0.0,0.0,0.0,0.0008770604375010371,0.0008770604375010371,True
opp_0369,0.10888671072578708,0.0,0.0,0.0,0.10888671072578708,0.10888671072578708,True
opp_0370,0.018763423489534043,0.0,0.0,0.0,0.018763423489534043,0.018763423489534043,True
opp_0371,0.174669499926765,0.0,0.0,0.048356043451709255,0.12631345647505574,0.174669499926765,True
opp_0372,0.1358741638403097,0.0,0.0,0.03048444798407133,0.10538971585623838,0.1358741638403097,True
opp_0373,0.09456148205060085,0.0,0.0,0.0,0.09456148205060085,0.09456148205060085,True
opp_0374,0.005552582242522214,0.0,0.0,0.0,0.005552582242522214,0.005552582242522214,True
opp_0375,0.07924632134178987,0.0,0.0,0.0,0.07924632134178987,0.07924632134178987,True
opp_0376,0.09692697191249293,0.0,0.0,0.0,0.09692697191249293,0.09692697191249293,True
opp_0377,0.1088987280813554,0.0,0.05802577828548092,0.0,0.050872949795874485,0.1088987280813554,True
opp_0378,0.14117954858367213,0.0,0.0,0.0,0.14117954858367213,0.14117954858367213,True
opp_0379,0.10005846785331862,0.0,0.0,0.0,0.10005846785331862,0.10005846785331862,True
opp_0380,0.45812957959242867,0.19687429398567594,0.0,0.11136610216952761,0.14988918343722513,0.45812957959242867,True
opp_0381,0.06459306938272262,0.0,0.0,0.0,0.06459306938272262,0.06459306938272262,True
opp_0382,0.11551423394424501,0.0,0.0,0.0,0.11551423394424501,0.11551423394424501,True
opp_0383,0.34172823890541715,0.2760542329361906,0.0,0.0,0.0656740059692266,0.34172823890541715,True
opp_0384,0.015280205931823942,0.0,0.0,0.0,0.015280205931823942,0.015280205931823942,True
opp_0385,0.4161585209844658,0.251970446461616,0.0,0.08830358201558096,0.07588449250726885,0.4161585209844658,True
opp_0386,0.0009881361335322913,0.0,0.0,0.0,0.0009881361335322913,0.0009881361335322913,True
opp_0387,0.21145298530707574,0.0,0.1887113031279456,0.0,0.02274168217913015,0.21145298530707574,True
opp_0388,0.11919110195584441,0.0,0.0,0.0,0.11919110195584441,0.11919110195584441,True
opp_0389,0.06024763023325605,0.0,0.0,0.0,0.06024763023325605,0.06024763023325605,True
opp_0390,0.14665994640246877,0.0,0.0,0.0,0.14665994640246877,0.14665994640246877,True
opp_0391,0.13103195462859013,0.0,0.0,0.0,0.13103195462859013,0.13103195462859013,True
opp_0392,0.19887629150734965,0.0,0.13194793390184836,0.0,0.06692835760550127,0.19887629150734965,True
opp_0393,0.09731355093923102,0.0,0.0,0.0,0.09731355093923102,0.09731355093923102,True
opp_0394,0.0811185337050943,0.0,0.0,0.0,0.0811185337050943,0.0811185337050943,True
opp_0395,0.24819528011076195,0.0,0.0,0.15931973984827497,0.08887554026248698,0.24819528011076195,True
opp_0396,0.038963468701008176,0.0,0.0,0.0,0.038963468701008176,0.038963468701008176,True
opp_0397,0.30502280826246037,0.0,0.18421467394607774,0.0,0.12080813431638261,0.30502280826246037,True
opp_0398,0.11771838942365262,0.0,0.0,0.0,0.11771838942365262,0.11771838942365262,True
opp_0399,0.06814643863363694,0.0,0.0,0.0,0.06814643863363694,0.06814643863363694,True
opp_0400,0.3749245079479617,0.0,0.22212732421246043,0.07385884326222902,0.0789383404732723,0.3749245079479617,True
opp_0401,0.10335267923515543,0.0,0.0,0.0,0.10335267923515543,0.10335267923515543,True
opp_0402,0.2705841840833104,0.0,0.0,0.1936063613064955,0.0769778227768149,0.2705841840833104,True
opp_0403,0.279582256755908,0.18934222469510847,0.0,0.0,0.09024003206079952,0.279582256755908,True
opp_0404,0.11898914637819563,0.0,0.0,0.07489195213207614,0.04409719424611949,0.11898914637819563,True
opp_0405,0.07331904843682692,0.0,0.0,0.0,0.07331904843682692,0.07331904843682692,True
opp_0406,0.2919445174549755,0.0,0.0,0.16689199763541443,0.12505251981956106,0.2919445174549755,True
opp_0407,0.048782442982474306,0.0,0.0,0.0,0.048782442982474306,0.048782442982474306,True
opp_0408,0.24563553186551623,0.0,0.13524861269783173,0.0,0.11038691916768449,0.24563553186551623,True
opp_0409,0.1065087643466952,0.009921635901912397,0.0,0.0,0.0965871284447828,0.1065087643466952,True
opp_0410,0.19741533251457644,0.0,0.0,0.17937285604873907,0.01804247646583736,0.19741533251457644,True
opp_0411,0.4057310415833195,0.3147028184110075,0.0,0.0,0.09102822317231203,0.4057310415833195,True
opp_0412,0.05730164750350019,0.0,0.0,0.0,0.05730164750350019,0.05730164750350019,True
opp_0413,0.2156790618497787,0.06726239706680692,0.022407140870070757,0.033838209597637836,0.09217131431526318,0.2156790618497787,True
opp_0414,0.17054036312811552,0.0,0.03561513761584237,0.0,0.13492522551227315,0.17054036312811552,True
opp_0415,0.009094796685505406,0.0,0.0,0.0,0.009094796685505406,0.009094796685505406,True
opp_0416,0.08792590462613563,0.0,0.0,0.0,0.08792590462613563,0.08792590462613563,True
opp_0417,0.030518536027016013,0.0,0.0,0.0,0.030518536027016013,0.030518536027016013,True
opp_0418,0.06776130017838487,0.0,0.0,0.0,0.06776130017838487,0.06776130017838487,True
opp_0419,0.22535758343426449,0.0,0.0,0.18436214250651936,0.04099544092774511,0.22535758343426449,True
opp_0420,0.0068227095470759554,0.0,0.0,0.0,0.0068227095470759554,0.0068227095470759554,True
opp_0421,0.13174189414675805,0.0,0.0,0.0,0.13174189414675805,0.13174189414675805,True
opp_0422,0.2184465123899489,0.0,0.0,0.15053880022131516,0.06790771216863371,0.2184465123899489,True
opp_0423,0.020058861724782672,0.0,0.0,0.0,0.020058861724782672,0.020058861724782672,True
opp_0424,0.012172318012235932,0.0,0.0,0.0,0.012172318012235932,0.012172318012235932,True
opp_0425,0.25086427283790913,0.0,0.0,0.19440780552146025,0.05645646731644887,0.25086427283790913,True
opp_0426,0.002967250449680897,0.0,0.0,0.0,0.002967250449680897,0.002967250449680897,True
opp_0427,0.033172152080675144,0.0,0.0,0.0,0.033172152080675144,0.033172152080675144,True
opp_0428,0.09576541564921234,0.0,0.0,0.0,0.09576541564921234,0.09576541564921234,True
opp_0429,0.1023575402084431,0.0,0.0,0.0,0.1023575402084431,0.1023575402084431,True
opp_0430,0.10933482995136011,0.0,0.0,0.0,0.10933482995136011,0.10933482995136011,True
opp_0431,0.06808891855398747,0.0,0.0,0.0,0.06808891855398747,0.06808891855398747,True
opp_0432,0.04110533943964283,0.0,0.0,0.0,0.04110533943964283,0.04110533943964283,True
opp_0433,0.07986154233909565,0.0,0.0,0.0,0.07986154233909565,0.07986154233909565,True
opp_0434,0.07022118480183855,0.032723560571963926,0.0,0.0,0.03749762422987462,0.07022118480183855,True
opp_0435,0.1402591202418907,0.0,0.0,0.0,0.1402591202418907,0.1402591202418907,True
opp_0436,0.035511549871654335,0.0,0.0,0.0,0.035511549871654335,0.035511549871654335,True
opp_0437,0.005001551334628973,0.0,0.0,0.0,0.005001551334628973,0.005001551334628973,True
opp_0438,0.06477584846219821,0.0,0.0,0.0,0.06477584846219821,0.06477584846219821,True
opp_0439,0.12291616758649583,0.0,0.0239575628513507,0.0,0.09895860473514513,0.12291616758649583,True
opp_0440,0.10136641500472553,0.0,0.0,0.0,0.10136641500472553,0.10136641500472553,True
opp_0441,0.1778359581826653,0.0,0.14879377691689766,0.0,0.02904218126576764,0.1778359581826653,True
opp_0442,0.006610618226779074,0.0,0.0,0.0,0.006610618226779074,0.006610618226779074,True
opp_0443,0.11632434965553658,0.0,0.0,0.0,0.11632434965553658,0.11632434965553658,True
opp_0444,0.021690057654661286,0.0,0.0,0.0,0.021690057654661286,0.021690057654661286,True
opp_0445,0.29948961474383484,0.0,0.0,0.18170004368016307,0.11778957106367174,0.29948961474383484,True
opp_0446,0.08491453636035123,0.0,0.0,0.0,0.08491453636035123,0.08491453636035123,True
opp_0447,0.0005545608387519218,0.0,0.0,0.0,0.0005545608387519218,0.0005545608387519218,True
opp_0448,0.12109069608906066,0.0,0.0,0.0,0.12109069608906066,0.12109069608906066,True
opp_0449,0.53018926236433,0.39595121743299183,0.007504397173769023,0.03888068889280345,0.08785295886476571,0.53018926236433,True
opp_0450,0.10591121236263576,0.0791299977424767,0.0,0.0,0.026781214620159064,0.10591121236263576,True
opp_0451,0.10890663858070962,0.04047608679829167,0.0,0.0,0.06843055178241796,0.10890663858070962,True
opp_0452,0.13175817546726257,0.0,0.0,0.0,0.13175817546726257,0.13175817546726257,True
opp_0453,0.22856012010001633,0.0,0.13313867780975164,0.0,0.0954214422902647,0.22856012010001633,True
opp_0454,0.04201099597608837,0.0,0.0,0.0,0.04201099597608837,0.04201099597608837,True
opp_0455,0.009730956145487945,0.0,0.0,0.0,0.009730956145487945,0.009730956145487945,True
opp_0456,0.07882135066521503,0.0,0.0,0.0,0.07882135066521503,0.07882135066521503,True
opp_0457,0.005490673192441003,0.0,0.0,0.0,0.005490673192441003,0.005490673192441003,True
opp_0458,0.3129214199601225,0.0,0.10625571364296399,0.16848632003978992,0.038179386277368624,0.3129214199601225,True
opp_0459,0.2417174777031017,0.1778021261656902,0.0,0.0,0.0639153515374115,0.2417174777031017,True
opp_0460,0.1503990656449002,0.0,0.0,0.015177688537676516,0.13522137710722368,0.1503990656449002,True
opp_0461,0.0057422077797644406,0.0,0.0,0.0,0.0057422077797644406,0.0057422077797644406,True
opp_0462,0.02859636549537177,0.0,0.0,0.0,0.02859636549537177,0.02859636549537177,True
opp_0463,0.12334632837768533,0.0,0.0,0.0,0.12334632837768533,0.12334632837768533,True
opp_0464,0.12981991812307977,0.0,0.0,0.0,0.12981991812307977,0.12981991812307977,True
opp_0465,0.10837655270218592,0.0,0.0,0.0,0.10837655270218592,0.10837655270218592,True
opp_0466,0.17510443603913775,0.0,0.0,0.1705888249850971,0.004515611054040669,0.17510443603913775,True
opp_0467,0.10286442088256721,0.0,0.0,0.0,0.10286442088256721,0.10286442088256721,True
opp_0468,0.14658650005531035,0.0,0.0,0.0,0.14658650005531035,0.14658650005531035,True
opp_0469,0.19929492219016565,0.0,0.0,0.1897385349730196,0.00955638721714605,0.19929492219016565,True
opp_0470,0.34319623294676616,0.22780600476842566,0.0,0.11058135506158484,0.004808873116755652,0.34319623294676616,True
opp_0471,0.06819955303235334,0.0,0.0,0.0,0.06819955303235334,0.06819955303235334,True
opp_0472,0.14326451484514865,0.0,0.0,0.0,0.14326451484514865,0.14326451484514865,True
opp_0473,0.26100406354370986,0.17288027053444416,0.0,0.0,0.08812379300926569,0.26100406354370986,True
opp_0474,0.0907272899235403,0.0,0.0,0.0,0.0907272899235403,0.0907272899235403,True
opp_0475,0.04318676774907759,0.0,0.0,0.0,0.04318676774907759,0.04318676774907759,True
opp_0476,0.09266047745933079,0.0,0.0,0.0,0.09266047745933079,0.09266047745933079,True
opp_0477,0.03595428863787108,0.0,0.0,0.0,0.03595428863787108,0.03595428863787108,True
opp_0478,0.03258823034398608,0.0,0.0,0.0,0.03258823034398608,0.03258823034398608,True
opp_0479,0.25036362665851813,0.0,0.1888492165230672,0.0,0.06151441013545093,0.25036362665851813,True
opp_0480,0.128365971737806,0.0,0.0,0.0,0.128365971737806,0.128365971737806,True
opp_0481,0.39870295869473027,0.28363984202485376,0.0,0.0165097259706684,0.09855339069920807,0.39870295869473027,True
opp_0482,0.16555819193689003,0.0,0.0,0.10693076661444677,0.05862742532244328,0.16555819193689003,True
opp_0483,0.06630872156106944,0.0,0.0,0.0,0.06630872156106944,0.06630872156106944,True
opp_0484,0.007862288428327452,0.0,0.0,0.0,0.007862288428327452,0.007862288428327452,True
opp_0485,0.23496192476198596,0.0,0.22718909613516242,0.005588833971754648,0.0021839946550689213,0.23496192476198596,True
opp_0486,0.006601876857519157,0.0,0.0,0.0,0.006601876857519157,0.006601876857519157,True
opp_0487,0.018120594209888728,0.0,0.0,0.0,0.018120594209888728,0.018120594209888728,True
opp_0488,0.14271349411804965,0.0,0.0,0.044019238749170714,0.09869425536887894,0.14271349411804965,True
opp_0489,0.09065560064290423,0.0,0.07538356216167122,0.0,0.015272038481233013,0.09065560064290423,True
opp_0490,0.058284816158451706,0.0,0.0,0.0,0.058284816158451706,0.058284816158451706,True
opp_0491,0.44150200144456586,0.30468651319732376,0.0,0.0,0.13681548824724207,0.44150200144456586,True
opp_0492,0.13451691395497636,0.0,0.0,0.0,0.13451691395497636,0.13451691395497636,True
opp_0493,0.2058442938342242,0.0,0.034388870698443846,0.07514958859143456,0.09630583454434578,0.2058442938342242,True
opp_0494,0.24279449666541286,0.0,0.0,0.12872041432108114,0.11407408234433174,0.24279449666541286,True
opp_0495,0.05140926231695225,0.0,0.0,0.0,0.05140926231695225,0.05140926231695225,True
opp_0496,0.05722288808391085,0.0,0.0,0.0,0.05722288808391085,0.05722288808391085,True
opp_0497,0.14074117899412664,0.0,0.0,0.0,0.14074117899412664,0.14074117899412664,True
opp_0498,0.1917172664257785,0.0,0.0,0.14499782095413544,0.04671944547164306,0.1917172664257785,True
opp_0499,0.07217560605706567,0.0,0.0,0.0,0.07217560605706567,0.07217560605706567,True
opp_0500,0.11903379017338236,0.0,0.0,0.0,0.11903379017338236,0.11903379017338236,True
opp_0501,0.08292782052604283,0.0,0.0,0.0,0.08292782052604283,0.08292782052604283,True
opp_0502,0.1170603646081905,0.0,0.0,0.09385169624643884,0.023208668361751655,0.1170603646081905,True
opp_0503,0.20604441052721176,0.0,0.0,0.1484387969570531,0.05760561357015868,0.20604441052721176,True
opp_0504,0.029134230050762204,0.0,0.0,0.0,0.029134230050762204,0.029134230050762204,True
opp_0505,0.057799973629249726,0.0,0.0,0.0,0.057799973629249726,0.057799973629249726,True
opp_0506,0.09680003056066216,0.0,0.0,0.0,0.09680003056066216,0.09680003056066216,True
opp_0507,0.1584313201502276,0.0,0.14458544915873228,0.0,0.0138458709914953,0.1584313201502276,True
opp_0508,0.12446243475400447,0.0,0.0,0.0,0.12446243475400447,0.12446243475400447,True
opp_0509,0.11286933780804327,0.0,0.0,0.0,0.11286933780804327,0.11286933780804327,True
opp_0510,0.25450939965105873,0.0,0.0,0.14965805023606155,0.10485134941499719,0.25450939965105873,True
opp_0511,0.2840355122022505,0.0,0.17407917681679055,0.0,0.10995633538545994,0.2840355122022505,True
opp_0512,0.0856188308973157,0.05373282491570866,0.0,0.0,0.031886005981607034,0.0856188308973157,True
opp_0513,0.3973290923471246,0.30366587398017897,0.0,0.0,0.09366321836694565,0.3973290923471246,True
opp_0514,0.312624386399937,0.15109141506159776,0.14641160002868644,0.0,0.015121371309652814,0.312624386399937,True
opp_0515,0.21470717781707732,0.0,0.0,0.1583573073256939,0.05634987049138344,0.21470717781707732,True
opp_0516,0.20767985387022503,0.0,0.0,0.07415702444592116,0.13352282942430388,0.20767985387022503,True
opp_0517,0.08857336142061767,0.0,0.0,0.02003547251684168,0.06853788890377599,0.08857336142061767,True
opp_0518,0.11271596120489956,0.0,0.0,0.0,0.11271596120489956,0.11271596120489956,True
opp_0519,0.3408683524944284,0.0,0.0,0.19723628109406421,0.14363207140036416,0.3408683524944284,True
opp_0520,0.1813773818894321,0.0,0.0,0.12135260326346181,0.06002477862597029,0.1813773818894321,True
opp_0521,0.1049249599559636,0.0,0.0,0.0,0.1049249599559636,0.1049249599559636,True
opp_0522,0.07569549236269192,0.0,0.0,0.0,0.07569549236269192,0.07569549236269192,True
opp_0523,0.14325768327230062,0.0,0.0,0.0,0.14325768327230062,0.14325768327230062,True
opp_0524,0.16718832288082597,0.0,0.0,0.14315303121391204,0.02403529166691392,0.16718832288082597,True
opp_0525,0.19925707491418865,0.0,0.11907557947841263,0.0,0.08018149543577602,0.19925707491418865,True
opp_0526,0.2805180903464612,0.0,0.14399302148509283,0.0,0.13652506886136836,0.2805180903464612,True
opp_0527,0.03353262535381385,0.0,0.0,0.0,0.03353262535381385,0.03353262535381385,True
opp_0528,0.19312440777398654,0.13609514159137373,0.0,0.0,0.05702926618261281,0.19312440777398654,True
opp_0529,0.46958644562716934,0.21424121615248223,0.0,0.13586043407607848,0.11948479539860861,0.46958644562716934,True
opp_0530,0.25761403918812564,0.0,0.21309050630890347,0.0,0.04452353287922216,0.25761403918812564,True
opp_0531,0.0898320462407239,0.0,0.0,0.0,0.0898320462407239,0.0898320462407239,True
opp_0532,0.032355759473546054,0.0,0.0,0.0,0.032355759473546054,0.032355759473546054,True
opp_0533,0.12156279782772629,0.0,0.0,0.0,0.12156279782772629,0.12156279782772629,True
opp_0534,0.13685645593164664,0.0,0.0,0.0,0.13685645593164664,0.13685645593164664,True
opp_0535,0.058659464201133556,0.0,0.0,0.0,0.058659464201133556,0.058659464201133556,True
opp_0536,0.288133807754796,0.0,0.0,0.1582554930156226,0.1298783147391734,0.288133807754796,True
opp_0537,0.03272047095487837,0.0,0.0,0.0,0.03272047095487837,0.03272047095487837,True
opp_0538,0.12876461388275637,0.0,0.0,0.0,0.12876461388275637,0.12876461388275637,True
opp_0539,0.026944931907649922,0.0,0.0,0.0,0.026944931907649922,0.026944931907649922,True
opp_0540,0.03675015050991568,0.0,0.0,0.0,0.03675015050991568,0.03675015050991568,True
opp_0541,0.11929878145911084,0.0,0.0,0.0,0.11929878145911084,0.11929878145911084,True
opp_0542,0.041633261292503485,0.0,0.0,0.023325526837463653,0.01830773445503983,0.041633261292503485,True
opp_0543,0.11915155715444571,0.0,0.0,0.0,0.11915155715444571,0.11915155715444571,True
opp_0544,0.12933157324257286,0.0,0.0,0.0,0.12933157324257286,0.12933157324257286,True
opp_0545,0.07328448936037532,0.0,0.0,0.0,0.07328448936037532,0.07328448936037532,True
opp_0546,0.017598910086599178,0.0,0.0,0.0,0.017598910086599178,0.017598910086599178,True
opp_0547,0.25673056696957547,0.0,0.14377025739518906,0.0,0.11296030957438641,0.25673056696957547,True
opp_0548,1.2834647674569988e-05,0.0,0.0,0.0,1.2834647674569988e-05,1.2834647674569988e-05,True
opp_0549,0.19920468332198393,0.0,0.0,0.0625872098247204,0.13661747349726353,0.19920468332198393,True
opp_0550,0.1567462420823873,0.0,0.0,0.028333466201587346,0.12841277588079997,0.1567462420823873,True
opp_0551,0.08939037568674564,0.0,0.03212302872744277,0.0,0.05726734695930287,0.08939037568674564,True
opp_0552,0.14930389035469274,0.0,0.0,0.0,0.14930389035469274,0.14930389035469274,True
opp_0553,0.04745405091991534,0.0,0.0,0.0,0.04745405091991534,0.04745405091991534,True
opp_0554,0.1462136650973592,0.0,0.13286754136903234,0.0,0.013346123728326869,0.1462136650973592,True
opp_0555,0.36228134617983365,0.0,0.2448713033809764,0.0,0.11741004279885722,0.36228134617983365,True
opp_0556,0.10506833036112569,0.0,0.0,0.0,0.10506833036112569,0.10506833036112569,True
opp_0557,0.2934594702264256,0.0,0.0,0.14825942766340358,0.145200042563022,0.2934594702264256,True
opp_0558,0.10698339919242032,0.0,0.0,0.0,0.10698339919242032,0.10698339919242032,True
opp_0559,0.037366744143756354,0.0,0.0,0.0,0.037366744143756354,0.037366744143756354,True
opp_0560,0.07808919952252172,0.0,0.0,0.0,0.07808919952252172,0.07808919952252172,True
opp_0561,0.013521088996540769,0.0,0.0,0.0,0.013521088996540769,0.013521088996540769,True
opp_0562,0.03905764565147607,0.03745344330404139,0.0,0.0,0.0016042023474346744,0.03905764565147607,True
