user1_id,user2_id,bridge_compatibility,shared_compatibility,bridge_score
user_0094,user_0098,0.45306900573401154,0.31369882909289487,0.6621242706956865
user_0095,user_0096,0.5853298605669713,0.5898640740016207,0.5785285404149973
user_0095,user_0097,0.5858942454332243,0.4418760073382873,0.8019216025756299
user_0095,user_0098,0.6048922877622324,0.4565487228096723,0.8274076351910725
user_0095,user_0099,0.6999706607730971,0.6599237827408199,0.7600409778215129
user_0096,user_0097,0.48142503374361434,0.4908248752894357,0.46732527142488245
user_0096,user_0098,0.5966462735029336,0.5054975907608207,0.7333692976161033
user_0096,user_0099,0.7516437658280217,0.7088726506919681,0.8158004385321022
user_0096,user_0100,0.6764407385409488,0.7165193590205755,0.6163228078215086
user_0097,user_0098,0.5043225159051152,0.3575095240974872,0.7245420036165573
user_0097,user_0099,0.5620925300951549,0.5608845840286348,0.563904449194935
user_0097,user_0100,0.5605631884294333,0.5685312923572422,0.54861103253772
user_0097,user_0101,0.4993744604203198,0.33511362027965824,0.7457657206313122
user_0098,user_0099,0.5826343317550938,0.5755572995000198,0.5932498801377049
user_0098,user_0100,0.5811049900893723,0.5832040078286272,0.5779564634804901
user_0098,user_0101,0.5919550783963626,0.3497863357510432,0.9552081923643418
user_0098,user_0102,0.506071275642979,0.28844076235576915,0.8325170455737939
user_0099,user_0100,0.7921563883716274,0.7865790677597747,0.8005223692894066
user_0099,user_0101,0.5512800664101332,0.5531613956821907,0.5484580725020469
user_0099,user_0102,0.4653962636567495,0.4918158222869167,0.42576692571149877
user_0099,user_0103,0.852854651306041,0.7849776506020749,0.9546701523619902
