visit_id,dwell_time_min,review_given,repeat_visit,detailed_review,quality_score,dwell_component,review_bonus,repeat_bonus,detail_bonus,meets_dwell_time
visit_0310,46.57189836177009,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0311,49.73308785227744,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0312,41.264301429295735,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0313,4.65390389781541,False,False,False,0.15513012992718034,0.15513012992718034,0.0,0.0,0.0,False
visit_0314,33.64159838215699,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0315,50.01272732464593,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0316,19.076693116680055,False,False,False,0.6358897705560018,0.6358897705560018,0.0,0.0,0.0,True
visit_0317,29.938831358913518,False,False,False,0.9979610452971173,0.9979610452971173,0.0,0.0,0.0,True
visit_0318,44.69601138423687,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0319,34.208325172171435,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0320,2.4062828999429264,False,False,True,0.18020942999809755,0.08020942999809755,0.0,0.0,0.1,False
visit_0321,36.65516380614682,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0322,47.65830479665442,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0323,7.66044646765319,False,False,False,0.2553482155884397,0.2553482155884397,0.0,0.0,0.0,True
visit_0324,107.96244536945939,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0325,50.22788232976099,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0326,108.78318066060658,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0327,97.00126429709641,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0328,39.75805643649318,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0329,60.05728493912452,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0330,108.7945121407353,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0331,32.823343464179956,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0332,115.83934081560398,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0333,75.20243144059471,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0334,34.89933501713839,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0335,113.77012244483312,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0336,78.06484561454697,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0337,82.76996980529113,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0338,79.49795590666761,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0339,23.837599404753863,True,False,False,0.9945866468251288,0.7945866468251288,0.2,0.0,0.0,True
visit_0340,111.97492135822529,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0341,86.82763402781747,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0342,34.86806126852153,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0343,42.903288508529315,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0344,46.28585877111771,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0345,49.923325995707586,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0346,116.81334962704432,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0347,92.10344619478924,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0348,29.829239382084914,False,False,False,0.9943079794028304,0.9943079794028304,0.0,0.0,0.0,True
visit_0349,101.8614689731201,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0350,48.393239215406744,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0351,12.317198577618292,False,False,True,0.5105732859206098,0.41057328592060977,0.0,0.0,0.1,True
visit_0352,80.57692449349872,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0353,85.90962003397863,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0354,5.493373182604113,True,True,False,0.5331124394201371,0.1831124394201371,0.2,0.15,0.0,True
visit_0355,54.84552099515867,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0356,79.01480340002432,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0357,110.53947768525613,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0358,117.54009122460515,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0359,89.81122390534993,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0360,41.435229707829734,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0361,57.64439068687522,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0362,3.0326569505366496,True,False,False,0.30108856501788833,0.10108856501788832,0.2,0.0,0.0,False
visit_0363,35.416867915392714,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0364,28.51145670794454,False,False,False,0.950381890264818,0.950381890264818,0.0,0.0,0.0,True
visit_0365,66.25495170396762,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0366,90.61292462502598,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0367,61.661622332948866,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0368,18.444406028355573,False,True,False,0.7648135342785192,0.6148135342785191,0.0,0.15,0.0,True
visit_0369,38.14308064466274,True,True,True,1.45,1.0,0.2,0.15,0.1,True
visit_0370,39.82602178847778,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0371,53.480069554163094,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0372,64.82847755310738,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0373,61.66736401529202,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0374,50.90513423293687,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0375,55.107028231205,False,True,True,1.25,1.0,0.0,0.15,0.1,True
visit_0376,75.62607175509454,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0377,8.710733375877254,False,True,False,0.44035777919590846,0.2903577791959085,0.0,0.15,0.0,True
visit_0378,56.878521284154175,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0379,95.40205466789511,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0380,113.63752670746462,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0381,100.16980402416745,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0382,34.87832010241024,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0383,108.01423090115061,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0384,0.579825919760566,True,False,False,0.21932753065868554,0.019327530658685532,0.2,0.0,0.0,False
visit_0385,43.04899225363161,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0386,106.36029984946747,True,True,True,1.45,1.0,0.2,0.15,0.1,True
visit_0387,66.191279823139,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0388,55.76413706045433,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0389,53.54645326068021,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0390,7.543339369616304,False,True,False,0.40144464565387683,0.2514446456538768,0.0,0.15,0.0,True
visit_0391,38.88853320767731,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0392,78.40038558682198,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0393,72.50531763428242,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0394,14.19962673882512,True,False,False,0.6733208912941707,0.4733208912941707,0.2,0.0,0.0,True
visit_0395,5.177319760219845,False,True,False,0.3225773253406615,0.1725773253406615,0.0,0.15,0.0,True
visit_0396,71.92290273539156,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0397,20.468014078763552,False,False,False,0.6822671359587851,0.6822671359587851,0.0,0.0,0.0,True
visit_0398,54.416417416811015,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0399,11.55582920678453,False,False,True,0.48519430689281773,0.3851943068928177,0.0,0.0,0.1,True
visit_0400,99.30261343824881,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0401,94.74667021811455,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0402,103.08638967616938,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0403,78.5455344963837,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0404,33.067265145598654,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0405,41.322756505782436,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0406,48.06730877108674,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0407,111.10341453574189,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0408,85.39269980507774,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0409,4.033122167551011,False,False,False,0.1344374055850337,0.1344374055850337,0.0,0.0,0.0,False
visit_0410,93.56074547717007,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0411,109.80107687377847,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0412,12.77579476710919,True,False,False,0.6258598255703063,0.4258598255703063,0.2,0.0,0.0,True
visit_0413,115.92665467597271,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0414,8.10651127935043,False,False,False,0.27021704264501434,0.27021704264501434,0.0,0.0,0.0,True
visit_0415,29.790913123449304,True,False,False,1.19303043744831,0.9930304374483101,0.2,0.0,0.0,True
visit_0416,113.65417308761738,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0417,74.23162790181699,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0418,57.87504974412607,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0419,26.651133969577593,False,True,False,1.038371132319253,0.8883711323192531,0.0,0.15,0.0,True
visit_0420,117.18086342844501,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0421,65.82760804550263,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0422,33.555543825682086,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0423,17.501248240504363,False,True,False,0.7333749413501455,0.5833749413501454,0.0,0.15,0.0,True
visit_0424,94.2399524032654,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0425,53.98257828765501,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0426,23.874973276424782,False,False,False,0.7958324425474927,0.7958324425474927,0.0,0.0,0.0,True
visit_0427,45.72851980954149,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0428,8.561289381186889,True,False,False,0.4853763127062296,0.2853763127062296,0.2,0.0,0.0,True
visit_0429,43.57978083005145,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0430,9.607768545065657,True,True,True,0.7702589515021886,0.3202589515021886,0.2,0.15,0.1,True
visit_0431,31.494271711798454,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0432,3.4285551623895483,False,False,False,0.11428517207965161,0.11428517207965161,0.0,0.0,0.0,False
visit_0433,83.71474522884569,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0434,64.76017465632715,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0435,56.30375462928314,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0436,44.83726518324403,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0437,28.747417792627267,False,False,False,0.9582472597542423,0.9582472597542423,0.0,0.0,0.0,True
visit_0438,21.888861480317136,True,False,False,0.9296287160105712,0.7296287160105712,0.2,0.0,0.0,True
visit_0439,22.31251177698308,True,False,False,0.9437503925661026,0.7437503925661026,0.2,0.0,0.0,True
visit_0440,95.93548223232843,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0441,56.41761319184637,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0442,88.51428150642103,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0443,75.49971049568391,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0444,13.551415117948501,False,False,False,0.45171383726495,0.45171383726495,0.0,0.0,0.0,True
visit_0445,57.03248145139801,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0446,7.173015793130699,False,False,False,0.23910052643768998,0.23910052643768998,0.0,0.0,0.0,True
visit_0447,52.64626777159168,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0448,22.773100346358174,True,False,False,0.9591033448786057,0.7591033448786058,0.2,0.0,0.0,True
visit_0449,35.48071934528817,True,False,True,1.3,1.0,0.2,0.0,0.1,True
visit_0450,28.654386985922535,False,False,False,0.9551462328640845,0.9551462328640845,0.0,0.0,0.0,True
visit_0451,76.90847157420878,True,False,True,1.3,1.0,0.2,0.0,0.1,True
visit_0452,68.52146176256387,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0453,25.04857121922018,False,False,True,0.934952373974006,0.834952373974006,0.0,0.0,0.1,True
visit_0454,85.01205419746043,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0455,63.79932616829671,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0456,42.95560390456845,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0457,53.16146039979454,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0458,67.5773643365141,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0459,71.4915391948543,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0460,33.11485640923268,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0461,27.959297826508127,False,True,False,1.0819765942169375,0.9319765942169376,0.0,0.15,0.0,True
visit_0462,82.7514121259879,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0463,41.751624834351986,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0464,45.89843546223159,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0465,53.47394831732529,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0466,47.902955945633025,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0467,73.91962051130423,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0468,41.79694282158292,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0469,5.385306111764789,False,True,False,0.329510203725493,0.17951020372549298,0.0,0.15,0.0,True
visit_0470,104.25028219739623,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0471,62.79190577598376,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0472,20.4383576453716,True,False,False,0.8812785881790532,0.6812785881790533,0.2,0.0,0.0,True
visit_0473,79.21204479952377,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0474,104.01272946337437,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0475,47.20797813927297,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0476,105.44127290293925,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0477,45.864854622528995,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0478,65.06805014470709,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0479,119.48229602784104,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0480,105.55657459395184,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0481,32.85553975578283,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0482,82.48534622140332,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0483,16.501526680993766,True,True,False,0.9000508893664588,0.5500508893664589,0.2,0.15,0.0,True
visit_0484,7.9363589081867225,False,False,False,0.2645452969395574,0.2645452969395574,0.0,0.0,0.0,True
visit_0485,88.23981358795928,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0486,54.19315110763945,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0487,5.915453901753125,True,False,False,0.3971817967251042,0.19718179672510416,0.2,0.0,0.0,True
visit_0488,17.068754253010994,False,False,False,0.5689584751003665,0.5689584751003665,0.0,0.0,0.0,True
visit_0489,54.10630258164892,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0490,86.20496636622757,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0491,45.44143576950957,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0492,50.34980294829207,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0493,55.037118939424396,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0494,72.0122525154707,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0495,102.45951446810253,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0496,82.98163416968,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0497,45.472722190855215,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0498,83.4995396814206,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0499,34.46247645651126,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0500,59.100534446221914,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0501,95.94772215066074,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0502,36.932705909267646,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0503,39.6617798511612,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0504,40.213158544126216,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0505,82.25919604157144,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0506,68.5177969387374,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0507,28.517069552764504,False,False,False,0.9505689850921502,0.9505689850921502,0.0,0.0,0.0,True
visit_0508,2.992172955595196,False,False,False,0.09973909851983986,0.09973909851983986,0.0,0.0,0.0,False
visit_0509,98.65662215555321,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0510,82.44627968799234,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0511,107.05627013133079,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0512,74.75339552130617,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0513,73.59154602191725,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0514,71.53456350381006,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0515,116.84182666789053,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0516,55.84758770812679,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0517,105.88846682735777,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0518,12.351865237074474,False,False,False,0.4117288412358158,0.4117288412358158,0.0,0.0,0.0,True
visit_0519,65.75388207348014,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0520,28.338518297450648,False,True,False,1.0946172765816882,0.9446172765816883,0.0,0.15,0.0,True
visit_0521,21.14088026407574,False,True,False,0.8546960088025247,0.7046960088025247,0.0,0.15,0.0,True
visit_0522,98.04403079055255,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0523,23.479994421298805,False,False,False,0.7826664807099601,0.7826664807099601,0.0,0.0,0.0,True
visit_0524,10.714488550478492,True,False,False,0.5571496183492831,0.3571496183492831,0.2,0.0,0.0,True
visit_0525,98.49039403679629,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0526,65.41425455619341,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0527,16.113293777349064,True,True,False,0.8871097925783021,0.5371097925783022,0.2,0.15,0.0,True
visit_0528,54.72343852542263,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0529,72.54879087873994,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0530,84.58590510658496,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0531,9.388152232787114,False,True,False,0.4629384077595704,0.31293840775957044,0.0,0.15,0.0,True
visit_0532,6.332912656890097,False,False,False,0.21109708856300324,0.21109708856300324,0.0,0.0,0.0,True
visit_0533,34.70501318649187,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0534,118.84377952672827,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0535,102.94300608958815,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0536,58.19022165013181,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0537,92.44413469716935,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0538,20.112047610296237,False,False,False,0.6704015870098746,0.6704015870098746,0.0,0.0,0.0,True
visit_0539,104.43332830196708,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0540,114.742038706755,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0541,89.89090941112961,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0542,1.4353693228203879,True,True,False,0.3978456440940129,0.04784564409401293,0.2,0.15,0.0,False
visit_0543,78.79266222772029,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0544,67.9282565145493,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0545,51.238007866342194,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0546,114.6726839060791,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0547,26.206379783719438,False,False,False,0.8735459927906479,0.8735459927906479,0.0,0.0,0.0,True
visit_0548,17.86251305299877,False,False,False,0.5954171017666258,0.5954171017666258,0.0,0.0,0.0,True
visit_0549,58.881534467464164,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0550,68.06926626143223,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0551,9.65481416092656,False,False,False,0.321827138697552,0.321827138697552,0.0,0.0,0.0,True
visit_0552,75.67404689387314,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0553,7.559115701382608,False,False,False,0.2519705233794203,0.2519705233794203,0.0,0.0,0.0,True
visit_0554,5.137744014419181,True,False,False,0.3712581338139727,0.1712581338139727,0.2,0.0,0.0,True
visit_0555,4.425320090764506,True,False,False,0.3475106696921502,0.1475106696921502,0.2,0.0,0.0,False
visit_0556,36.880480188792234,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0557,96.53442371127707,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0558,95.17220039358601,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0559,111.08106367169542,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0560,10.696948802537838,False,False,False,0.3565649600845946,0.3565649600845946,0.0,0.0,0.0,True
visit_0561,49.44375894002951,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0562,0.5484049538168856,True,True,False,0.3682801651272295,0.01828016512722952,0.2,0.15,0.0,False
visit_0563,79.11925900707426,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0564,77.38330039160824,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0565,94.25904216980805,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0566,93.47703347516017,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0567,17.392952635435897,False,False,False,0.5797650878478632,0.5797650878478632,0.0,0.0,0.0,True
visit_0568,83.06526354134009,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0569,76.55990566560041,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0570,100.43868314870856,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0571,68.84409418545823,True,False,True,1.3,1.0,0.2,0.0,0.1,True
visit_0572,98.55495849072862,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0573,10.887540593084836,False,False,False,0.3629180197694945,0.3629180197694945,0.0,0.0,0.0,True
visit_0574,48.64324467028296,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0575,51.10827036460162,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0576,113.43866757452855,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0577,85.12045631430342,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0578,89.40200575669338,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0579,14.725132110861395,False,False,False,0.4908377370287132,0.4908377370287132,0.0,0.0,0.0,True
visit_0580,7.875310947019072,False,False,True,0.3625103649006357,0.26251036490063573,0.0,0.0,0.1,True
visit_0581,59.55944819792932,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0582,77.36213298572507,True,True,False,1.3499999999999999,1.0,0.2,0.15,0.0,True
visit_0583,39.15676965071117,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0584,58.10917351117936,False,False,True,1.1,1.0,0.0,0.0,0.1,True
visit_0585,116.78473071041049,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0586,22.139589969952723,False,True,False,0.8879863323317575,0.7379863323317575,0.0,0.15,0.0,True
visit_0587,48.54747974670134,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0588,56.869280841330394,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0589,87.79686255363931,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0590,76.95751833482063,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0591,61.414502615711335,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0592,44.73973811762701,True,False,False,1.2,1.0,0.2,0.0,0.0,True
visit_0593,34.636082199624475,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0594,104.10309838530515,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0595,85.22964081279902,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0596,67.11372680055143,False,True,True,1.25,1.0,0.0,0.15,0.1,True
visit_0597,50.058812659417654,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0598,67.8689507568495,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0599,7.021247279170559,False,False,False,0.23404157597235198,0.23404157597235198,0.0,0.0,0.0,True
visit_0600,63.55347958708988,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0601,82.19605815399635,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0602,58.187882970566605,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0603,63.07833896225966,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0604,37.3888159016228,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0605,26.68294173066122,False,True,False,1.0394313910220407,0.8894313910220407,0.0,0.15,0.0,True
visit_0606,92.96307696484466,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0607,80.11037082398448,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0608,113.02139754060714,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0609,1.678117390428846,True,True,False,0.4059372463476282,0.0559372463476282,0.2,0.15,0.0,False
visit_0610,84.93073088650301,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0611,13.541457439729063,False,True,False,0.6013819146576355,0.45138191465763544,0.0,0.15,0.0,True
visit_0612,13.886712835533416,True,False,False,0.6628904278511139,0.46289042785111384,0.2,0.0,0.0,True
visit_0613,8.353098834831684,False,False,False,0.27843662782772277,0.27843662782772277,0.0,0.0,0.0,True
visit_0614,10.200709211127021,True,False,False,0.5400236403709007,0.3400236403709007,0.2,0.0,0.0,True
visit_0615,71.39529959323659,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0616,77.25974137475346,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0617,59.672853855033324,False,True,True,1.25,1.0,0.0,0.15,0.1,True
visit_0618,18.328398140745698,False,True,True,0.8609466046915233,0.6109466046915233,0.0,0.15,0.1,True
visit_0619,31.399832852874493,False,False,False,1.0,1.0,0.0,0.0,0.0,True
visit_0620,45.160387554069885,False,True,False,1.15,1.0,0.0,0.15,0.0,True
visit_0621,58.494591203937944,True,False,False,1.2,1.0,0.2,0.0,0.0,True
