visit_id,distance_m,geofence_triggered,ground_truth,detection_correct
visit_0697,197.3909400482097,False,False,True
visit_0698,147.3717391568622,False,False,True
visit_0699,70.0674270081544,False,False,True
visit_0700,164.56854459427223,False,False,True
visit_0701,73.85884326222903,False,False,True
visit_0702,97.90821333485387,False,False,True
visit_0703,42.528507792103845,True,True,True
visit_0704,8.056428317394104,True,True,True
visit_0705,178.850585676974,False,False,True
visit_0706,113.15279521401884,False,False,True
visit_0707,89.81494776752976,False,False,True
visit_0708,178.00863302215367,False,False,True
visit_0709,111.87056464724546,False,False,True
visit_0710,187.23636199811017,False,False,True
visit_0711,80.3595730496839,False,False,True
visit_0712,19.866726609735586,True,True,True
visit_0713,5.434238483459675,True,True,True
visit_0714,150.4267477944562,False,False,True
visit_0715,81.49875794878794,False,False,True
visit_0716,81.3491842835877,False,False,True
visit_0717,182.29854636662043,False,False,True
visit_0718,119.57355030013463,False,False,True
visit_0719,60.12766970651611,False,False,True
visit_0720,136.42019919366905,False,False,True
visit_0721,3.1749232322249243,True,True,True
visit_0722,152.49304829953772,False,False,True
visit_0723,162.55624946411913,False,False,True
visit_0724,44.30415294042891,True,True,True
visit_0725,98.76173431768491,False,False,True
visit_0726,113.82044628311043,False,False,True
visit_0727,51.92489614123612,False,False,True
visit_0728,50.584214449942635,False,False,True
visit_0729,54.807119252857106,False,False,True
visit_0730,1.0318568227572378,True,True,True
visit_0731,32.89631505194996,True,True,True
visit_0732,21.56813066240626,True,True,True
visit_0733,125.06975151070382,False,False,True
visit_0734,88.38368066368822,False,False,True
visit_0735,46.62239680377056,True,True,True
visit_0736,156.58582750852713,False,False,True
visit_0737,127.47274713054001,False,False,True
visit_0738,191.94827027872944,False,False,True
visit_0739,117.28798249017716,False,False,True
visit_0740,157.05276141822898,False,False,True
visit_0741,83.73905767294623,False,False,True
visit_0742,47.80380797497361,False,True,False
visit_0743,6.003517739015218,True,True,True
visit_0744,177.07644591033286,False,False,True
visit_0745,75.78455158303557,False,False,True
visit_0746,199.53898284316625,False,False,True
visit_0747,119.90983252158784,False,False,True
visit_0748,159.12238401185468,False,False,True
visit_0749,101.72276107686137,False,False,True
visit_0750,98.95840506815634,False,False,True
visit_0751,61.199807263944805,False,False,True
visit_0752,116.79244494608479,False,False,True
visit_0753,46.75807992462049,False,True,False
visit_0754,14.269735455865984,True,True,True
visit_0755,199.59914108792708,False,False,True
visit_0756,81.15169677415686,False,False,True
visit_0757,94.88765036124465,False,False,True
visit_0758,139.58825382245757,False,False,True
visit_0759,166.85977631011968,False,False,True
visit_0760,184.42883810272028,False,False,True
visit_0761,78.12722930864877,False,False,True
visit_0762,6.411830822340869,True,True,True
visit_0763,11.49063612319865,True,True,True
visit_0764,191.01935312686487,False,False,True
visit_0765,100.4950042318881,False,False,True
visit_0766,175.8478782936314,False,False,True
visit_0767,122.60550234232784,False,False,True
visit_0768,78.71026351845971,False,False,True
visit_0769,43.45097379198144,False,True,False
visit_0770,50.55332363750351,False,False,True
visit_0771,2.14747227818628,True,True,True
visit_0772,28.05115203676778,True,True,True
visit_0773,152.71780939580592,False,False,True
visit_0774,162.30236518811353,False,False,True
visit_0775,185.76411046043003,False,False,True
visit_0776,176.4572115191865,False,False,True
visit_0777,41.423863074671274,False,True,False
visit_0778,91.75518634929685,False,False,True
visit_0779,20.36271797497735,True,True,True
visit_0780,194.47337056905985,False,False,True
visit_0781,117.00738288299972,False,False,True
visit_0782,147.5826567836074,False,False,True
visit_0783,119.61503772221708,False,False,True
visit_0784,57.691020891891284,False,False,True
visit_0785,143.90044394499665,False,False,True
visit_0786,28.306402174047406,True,True,True
visit_0787,144.33475315203705,False,False,True
visit_0788,194.5110400908916,False,False,True
visit_0789,76.2838623335917,False,False,True
visit_0790,75.02937698683454,False,False,True
visit_0791,98.29074353658444,False,False,True
visit_0792,184.3206496901475,False,False,True
visit_0793,137.6978790285893,False,False,True
visit_0794,139.4942844892675,False,False,True
visit_0795,154.19443710491925,False,False,True
visit_0796,50.57424707984446,False,False,True
visit_0797,127.23604973049714,False,False,True
visit_0798,0.3157155169109416,True,True,True
visit_0799,36.396866295656174,True,True,True
visit_0800,81.75848043073779,False,False,True
visit_0801,95.57942373334518,False,False,True
visit_0802,1.4523914093759638,True,True,True
visit_0803,199.8890270519611,False,False,True
visit_0804,139.66165393860393,False,False,True
visit_0805,123.67033911672962,False,False,True
visit_0806,9.150856688018983,True,True,True
visit_0807,186.16890084165618,False,False,True
visit_0808,171.3605220864201,False,False,True
visit_0809,23.13572836245379,True,True,True
visit_0810,185.79347182288885,False,False,True
visit_0811,145.08288128965913,False,False,True
visit_0812,147.20049757514607,False,False,True
visit_0813,148.11624376803707,False,False,True
visit_0814,107.12060807624111,False,False,True
visit_0815,79.0624767678805,False,False,True
visit_0816,133.07014085222403,False,False,True
visit_0817,165.73746087507166,False,False,True
visit_0818,140.08148273188706,False,False,True
visit_0819,109.5885819081747,False,False,True
visit_0820,171.25044397713248,False,False,True
visit_0821,27.5121918944772,True,True,True
visit_0822,135.66356120332964,False,False,True
visit_0823,10.49442308745807,True,True,True
visit_0824,137.5968211831979,False,False,True
visit_0825,55.0432080512248,False,False,True
visit_0826,114.52611309215182,False,False,True
visit_0827,12.699660232317655,True,True,True
visit_0828,103.78022318652857,False,False,True
visit_0829,35.98751128513216,True,True,True
visit_0830,195.9856869648652,False,False,True
visit_0831,156.56036480277302,False,False,True
visit_0832,19.801826272334132,True,True,True
visit_0833,25.698422981954216,True,True,True
visit_0834,138.90307417995325,False,False,True
visit_0835,120.98893845683793,False,False,True
visit_0836,109.673756967159,False,False,True
visit_0837,193.7546971771502,False,False,True
visit_0838,140.0911071481676,False,False,True
visit_0839,193.60005675069598,False,False,True
visit_0840,75.76013292008751,False,False,True
visit_0841,197.24925511181564,False,False,True
visit_0842,189.49092970141993,False,False,True
visit_0843,110.83195497034342,False,False,True
visit_0844,177.6161067670723,False,False,True
visit_0845,147.79663035448507,False,False,True
visit_0846,104.70328316658528,False,False,True
visit_0847,182.80903500178928,False,False,True
visit_0848,43.492638950133866,False,True,False
visit_0849,123.10604968719761,False,False,True
visit_0850,102.86371990816288,False,False,True
visit_0851,36.43640806738642,True,True,True
visit_0852,39.69292359153276,False,True,False
visit_0853,53.159924028504335,False,False,True
visit_0854,168.61258272176877,False,False,True
visit_0855,68.42819963345683,False,False,True
visit_0856,49.89335727861348,False,True,False
visit_0857,100.4667887257046,False,False,True
visit_0858,85.26059540757736,False,False,True
visit_0859,101.97273854475144,False,False,True
visit_0860,10.426127404616391,True,True,True
visit_0861,19.377444191198844,True,True,True
visit_0862,130.0496686636611,False,False,True
visit_0863,38.086720098447046,True,True,True
visit_0864,8.76222122882595,True,True,True
visit_0865,143.46517490957518,False,False,True
visit_0866,9.089045160715159,True,True,True
visit_0867,150.14555828165763,False,False,True
visit_0868,158.1293754470284,False,False,True
visit_0869,47.64335496998324,False,True,False
visit_0870,106.91898482469443,False,False,True
visit_0871,122.29640676810642,False,False,True
visit_0872,195.75247744915177,False,False,True
visit_0873,163.36940592852963,False,False,True
visit_0874,180.43362867684198,False,False,True
visit_0875,32.583729751785164,True,True,True
visit_0876,105.35570999576342,False,False,True
visit_0877,49.66858889180068,False,True,False
visit_0878,141.49115098262607,False,False,True
visit_0879,125.49717060269847,False,False,True
visit_0880,85.42708662954428,False,False,True
visit_0881,22.02713075954088,True,True,True
visit_0882,35.61355535481632,True,True,True
visit_0883,183.2468710828584,False,False,True
visit_0884,64.05120066967633,False,False,True
visit_0885,198.95433653523884,False,False,True
visit_0886,130.7908444428517,False,False,True
visit_0887,115.57528790323816,False,False,True
visit_0888,184.18082015239642,False,False,True
visit_0889,182.59078177970196,False,False,True
visit_0890,74.33684625340004,False,False,True
visit_0891,113.83663092712757,False,False,True
visit_0892,156.27938158042303,False,False,True
visit_0893,135.9807088199883,False,False,True
visit_0894,104.30020895236771,False,False,True
visit_0895,163.3117671198049,False,False,True
visit_0896,15.561715308877266,True,True,True
visit_0897,110.33827543515848,False,False,True
visit_0898,188.70182828397282,False,False,True
visit_0899,19.475967185673394,True,True,True
visit_0900,58.02387619200795,False,False,True
visit_0901,32.20940529319141,True,True,True
visit_0902,171.19051060101557,False,False,True
visit_0903,99.50456484765712,False,False,True
visit_0904,186.8111942643049,False,False,True
visit_0905,175.33157384700385,False,False,True
visit_0906,25.796847702306014,True,True,True
visit_0907,124.12274476503077,False,False,True
visit_0908,14.595735405461907,True,True,True
visit_0909,183.49207037619968,False,False,True
visit_0910,55.675012550620195,False,False,True
visit_0911,72.2985517823087,False,False,True
visit_0912,13.851809909798662,True,True,True
visit_0913,180.32834742744905,False,False,True
visit_0914,70.93847529977234,False,False,True
visit_0915,197.27358940765828,False,False,True
visit_0916,193.99522494367557,False,False,True
visit_0917,43.72455439822007,True,True,True
visit_0918,2.8742035780197517,True,True,True
visit_0919,70.4422441544918,False,False,True
visit_0920,76.31266457591641,False,False,True
visit_0921,20.762407913264536,True,True,True
visit_0922,6.52710745887477,True,True,True
visit_0923,182.80586371413935,False,False,True
visit_0924,52.89981411009532,False,False,True
visit_0925,163.3414022907067,False,False,True
visit_0926,165.70997990903405,False,False,True
visit_0927,19.91558478776343,True,True,True
visit_0928,40.752515335760144,False,True,False
visit_0929,148.46792479480678,False,False,True
visit_0930,156.00579054221123,False,False,True
visit_0931,91.82554472565505,False,False,True
visit_0932,98.20739149368025,False,False,True
visit_0933,35.96128716879334,True,True,True
visit_0934,109.29655433448337,False,False,True
visit_0935,22.957691399115877,True,True,True
visit_0936,110.29942281830985,False,False,True
visit_0937,56.21655279676809,False,False,True
visit_0938,149.4158540244012,False,False,True
visit_0939,6.752002176787597,True,True,True
visit_0940,64.53623239604651,False,False,True
visit_0941,65.77387782003345,False,False,True
visit_0942,121.58087483982898,False,False,True
visit_0943,160.5450384228442,False,False,True
visit_0944,128.73332170144562,False,False,True
visit_0945,128.95513328354403,False,False,True
visit_0946,122.46412939887162,False,False,True
visit_0947,9.566847719932392,True,True,True
visit_0948,180.5761166476583,False,False,True
visit_0949,122.55012659971092,False,False,True
visit_0950,193.1672526828603,False,False,True
visit_0951,45.166103678642756,False,True,False
visit_0952,194.3530417898383,False,False,True
visit_0953,171.69176684820508,False,False,True
visit_0954,173.57175740670868,False,False,True
visit_0955,175.23924724336473,False,False,True
visit_0956,16.813353232185293,True,True,True
visit_0957,84.51767443706338,False,False,True
visit_0958,43.915952913743105,False,True,False
visit_0959,20.26085439307732,True,True,True
visit_0960,18.84851334255757,True,True,True
visit_0961,179.97384437205838,False,False,True
visit_0962,118.80103104135935,False,False,True
visit_0963,105.05383685700069,False,False,True
visit_0964,97.2986627422822,False,False,True
visit_0965,22.552213475014927,True,True,True
visit_0966,148.20248588294695,False,False,True
visit_0967,179.84427647648818,False,False,True
visit_0968,61.864659474153314,False,False,True
visit_0969,193.89397801210714,False,False,True
visit_0970,159.9570129733186,False,False,True
visit_0971,50.28669258612213,False,False,True
visit_0972,39.34548263557372,True,True,True
visit_0973,19.62773932968622,True,True,True
visit_0974,27.138150358665424,True,True,True
visit_0975,27.721975038307,True,True,True
visit_0976,111.78182069424109,False,False,True
visit_0977,113.11492007643764,False,False,True
visit_0978,10.938550934456037,True,True,True
visit_0979,134.8825998765541,False,False,True
visit_0980,60.17844174539961,False,False,True
visit_0981,19.37272734523725,True,True,True
visit_0982,168.34416068751855,False,False,True
visit_0983,131.49307257038635,False,False,True
visit_0984,78.23784408840653,False,False,True
visit_0985,129.02179755333412,False,False,True
visit_0986,71.54953256344552,False,False,True
visit_0987,67.8582153610613,False,False,True
visit_0988,94.35046256459026,False,False,True
visit_0989,123.49500481767394,False,False,True
visit_0990,196.26567925772565,False,False,True
visit_0991,122.38072492254352,False,False,True
visit_0992,75.5257891613493,False,False,True
visit_0993,161.73444359005126,False,False,True
visit_0994,109.31616852356665,False,False,True
visit_0995,70.42121046257792,False,False,True
visit_0996,59.645396621395655,False,False,True
visit_0997,13.590563643638088,True,True,True
visit_0998,139.5035816607004,False,False,True
visit_0999,27.85772562657789,True,True,True
