connection_id,device_a_id,device_b_id,calculated_compatibility,ground_truth,error
conn_0385,device_0010,device_0039,13.215016184372002,13.215016184372002,0.0
conn_0386,device_0152,device_0013,16.276682690099065,16.276682690099065,0.0
conn_0387,device_0160,device_0157,5.700744304394378,5.700744304394378,0.0
conn_0388,device_0077,device_0125,6.911192448311215,6.911192448311215,0.0
conn_0389,device_0140,device_0091,12.113329538678993,12.113329538678993,0.0
conn_0390,device_0181,device_0081,2.8250512341829688,2.8250512341829688,0.0
conn_0391,device_0047,device_0133,5.843010231434503,5.843010231434503,0.0
conn_0392,device_0129,device_0040,20.346245276866632,20.346245276866632,0.0
conn_0393,device_0137,device_0103,7.250816889175022,7.250816889175022,0.0
conn_0394,device_0056,device_0054,6.743532794720134,6.743532794720134,0.0
conn_0395,device_0084,device_0092,12.421410247766957,12.421410247766957,0.0
conn_0396,device_0192,device_0158,9.953530857256668,9.953530857256668,0.0
conn_0397,device_0143,device_0192,3.5552415334933385,3.5552415334933385,0.0
conn_0398,device_0002,device_0029,13.572268465806651,13.572268465806651,0.0
conn_0399,device_0114,device_0061,8.139739487702723,8.139739487702723,0.0
conn_0400,device_0157,device_0159,9.693759875662414,9.693759875662414,0.0
conn_0401,device_0010,device_0174,10.849736523262512,10.849736523262512,0.0
conn_0402,device_0097,device_0029,10.407801684727245,10.407801684727245,0.0
conn_0403,device_0138,device_0185,5.1754174601580525,5.1754174601580525,0.0
conn_0404,device_0132,device_0197,13.162202850017522,13.162202850017522,0.0
conn_0405,device_0130,device_0114,8.457016999276812,8.457016999276812,0.0
conn_0406,device_0075,device_0166,4.084927749475905,4.084927749475905,0.0
conn_0407,device_0131,device_0021,7.448804198354572,7.448804198354572,0.0
conn_0408,device_0042,device_0197,13.240482446179074,13.240482446179074,0.0
conn_0409,device_0001,device_0160,4.925615072731135,4.925615072731135,0.0
conn_0410,device_0171,device_0161,13.994522800269309,13.994522800269309,0.0
conn_0411,device_0175,device_0108,8.84001408966228,8.84001408966228,0.0
conn_0412,device_0052,device_0137,5.1523752536483,5.1523752536483,0.0
conn_0413,device_0189,device_0198,13.919587687262288,13.919587687262288,0.0
conn_0414,device_0018,device_0191,2.990600513032257,2.990600513032257,0.0
conn_0415,device_0006,device_0117,7.1875708074281155,7.1875708074281155,0.0
conn_0416,device_0009,device_0022,15.659508014772344,15.659508014772344,0.0
conn_0417,device_0045,device_0064,11.753686001769958,11.753686001769958,0.0
conn_0418,device_0147,device_0058,6.589806402197884,6.589806402197884,0.0
conn_0419,device_0104,device_0099,5.606701020713493,5.606701020713493,0.0
conn_0420,device_0103,device_0110,16.00141662733077,16.00141662733077,0.0
conn_0421,device_0099,device_0172,10.945874100762392,10.945874100762392,0.0
conn_0422,device_0001,device_0164,3.923935251502116,3.923935251502116,0.0
conn_0423,device_0016,device_0193,13.011217954487307,13.011217954487307,0.0
conn_0424,device_0011,device_0179,6.782650988461984,6.782650988461984,0.0
conn_0425,device_0091,device_0128,9.298297613472611,9.298297613472611,0.0
conn_0426,device_0175,device_0077,9.91903485412219,9.91903485412219,0.0
conn_0427,device_0072,device_0195,7.60902467425675,7.60902467425675,0.0
conn_0428,device_0097,device_0101,13.374505100959006,13.374505100959006,0.0
conn_0429,device_0007,device_0121,12.749303839147318,12.749303839147318,0.0
conn_0430,device_0056,device_0034,11.989271424141496,11.989271424141496,0.0
conn_0431,device_0139,device_0075,8.554183270963074,8.554183270963074,0.0
conn_0432,device_0036,device_0076,11.001669592049813,11.001669592049813,0.0
conn_0433,device_0186,device_0165,7.462453259583624,7.462453259583624,0.0
conn_0434,device_0002,device_0141,5.239920695524515,5.239920695524515,0.0
conn_0435,device_0036,device_0031,5.2617579370729315,5.2617579370729315,0.0
conn_0436,device_0146,device_0152,12.931077820795332,12.931077820795332,0.0
conn_0437,device_0140,device_0021,15.07628377642712,15.07628377642712,0.0
conn_0438,device_0191,device_0189,3.9467861470500467,3.9467861470500467,0.0
conn_0439,device_0088,device_0054,11.69918202289031,11.69918202289031,0.0
conn_0440,device_0165,device_0131,7.096586097010043,7.096586097010043,0.0
conn_0441,device_0047,device_0056,13.04221115443033,13.04221115443033,0.0
conn_0442,device_0064,device_0049,4.473707644302454,4.473707644302454,0.0
conn_0443,device_0171,device_0145,7.20999830970801,7.20999830970801,0.0
conn_0444,device_0192,device_0140,12.643900638597227,12.643900638597227,0.0
conn_0445,device_0140,device_0018,12.344078499791902,12.344078499791902,0.0
conn_0446,device_0017,device_0064,5.616716250548817,5.616716250548817,0.0
conn_0447,device_0185,device_0148,8.17671917968057,8.17671917968057,0.0
conn_0448,device_0084,device_0091,9.728003062289227,9.728003062289227,0.0
conn_0449,device_0167,device_0060,4.531602527465124,4.531602527465124,0.0
conn_0450,device_0158,device_0017,7.173087764604248,7.173087764604248,0.0
conn_0451,device_0081,device_0124,3.9739285942828957,3.9739285942828957,0.0
conn_0452,device_0157,device_0168,12.372021885725207,12.372021885725207,0.0
conn_0453,device_0149,device_0039,4.553767265659704,4.553767265659704,0.0
conn_0454,device_0093,device_0080,10.131875308113706,10.131875308113706,0.0
conn_0455,device_0043,device_0001,6.436854332705669,6.436854332705669,0.0
conn_0456,device_0056,device_0182,16.447523385180222,16.447523385180222,0.0
conn_0457,device_0111,device_0070,7.949637525897324,7.949637525897324,0.0
conn_0458,device_0034,device_0173,8.73852447256761,8.73852447256761,0.0
conn_0459,device_0122,device_0118,12.717794576788316,12.717794576788316,0.0
conn_0460,device_0198,device_0078,12.667966899067503,12.667966899067503,0.0
conn_0461,device_0027,device_0044,11.333514306353363,11.333514306353363,0.0
conn_0462,device_0020,device_0071,12.352626186257897,12.352626186257897,0.0
conn_0463,device_0035,device_0137,7.113237635249377,7.113237635249377,0.0
conn_0464,device_0187,device_0160,10.40361693057391,10.40361693057391,0.0
conn_0465,device_0019,device_0004,13.29693307999659,13.29693307999659,0.0
conn_0466,device_0161,device_0007,10.940515124057706,10.940515124057706,0.0
conn_0467,device_0148,device_0103,15.984355361086125,15.984355361086125,0.0
conn_0468,device_0054,device_0009,9.262661147215702,9.262661147215702,0.0
conn_0469,device_0139,device_0138,14.280316149094872,14.280316149094872,0.0
conn_0470,device_0198,device_0038,10.465902550190757,10.465902550190757,0.0
conn_0471,device_0057,device_0197,6.051666169707024,6.051666169707024,0.0
conn_0472,device_0074,device_0034,9.862551119746827,9.862551119746827,0.0
conn_0473,device_0130,device_0023,9.480449903080894,9.480449903080894,0.0
conn_0474,device_0128,device_0002,12.12219729107714,12.12219729107714,0.0
conn_0475,device_0157,device_0175,6.519456140946858,6.519456140946858,0.0
conn_0476,device_0131,device_0035,9.178586364617344,9.178586364617344,0.0
conn_0477,device_0045,device_0144,13.364788691678193,13.364788691678193,0.0
conn_0478,device_0168,device_0037,14.446939622827019,14.446939622827019,0.0
conn_0479,device_0123,device_0091,9.867060974503357,9.867060974503357,0.0
conn_0480,device_0194,device_0124,2.986089443242533,2.986089443242533,0.0
conn_0481,device_0067,device_0094,12.744890252875912,12.744890252875912,0.0
conn_0482,device_0171,device_0052,9.08784836215837,9.08784836215837,0.0
conn_0483,device_0092,device_0099,7.387635323542105,7.387635323542105,0.0
conn_0484,device_0116,device_0011,6.420671662667637,6.420671662667637,0.0
conn_0485,device_0166,device_0082,5.83300365613585,5.83300365613585,0.0
conn_0486,device_0133,device_0162,3.8662233666838075,3.8662233666838075,0.0
conn_0487,device_0189,device_0067,14.533827818206756,14.533827818206756,0.0
conn_0488,device_0145,device_0044,10.29524375110822,10.29524375110822,0.0
conn_0489,device_0096,device_0093,13.143652360530105,13.143652360530105,0.0
conn_0490,device_0019,device_0132,14.31370371831237,14.31370371831237,0.0
conn_0491,device_0057,device_0132,9.865078456345206,9.865078456345206,0.0
conn_0492,device_0088,device_0124,6.911450729850209,6.911450729850209,0.0
conn_0493,device_0154,device_0001,10.842772736520564,10.842772736520564,0.0
conn_0494,device_0035,device_0112,9.534646608601335,9.534646608601335,0.0
conn_0495,device_0019,device_0131,7.906728518887649,7.906728518887649,0.0
conn_0496,device_0054,device_0038,5.523092797317606,5.523092797317606,0.0
conn_0497,device_0092,device_0154,21.16850504912852,21.16850504912852,0.0
conn_0498,device_0030,device_0169,7.253049723421911,7.253049723421911,0.0
conn_0499,device_0084,device_0184,11.851501906971185,11.851501906971185,0.0
