user_id,avg_top_10_compatibility,min_top_10_compatibility,max_top_10_compatibility,recommendation_quality
user_0342,0.7391338617567126,0.7241670726444851,0.760113498688849,0.7391338617567126
user_0343,0.7670349095101212,0.7405511919236576,0.8008364247116836,0.7670349095101212
user_0344,0.7933530999305275,0.774251358870817,0.8352118145516367,0.7933530999305275
user_0345,0.7552385134073016,0.7345044216821226,0.7901059544920007,0.7552385134073016
user_0346,0.7612801609879224,0.7495710947067267,0.7827480525111086,0.7612801609879224
user_0347,0.743439629283061,0.7340579342277729,0.7636651987347669,0.743439629283061
user_0348,0.7767192252772307,0.7668378169589101,0.8055802208435934,0.7767192252772307
user_0349,0.7614968108491558,0.7539042734757576,0.8005783421921286,0.7614968108491558
user_0350,0.7328590196891501,0.7182400503685449,0.7544682671803761,0.7328590196891501
user_0351,0.7472889835637606,0.7348017259683098,0.7921314654387035,0.7472889835637606
user_0352,0.7534826301958178,0.7344189247082636,0.7895277814750965,0.7534826301958178
user_0353,0.760566197617015,0.7482137398928013,0.7958180480687992,0.760566197617015
user_0354,0.7470672108929263,0.7288497435230297,0.7853437830908213,0.7470672108929263
user_0355,0.7608130688870238,0.7439198142803056,0.7824747932072348,0.7608130688870238
user_0356,0.7595748247961336,0.7447851194330539,0.7964823479080098,0.7595748247961336
user_0357,0.7423724107202784,0.7309313011002952,0.7735642519555075,0.7423724107202784
user_0358,0.7509614885190972,0.7353382420525206,0.773274973711507,0.7509614885190972
user_0359,0.7542507727201323,0.7343497516670368,0.7662890006182801,0.7542507727201323
user_0360,0.7360785158153096,0.7179245557490064,0.7605221704978197,0.7360785158153096
user_0361,0.749312518126245,0.7418775251744955,0.7585802786056051,0.749312518126245
user_0362,0.751257407348436,0.7396454332621943,0.7703186249606431,0.751257407348436
user_0363,0.7575749591309577,0.7419046021453068,0.7958937450293816,0.7575749591309577
user_0364,0.759960408088111,0.7469494278935488,0.7892407280156246,0.759960408088111
user_0365,0.7320848809836307,0.7090776339147749,0.8027665880082018,0.7320848809836307
user_0366,0.7326974279166711,0.7218517262236792,0.7476227542429887,0.7326974279166711
user_0367,0.7578609252466697,0.7402585470396086,0.8166115690733802,0.7578609252466697
user_0368,0.7536566398270489,0.7323393461638852,0.7851350488970045,0.7536566398270489
user_0369,0.7535918839674324,0.7397610503203391,0.7661122608582223,0.7535918839674324
user_0370,0.7501039742086325,0.7366908488718361,0.7705044185136958,0.7501039742086325
user_0371,0.7510356927354834,0.734369669243891,0.7877657651583398,0.7510356927354834
user_0372,0.7563950020178036,0.737430604621677,0.7971414173915738,0.7563950020178036
user_0373,0.7596367551829541,0.7439332825238869,0.7763833489562689,0.7596367551829541
user_0374,0.769929526786307,0.7594590914949799,0.7809938982513023,0.769929526786307
user_0375,0.7534681784253708,0.7399924636242781,0.7771351042978476,0.7534681784253708
user_0376,0.7494526515891385,0.7372267745136571,0.7689110643757514,0.7494526515891385
user_0377,0.7667851589781909,0.7564301877656764,0.7829665722423937,0.7667851589781909
user_0378,0.7490421960224707,0.734620469875954,0.7764292291022228,0.7490421960224707
user_0379,0.7325290878096409,0.7214961415928367,0.7534116293061617,0.7325290878096409
user_0380,0.7523284820335239,0.7420040063418993,0.7679639851413053,0.7523284820335239
user_0381,0.7580942769481115,0.7458734826226946,0.783007643492968,0.7580942769481115
user_0382,0.7788986532566993,0.7653510321748764,0.8049456389622651,0.7788986532566993
user_0383,0.7624135220454252,0.7457053465273351,0.8124857211942778,0.7624135220454252
user_0384,0.7264991485997818,0.7197585449633324,0.7504442279393351,0.7264991485997818
user_0385,0.7712444917097114,0.7607502743696529,0.7987361334399815,0.7712444917097114
user_0386,0.7476285229905651,0.7174507904318347,0.7849906882409032,0.7476285229905651
user_0387,0.7420821344711297,0.7287795215240565,0.7656328193321017,0.7420821344711297
user_0388,0.7496219350925983,0.7320489687497391,0.792407507545375,0.7496219350925983
user_0389,0.7457215271664749,0.7307645454001359,0.7734024373587884,0.7457215271664749
user_0390,0.7518127994370817,0.7390948029351376,0.7786262318191315,0.7518127994370817
user_0391,0.7639272131312966,0.7428289422548834,0.789067196397569,0.7639272131312966
user_0392,0.7513623795416631,0.7379218890570074,0.765434279545104,0.7513623795416631
user_0393,0.740633071140006,0.7240287321284186,0.7854490804640517,0.740633071140006
user_0394,0.7563297177334185,0.7369419895186514,0.8049456389622651,0.7563297177334185
user_0395,0.7297782350995532,0.7186017649449852,0.7545089758352498,0.7297782350995532
user_0396,0.7455017602186086,0.7286566954935582,0.771857574051958,0.7455017602186086
user_0397,0.7578305375259486,0.7426674411854199,0.7958707416000097,0.7578305375259486
user_0398,0.7359746896816902,0.7157900256224338,0.7669909217825596,0.7359746896816902
user_0399,0.7748642778992194,0.7582455581672818,0.808927782438037,0.7748642778992194
user_0400,0.7567739275176447,0.7319376620534018,0.8250891892295266,0.7567739275176447
user_0401,0.7399772454529889,0.7295337909441789,0.7562256135735522,0.7399772454529889
user_0402,0.7654309193050175,0.7508494850972665,0.7939411453812011,0.7654309193050175
user_0403,0.740389991494667,0.7278534159116116,0.7642227887800002,0.740389991494667
user_0404,0.7438834102132874,0.7227461280438565,0.7711697206293058,0.7438834102132874
user_0405,0.7730917631838208,0.7580965804765851,0.7951417307064813,0.7730917631838208
user_0406,0.7552387775041453,0.7430998277419985,0.78207430829734,0.7552387775041453
user_0407,0.7485913034393863,0.734774624502719,0.7808195119792661,0.7485913034393863
user_0408,0.7435898568649856,0.7297669561830437,0.7805153808773225,0.7435898568649856
user_0409,0.7667670142228559,0.7540148760818913,0.7878084960372373,0.7667670142228559
user_0410,0.742574590114872,0.7236478754019487,0.7594854996712335,0.742574590114872
user_0411,0.7420782785887516,0.7336479439633612,0.7514590480865364,0.7420782785887516
user_0412,0.762780931610639,0.7550997583477413,0.7751596002182317,0.762780931610639
user_0413,0.756871330193187,0.7420324288377051,0.7947798248913189,0.756871330193187
user_0414,0.7393091687233551,0.718094493543006,0.7807564059409708,0.7393091687233551
user_0415,0.7606588744230598,0.7422578144446345,0.7979507059368417,0.7606588744230598
user_0416,0.7685754090801835,0.7498229906318465,0.7872361923223539,0.7685754090801835
user_0417,0.7618053840128007,0.7361612593983451,0.811323511728703,0.7618053840128007
user_0418,0.7447487786069455,0.7336435550117373,0.7711116567653021,0.7447487786069455
user_0419,0.7629849345583338,0.7442356519290401,0.7927205452741536,0.7629849345583338
user_0420,0.7836720995002652,0.7714752541724997,0.7988902079673195,0.7836720995002652
user_0421,0.7743025929706553,0.7541206072949689,0.8042462983498743,0.7743025929706553
user_0422,0.7483314445228288,0.726435581821407,0.7931161467668694,0.7483314445228288
user_0423,0.7521348760645452,0.7406024817199889,0.7654590377934908,0.7521348760645452
user_0424,0.759571692079399,0.7439879024528103,0.7741543991621755,0.759571692079399
user_0425,0.748514302538801,0.7311597436621332,0.7906649451154515,0.748514302538801
user_0426,0.7599649181366749,0.7374043944861502,0.8048217323615938,0.7599649181366749
user_0427,0.7406363825598039,0.7228068791434438,0.7727469091857754,0.7406363825598039
user_0428,0.7441882759245948,0.7332630561453983,0.7703186249606431,0.7441882759245948
user_0429,0.780670845092241,0.7659479996595812,0.7964785076125802,0.780670845092241
user_0430,0.7717115464625273,0.7530119308689665,0.7972281187565889,0.7717115464625273
user_0431,0.7368141049530859,0.7215546743219252,0.7638875299906188,0.7368141049530859
user_0432,0.7496854925917196,0.7356008159096188,0.7698351793769623,0.7496854925917196
user_0433,0.7563904441894551,0.7379530571579285,0.7765572608390936,0.7563904441894551
user_0434,0.7529916056433866,0.739299853132657,0.7860264547518023,0.7529916056433866
user_0435,0.7525985828222681,0.737853838867896,0.7716171901061699,0.7525985828222681
user_0436,0.7512970571457704,0.7344154614948153,0.7731372419250945,0.7512970571457704
user_0437,0.7402758374398957,0.7279383949629118,0.7609020147404543,0.7402758374398957
user_0438,0.7529485993738644,0.7451414277270556,0.7657895191393586,0.7529485993738644
user_0439,0.7535227287994248,0.734951791997752,0.7918618726890742,0.7535227287994248
user_0440,0.7354938186034802,0.7191307810225859,0.7593890818238316,0.7354938186034802
user_0441,0.7467263905141139,0.7326008993893512,0.7801347463644565,0.7467263905141139
user_0442,0.7668693877968766,0.7422356220017623,0.8175003722280697,0.7668693877968766
user_0443,0.7468197527846384,0.7241099532766118,0.7856229194424488,0.7468197527846384
user_0444,0.7505540783447359,0.7326236205138494,0.7838238672522845,0.7505540783447359
user_0445,0.7382957594809902,0.7271887213924769,0.7583879149560576,0.7382957594809902
user_0446,0.7487495097542893,0.7358903750498696,0.7721110812165295,0.7487495097542893
user_0447,0.7653988126301601,0.7507568954808301,0.8004874770579576,0.7653988126301601
user_0448,0.7479565650689886,0.7376983035165071,0.782792234222505,0.7479565650689886
user_0449,0.7688058389795457,0.7564183216301903,0.8055802208435934,0.7688058389795457
user_0450,0.7542511854558918,0.7422604984473444,0.7694298291626445,0.7542511854558918
user_0451,0.7586584452758247,0.74301134268369,0.7918618726890742,0.7586584452758247
user_0452,0.7422749794475905,0.730108409823045,0.7618618319322176,0.7422749794475905
user_0453,0.7673179895436053,0.7522478305949922,0.7856229194424488,0.7673179895436053
user_0454,0.7489187243427231,0.7336697514517353,0.7921314654387035,0.7489187243427231
user_0455,0.7680343159262562,0.7551544470970866,0.7778614186424399,0.7680343159262562
user_0456,0.7617896134711304,0.7580546041320572,0.7797112626651858,0.7617896134711304
user_0457,0.7734611918269882,0.7631434053328109,0.7911291809265671,0.7734611918269882
user_0458,0.7786451470871429,0.7606420007921662,0.7924408438182832,0.7786451470871429
user_0459,0.7610521158201058,0.739380498943996,0.7994538454855257,0.7610521158201058
user_0460,0.7623685763615532,0.7529254120529992,0.7742817693581568,0.7623685763615532
user_0461,0.7561599227210417,0.7393086932676346,0.7816610661463861,0.7561599227210417
user_0462,0.7460777780053365,0.7256711271649795,0.7754155001810661,0.7460777780053365
user_0463,0.7497693807621199,0.7383885954358718,0.7602855770569924,0.7497693807621199
user_0464,0.7408343533049061,0.7300768685783111,0.7530947949149935,0.7408343533049061
user_0465,0.7685647909305588,0.7508842970175388,0.7874358185368361,0.7685647909305588
user_0466,0.7549714067575535,0.7382494272232407,0.8021705724627382,0.7549714067575535
user_0467,0.7629359025420495,0.7517802725637281,0.7747229662444362,0.7629359025420495
user_0468,0.7310224687494249,0.7182400503685449,0.7589124398662236,0.7310224687494249
user_0469,0.7427880191625446,0.7287642091971839,0.7717210288184114,0.7427880191625446
user_0470,0.7548423748119235,0.7409070006305035,0.7772208553786109,0.7548423748119235
user_0471,0.7496077715127191,0.7322403292441444,0.7820718554743713,0.7496077715127191
user_0472,0.7563831669577804,0.7416333816869976,0.7893777304659337,0.7563831669577804
user_0473,0.7643125048534068,0.7509396816046376,0.7954655899402043,0.7643125048534068
user_0474,0.7570806375754648,0.7454517531440308,0.7840160589077266,0.7570806375754648
user_0475,0.7677520678175795,0.757053874126664,0.7780958733599348,0.7677520678175795
user_0476,0.7421720057530579,0.7268293134875657,0.757034315871075,0.7421720057530579
user_0477,0.7577747181868397,0.7398923063868263,0.7882535619654155,0.7577747181868397
user_0478,0.7595378477612986,0.7328771174135922,0.8146891633192773,0.7595378477612986
user_0479,0.7572132671235405,0.7429133599667583,0.765825155313318,0.7572132671235405
user_0480,0.7523734291688584,0.7398112418437275,0.7710758327434012,0.7523734291688584
user_0481,0.7626125654921028,0.746442073874491,0.7994994727999094,0.7626125654921028
user_0482,0.7265270844682266,0.7105779141212665,0.7401284731703267,0.7265270844682266
user_0483,0.7336630636558553,0.7187917809399269,0.7664855961294821,0.7336630636558553
user_0484,0.751048045903689,0.7417588073898442,0.7828790475212736,0.751048045903689
user_0485,0.7490070918157092,0.7377740463855358,0.7649904528477177,0.7490070918157092
user_0486,0.7523926029372919,0.7416542642113112,0.7698851993646677,0.7523926029372919
user_0487,0.7681484707644743,0.7445072664516549,0.8008364247116836,0.7681484707644743
user_0488,0.7378602198082518,0.71978579387344,0.7560868506310481,0.7378602198082518
user_0489,0.7448437257574165,0.7395949022500409,0.7554190519665097,0.7448437257574165
user_0490,0.7773768437012205,0.7689609664812869,0.8086814841187568,0.7773768437012205
user_0491,0.7596548761988143,0.7419070458106176,0.7872302061100788,0.7596548761988143
user_0492,0.742764303111264,0.7322486843885802,0.7688747918707938,0.742764303111264
user_0493,0.7510847113890374,0.7380218144982413,0.7705044185136958,0.7510847113890374
user_0494,0.7721114406791771,0.7580764597752054,0.7951417307064813,0.7721114406791771
user_0495,0.757174167770765,0.7460571758174742,0.7901059544920007,0.757174167770765
user_0496,0.7669567829680497,0.7556142927797946,0.7834678908068158,0.7669567829680497
user_0497,0.7407953140234309,0.7239407621685281,0.781400076039807,0.7407953140234309
user_0498,0.7337592328232966,0.7139798282989387,0.8027665880082018,0.7337592328232966
user_0499,0.7535527108797361,0.7404400361590868,0.7856187366911298,0.7535527108797361
