recommendation_id,hybrid_score,quantum_score,neural_score,ground_truth,error
rec_0275,0.6128362497717995,0.5731876017861257,0.7053497617383718,0.24484254407835015,0.36799370569344936
rec_0276,0.6965676170186431,0.705255071139877,0.6762968907357645,0.6112739730606801,0.08529364395796302
rec_0277,0.617609336304237,0.5727091314011821,0.7223764810780319,0.0728282291845691,0.5447811071196679
rec_0278,0.7081172936198462,0.6911004653894026,0.7478232261575481,0.8861369090509815,0.17801961543113531
rec_0279,0.6266811399446581,0.6658830965422603,0.5352099078835864,0.1944352367397093,0.4322459032049488
rec_0280,0.6724195579127222,0.6524613966290853,0.7189886009078753,0.3839784673927513,0.2884410905199709
rec_0281,0.6340072791652474,0.598944327300917,0.7158208335153516,0.24398443957843885,0.3900228395868085
rec_0282,0.7023059402702506,0.663047744819431,0.7939083963221633,0.6876224130805195,0.014683527189731094
rec_0283,0.6265149669081977,0.6095395451225141,0.6661242844081263,0.7509644766184729,0.12444950971027513
rec_0284,0.6880507028961185,0.6756175447697085,0.7170614051910754,0.885465205509866,0.1974145026137475
rec_0285,0.7260940934408824,0.6697422824493143,0.8575816524212082,0.4251461939427341,0.30094789949814826
rec_0286,0.5768131159199006,0.5741775758467371,0.5829627094239489,0.804109856173143,0.22729674025324242
rec_0287,0.688919581264435,0.7061696572610133,0.6486694039390857,0.5179577504437408,0.17096183082069416
rec_0288,0.5991983671067797,0.5972509339367505,0.6037423778368476,0.5574057940333953,0.041792573073384354
rec_0289,0.7757952725689743,0.770717590666662,0.787643197007703,0.8483363473516597,0.07254107478268546
rec_0290,0.5520780171869317,0.5343483970837362,0.593447130761055,0.13333910555702888,0.41873891162990284
rec_0291,0.7768202018076417,0.771980609015462,0.7881125849893944,0.6675777325863531,0.10924246922128855
rec_0292,0.6983141261008233,0.7152350263263496,0.6588320255745954,0.5954523184694197,0.10286180763140362
rec_0293,0.7196073421308319,0.710551610102835,0.7407373835294915,0.7552500135557795,0.03564267142494759
rec_0294,0.6367566860046951,0.6117245669988812,0.695164963684928,0.6126523227617628,0.024104363242932303
rec_0295,0.6348931139100304,0.6302559980798123,0.6457130508472064,0.8920202963410181,0.25712718243098764
rec_0296,0.6665331947838995,0.6494434423985452,0.7064092836830596,0.830569169721415,0.16403597493751554
rec_0297,0.5469331878972257,0.5401564624010754,0.5627455473882432,0.44591361207670044,0.10101957582052523
rec_0298,0.7313429672016132,0.7047097596498801,0.793487118155657,0.7436554421595849,0.01231247495797172
rec_0299,0.6909378296507855,0.7266090510251725,0.607704979777216,0.4500697572469081,0.24086807240387742
rec_0300,0.7031048506977673,0.699721434538084,0.710999488403695,0.24723973750965955,0.45586511318810774
rec_0301,0.6331445929062959,0.6046390984316272,0.6996574133471894,0.2773113531307405,0.35583323977555537
rec_0302,0.6515423710893014,0.6904854360476679,0.5606752195197796,0.5212998128279821,0.13024255826131925
rec_0303,0.6685181314167362,0.6434738928828226,0.726954687995868,0.23924586381463286,0.42927226760210335
rec_0304,0.49266349679450333,0.4668638745011036,0.5528626154791028,0.07748335386473582,0.4151801429297675
rec_0305,0.6086950739380965,0.5996696249414281,0.6297544549303229,0.23449357801463533,0.3742014959234612
rec_0306,0.7505273538428795,0.7784818929201913,0.6853000959958188,0.3197095684187623,0.4308177854241172
rec_0307,0.6904939505325722,0.683946531983664,0.7057712604800248,0.08057765765766844,0.6099162928749038
rec_0308,0.7113140488512257,0.6798399671416246,0.7847535728402951,0.23126147972818678,0.48005256912303895
rec_0309,0.7591047303604489,0.7974784349130138,0.6695660864044644,0.152805266577148,0.6062994637833009
rec_0310,0.659390557942543,0.6757984596199075,0.6211054540286924,0.06422885071387807,0.5951617072286649
rec_0311,0.6553822188387789,0.6754599354556593,0.6085342133993914,0.33088139103808356,0.32450082780069534
rec_0312,0.641608513951718,0.6467329912923117,0.6296514001569997,0.41577423410315595,0.22583427984856208
rec_0313,0.7617581666335332,0.7738412191220484,0.7335643774936647,0.8328911693404877,0.07113300270695444
rec_0314,0.7619450451346333,0.7844190316056295,0.7095057433689755,0.9048384783401769,0.1428934332055436
rec_0315,0.5316654322790122,0.503265259659183,0.5979325017252803,0.9460620335901005,0.41439660131108835
rec_0316,0.7872821933120703,0.7653853843599085,0.838374747533781,0.8567320323039342,0.06944983899186397
rec_0317,0.6527854400412048,0.6413722722564665,0.6794161648722608,0.5756903468100802,0.07709509323112451
rec_0318,0.7865200490734857,0.7942703137231955,0.7684360982241629,0.0058960835839930725,0.7806239654894926
rec_0319,0.5591650805375633,0.5294304015321758,0.6285459982168009,0.29861265237238344,0.2605524281651799
rec_0320,0.565001724046027,0.591335192045953,0.503556965379533,0.8534479505691046,0.2884462265230776
rec_0321,0.6858827348794893,0.6743724125051171,0.7127401537530241,0.8357286707984006,0.14984593591891138
rec_0322,0.6925388472285939,0.6924179717168877,0.6928208900892422,0.7475156689780508,0.05497682174945684
rec_0323,0.6951985278959529,0.6482041676834215,0.8048520350585266,0.7998681709412677,0.10466964304531479
rec_0324,0.6707826294810015,0.6052186185775347,0.823765321589091,0.2205386943238189,0.45024393515718264
rec_0325,0.5461906248718227,0.5533762354826794,0.529424200113157,0.2729353117632566,0.2732553131085661
rec_0326,0.7068613671230615,0.685306781994782,0.757155399089047,0.02902481994671524,0.6778365471763462
rec_0327,0.6235216785694941,0.600658493283952,0.6768691109024259,0.6688736206229171,0.04535194205342297
rec_0328,0.6364745256630114,0.6152390381415838,0.6860239965463427,0.4043166691376371,0.23215785652537435
rec_0329,0.7769995525330957,0.7682514007080592,0.7974119067915144,0.8405056630625586,0.06350611052946287
rec_0330,0.7535398896176375,0.7452243467394882,0.7729428229999862,0.1276277972811607,0.6259120923364768
rec_0331,0.7361317676913617,0.7201123650131958,0.7735103739404158,0.5341236295325044,0.20200813815885732
rec_0332,0.7845569702693429,0.7826093672971454,0.7891013772044704,0.3940202563397047,0.3905367139296382
rec_0333,0.635054806896946,0.6281185539774056,0.6512393970425407,0.6629997568361613,0.027944949939215258
rec_0334,0.5293601274174946,0.5379980654267467,0.5092049387292398,0.6427496480093358,0.11338952059184115
rec_0335,0.6851796851998613,0.681059147107133,0.6947942740828941,0.86685135559513,0.18167167039526877
rec_0336,0.7761103156431088,0.7764573044220108,0.7753006751590047,0.05028463348862755,0.7258256821544813
rec_0337,0.7175679112872719,0.7105817556263975,0.7338689411626459,0.32735266694173426,0.39021524434553767
rec_0338,0.7426616007178319,0.6925392764772551,0.8596136906125114,0.32684580488130854,0.4158157958365234
rec_0339,0.710610470596974,0.7285228119267382,0.6688150074941914,0.8796399860018954,0.1690295154049214
rec_0340,0.7059234383045332,0.6868828113389163,0.750351567890973,0.7520098235547849,0.04608638525025166
rec_0341,0.7201787795085852,0.7265702470879207,0.7052653551568026,0.42156482675873874,0.2986139527498465
rec_0342,0.5521506972194755,0.5876046598026049,0.469424784525507,0.08190623276164255,0.47024446445783297
rec_0343,0.7238401317419136,0.6960394743349748,0.7887083323581044,0.7490242610828507,0.025184129340937056
rec_0344,0.7216977989743929,0.7208622730890585,0.7236473593735068,0.9999078285092092,0.2782100295348163
rec_0345,0.6054349550281178,0.5924008057896463,0.6358479699178847,0.22422216571974818,0.38121278930836966
rec_0346,0.7020838724324068,0.6878119196469644,0.7353850955984391,0.7812330496108949,0.07914917717848813
rec_0347,0.7446857941203291,0.7239414338663204,0.7930893013796828,0.04025813754076657,0.7044276565795625
rec_0348,0.7183083258396412,0.6990518091642031,0.7632401980823306,0.9496117327159889,0.23130340687634765
rec_0349,0.6616953136622779,0.7173273756033156,0.5318871691331899,0.8392288462845982,0.1775335326223203
rec_0350,0.7473651868437741,0.7456542759685374,0.7513573122193262,0.15238234578479037,0.5949828410589837
rec_0351,0.6554902858840772,0.6184427811849803,0.7419344635153033,0.47356106094612804,0.18192922493794916
rec_0352,0.752828019978242,0.751645268746782,0.7555877728516489,0.5639695819300191,0.1888584380482229
rec_0353,0.6555878273307502,0.6203163922584666,0.737887842499412,0.46503398343522073,0.19055384389552943
rec_0354,0.5796156666993709,0.5787318404047918,0.5816779280533891,0.7668980983562408,0.18728243165686986
rec_0355,0.6771350586909789,0.6608825201535632,0.7150576486116157,0.6058926925603113,0.07124236613066759
rec_0356,0.6591246533155628,0.6650953713618284,0.6451929778742764,0.7479256519552858,0.08880099863972302
rec_0357,0.6443187286632246,0.5991564223370226,0.7496974434243625,0.7777918861754326,0.133473157512208
rec_0358,0.601186295786035,0.5729012962335573,0.6671846280751498,0.9647207730340877,0.36353447724805266
rec_0359,0.6911644019946648,0.7210061575839919,0.6215336389529017,0.5786847325092436,0.11247966948542121
rec_0360,0.6856512470449513,0.6929009077336563,0.6687353721046395,0.3119572443946952,0.3736940026502561
rec_0361,0.7168498020135636,0.6831730318546821,0.7954289323842872,0.9080261510474446,0.19117634903388092
rec_0362,0.7009713326901784,0.6494204215316088,0.8212567920601742,0.3966544415166273,0.3043168911735511
rec_0363,0.6991653157930815,0.6833268856217941,0.736121652859419,0.1983297770917153,0.5008355387013662
rec_0364,0.7144162564659716,0.6640370907904554,0.8319676430421764,0.6906144159329803,0.02380184053299128
rec_0365,0.7113320419822334,0.7157513978487965,0.7010202116269196,0.24284938053713212,0.4684826614451013
rec_0366,0.6611745310418409,0.6252665690906869,0.7449597755945337,0.772480884951224,0.11130635390938315
rec_0367,0.6381209344779497,0.5690170467364538,0.7993633392081068,0.6842590391666562,0.046138104688706494
rec_0368,0.6801819313789454,0.6691144153198316,0.7060061355168779,0.12105506506731512,0.5591268663116303
rec_0369,0.6362342074424298,0.6145624631575408,0.6868016107738372,0.7826353463610196,0.14640113891858986
rec_0370,0.7293560104104913,0.6784989280547137,0.8480225359073059,0.5327452453105003,0.19661076509999098
rec_0371,0.7641835957741104,0.7518093551517898,0.7930568238928586,0.3705708762180562,0.39361271955605426
rec_0372,0.667800800288218,0.6867240039907785,0.623646658315577,0.6475432540568051,0.02025754623141285
rec_0373,0.7140832067730919,0.6773367407379529,0.7998249608550831,0.8495756269995773,0.13549242022648544
rec_0374,0.6685205427678822,0.62869913750201,0.7614371550549173,0.49020170499040827,0.17831883777747393
rec_0375,0.7303110350966467,0.7063910630098047,0.7861243032992784,0.9607875672145786,0.23047653211793184
rec_0376,0.6992799975092965,0.7403897379895406,0.6033572697220605,0.8915750148051031,0.19229501729580667
rec_0377,0.7470807222840967,0.7470273333268652,0.747205296517637,0.7073086437060769,0.03977207857801979
rec_0378,0.5608478008432554,0.5444711836314995,0.5990599076706856,0.17613696108605936,0.384710839757196
rec_0379,0.8150967762281707,0.7731682992259307,0.9129298892333972,0.9654737312380777,0.150376955009907
rec_0380,0.6525826582533362,0.6274789849790221,0.7111578958934026,0.615912354053551,0.03667030419978512
rec_0381,0.7454466241914646,0.7450414000656816,0.7463921471516248,0.5381729064482558,0.2072737177432088
rec_0382,0.6827535392487462,0.680901223703741,0.6870756088537586,0.4648737716345078,0.21787976761423833
rec_0383,0.593999713101357,0.5628749589457898,0.6666241394643474,0.7310262143051223,0.13702650120376525
rec_0384,0.7833077424825788,0.7703432734360438,0.8135581702578273,0.3223045829811182,0.46100315950146065
rec_0385,0.7504201622778164,0.7493681254851784,0.7528749147939718,0.8307310188906034,0.08031085661278703
rec_0386,0.7162467118524154,0.6972282936111409,0.760623021082056,0.27892824919247017,0.43731846265994523
rec_0387,0.7608881107813529,0.7287968403968731,0.8357677416784726,0.243863439190956,0.5170246715903969
rec_0388,0.6735825319425237,0.6833247636687996,0.6508506579145468,0.5698496446783222,0.10373288726420149
rec_0389,0.6076380418505809,0.6209753439566655,0.5765176702697167,0.37898930412826404,0.22864873772231686
rec_0390,0.6520706666501747,0.6432161633862201,0.6727311742660689,0.494306503615922,0.15776416303425267
rec_0391,0.6795668919484614,0.6840289227436462,0.6691554867596969,0.1818398571576918,0.49772703479076963
rec_0392,0.5552131643939746,0.5218630881706235,0.6330300089151272,0.35482496617609527,0.20038819821787934
rec_0393,0.6343008474640275,0.6372665203416483,0.6273809440829123,0.34033884316428364,0.29396200429974384
rec_0394,0.613063815238847,0.6031619410280862,0.636168188397289,0.5961550079374294,0.01690880730141764
rec_0395,0.586404358983757,0.5720059369870758,0.6200006769760132,0.2762685757561849,0.31013578322757207
rec_0396,0.7011878600563819,0.7243658252345886,0.647105941307233,0.5166272517149342,0.18456060834144772
rec_0397,0.7805363309427698,0.774029257531628,0.795719502235434,0.08561296195802126,0.6949233689847485
rec_0398,0.6134782884886273,0.6422343175402413,0.5463808873681946,0.40642812467051925,0.20705016381810804
rec_0399,0.6587835861944403,0.6299467020825283,0.7260696491222353,0.7581646534824664,0.09938106728802609
rec_0400,0.6112120807216106,0.5956732974902629,0.6474692415947553,0.4760931107841647,0.13511896993744588
rec_0401,0.5962217198019647,0.5852810445916691,0.6217499619593213,0.49082133507858616,0.10540038472337854
rec_0402,0.766878216609521,0.8083298374217939,0.6701577680475511,0.017243259348372675,0.7496349572611484
rec_0403,0.6983520331655418,0.6804210829173152,0.740190917078071,0.22159640047253015,0.4767556326930117
rec_0404,0.7413091252921453,0.6952473323702671,0.8487866421098612,0.24330516387675716,0.49800396141538816
rec_0405,0.5845640868433907,0.5960559842544907,0.557749659550824,0.5815555853323672,0.003008501511023498
rec_0406,0.7718693783681041,0.7727211754213534,0.7698818519105226,0.5534729550102496,0.21839642335785447
rec_0407,0.6972858604485965,0.6670687356090096,0.7677924850742996,0.42550381270521476,0.27178204774338177
rec_0408,0.6992056739067832,0.6952855997752426,0.7083525135470448,0.5503884727566786,0.14881720115010466
rec_0409,0.6185820796763686,0.5919974474966567,0.6806128880956962,0.7028549421857689,0.08427286250940036
rec_0410,0.5766365288664843,0.5677572518185819,0.5973548419782565,0.3066229913488304,0.2700135375176539
rec_0411,0.618430753314115,0.609935491583892,0.6382530306846355,0.12065588475230582,0.4977748685618092
rec_0412,0.6423426638638825,0.6478117366858077,0.629581493946057,0.3155479440059865,0.326794719857896
rec_0413,0.6751020503696428,0.6863637838094714,0.6488246723433762,0.5358639653837498,0.13923808498589296
rec_0414,0.7783649301124423,0.7657859332607273,0.8077159227664443,0.6901635541405516,0.0882013759718907
rec_0415,0.8147868921009715,0.7719481123400833,0.914744044876378,0.21638463987860568,0.5984022522223659
rec_0416,0.6367415193587939,0.5948449577357123,0.7345001631459842,0.27649962696868924,0.3602418923901046
rec_0417,0.5922766089791642,0.5340178616857648,0.7282136859970963,0.9766070228830568,0.38433041390389255
rec_0418,0.6429284990619156,0.5991836410846497,0.744999834342203,0.5967907405123017,0.04613775854961388
rec_0419,0.7912607564928819,0.7763960168607743,0.8259451489677997,0.8326283633270679,0.041367606834186055
rec_0420,0.5294806051928549,0.4809019722953139,0.6428307486204508,0.2274831634825547,0.3019974417103002
rec_0421,0.7063102620323338,0.6774361445680717,0.773683202782279,0.3022675887804356,0.40404267325189824
rec_0422,0.6567792610127227,0.6533274846326516,0.6648334058995554,0.5341350892676633,0.12264417174505937
rec_0423,0.6379533347218896,0.6549028143260656,0.5984045489788127,0.04551570098321833,0.5924376337386713
rec_0424,0.7908076409022844,0.782049588654823,0.8112430961463611,0.5533589667986083,0.2374486741036761
rec_0425,0.797344115494951,0.7912006446358864,0.8116788808327688,0.9440896147957406,0.14674549930078962
rec_0426,0.6792137059941746,0.693656968466638,0.6455127602250935,0.868461197262944,0.18924749126876939
rec_0427,0.7336165865103907,0.7018826234577864,0.8076625002998011,0.10258764678776067,0.6310289397226301
rec_0428,0.6613334337340119,0.5805567017771089,0.8498124749667855,0.5740642196263323,0.08726921410767963
rec_0429,0.7118083309347696,0.7274015957079902,0.6754240464639217,0.478714208606398,0.23309412232837157
rec_0430,0.6947094627405928,0.6831984455867669,0.7215685027661866,0.18436367039008172,0.510345792350511
rec_0431,0.6876165102146954,0.6965812649231738,0.6666987492282456,0.2524783904929726,0.4351381197217228
rec_0432,0.7757161482587211,0.7818371699629063,0.7614337642822894,0.4777291872656877,0.29798696099303346
rec_0433,0.7119615670198163,0.6860667614049482,0.7723827801211752,0.06534343511393248,0.6466181319058838
rec_0434,0.7576932045086244,0.7974044151315569,0.6650337130551155,0.07408217025563979,0.6836110342529846
rec_0435,0.6763576094548795,0.6798709848856904,0.6681597334496542,0.6864510182560166,0.010093408801137072
rec_0436,0.6721633685309881,0.6621625751481929,0.6954985530908437,0.14919758447365516,0.522965784057333
rec_0437,0.7529564000162917,0.7337579408852477,0.7977528046553946,0.9491256423580312,0.1961692423417395
rec_0438,0.569226684076813,0.5977811506006803,0.5025995955211227,0.9939181227102202,0.4246914386334072
rec_0439,0.6955360605747278,0.7126931893473061,0.6555027601053788,0.5580730346176285,0.13746302595709936
rec_0440,0.6794511184663155,0.7000197111901849,0.6314577354439536,0.6063176512429628,0.07313346722335268
rec_0441,0.6340997385815133,0.6636815899774967,0.5650754186575522,0.6184183524972732,0.01568138608424008
rec_0442,0.6024992095739883,0.5541876908799113,0.7152260865268346,0.5225725351302178,0.07992667444377044
rec_0443,0.658973669138796,0.625307381902239,0.7375283393574289,0.9085043776238039,0.2495307084850079
rec_0444,0.6274803550597625,0.5939155542188113,0.7057982236886486,0.8601666658261801,0.23268631076641755
rec_0445,0.5978546260632599,0.571445479807047,0.659475967327757,0.3053802443193604,0.2924743817438995
rec_0446,0.6675677849329222,0.6976376446978523,0.5974047788147522,0.060230304372540844,0.6073374805603814
rec_0447,0.8129484587569568,0.815114830024044,0.8078935924670869,0.740089305484545,0.07285915327241177
rec_0448,0.7195844506704581,0.6910915972466078,0.7860677753261088,0.7627371043547087,0.043152653684250586
rec_0449,0.6101275709293155,0.5900195727295949,0.6570462333953301,0.211025195305393,0.3991023756239225
rec_0450,0.736505399188744,0.717977399427314,0.7797373986320811,0.0811874654669843,0.6553179337217597
rec_0451,0.632088829895197,0.6231101022574409,0.6530391943832946,0.17381354832643447,0.4582752815687625
rec_0452,0.6678530502776746,0.6597419356404358,0.6867789844312319,0.15653261544313812,0.5113204348345365
rec_0453,0.7268013869205517,0.7194737863353714,0.7438991216193058,0.4505037046177024,0.27629768230284935
rec_0454,0.6371913157479369,0.6506661344671564,0.6057500720697581,0.46991247900768585,0.167278836740251
rec_0455,0.4950106681995923,0.525133803901201,0.42472335156250535,0.23147623455602584,0.26353443364356643
rec_0456,0.6348360737245471,0.6252428012408189,0.6572203761865799,0.28271837311228776,0.35211770061225933
rec_0457,0.7601954317346299,0.7399748400638382,0.8073768122998107,0.45403132640704325,0.30616410532758664
rec_0458,0.7106596596151493,0.7124566907673074,0.7064665869267808,0.23342380616002556,0.47723585345512376
rec_0459,0.6655023956333872,0.6852114164247886,0.619514680453451,0.7878280266467313,0.12232563101334415
rec_0460,0.6809028158362562,0.6554544722389559,0.7402822842299572,0.5897895892052578,0.09111322663099841
rec_0461,0.5649361403378401,0.6030905478037828,0.4759091895839739,0.9336684584455133,0.36873231810767315
rec_0462,0.6654407721986287,0.6797021439163483,0.6321642381906165,0.11477630246104575,0.550664469737583
rec_0463,0.6153885747580118,0.6319154835168348,0.5768257876540914,0.6476347234024807,0.03224614864446895
rec_0464,0.6140653745966895,0.5959559295533425,0.6563207463644996,0.2656324716406402,0.34843290295604934
rec_0465,0.6212197457265725,0.6106644774016801,0.6458487051513215,0.07140983685581415,0.5498099088707583
rec_0466,0.7116448931171929,0.6653690150167404,0.819621942018249,0.7926285662324116,0.0809836731152187
rec_0467,0.6663071845568556,0.6502393063036246,0.7037989004810615,0.7489577220696233,0.08265053751276774
rec_0468,0.6249332950004604,0.6079269330277968,0.6646148062700089,0.9211925289676381,0.2962592339671778
rec_0469,0.704294894913121,0.6849620973348352,0.7494047559291215,0.12435365817470823,0.5799412367384128
rec_0470,0.7501327177085256,0.708936840717817,0.846256430686846,0.30409119054476674,0.4460415271637589
rec_0471,0.7341664691618581,0.7200513724172625,0.7671016948992482,0.9426762407440408,0.20850977158218265
rec_0472,0.6398871532827678,0.6450516747425833,0.6278366032098652,0.539981562598014,0.0999055906847538
rec_0473,0.718757749847587,0.6951476331896053,0.7738480220495446,0.08044185189930098,0.638315897948286
rec_0474,0.8136579346361323,0.7978549685899021,0.8505315220773363,0.8894228892924536,0.07576495465632127
rec_0475,0.701582768657216,0.7134512564845414,0.673889630393457,0.32232158335829997,0.37926118529891606
rec_0476,0.7441897413191437,0.7287685887885009,0.7801724305573102,0.025864892388335448,0.7183248489308083
rec_0477,0.7139654092026195,0.7245011474985541,0.689382019845439,0.9619111021928367,0.24794569299021718
rec_0478,0.5472590525747199,0.5349994409672129,0.5758648129922365,0.8605168728172712,0.31325782024255133
rec_0479,0.6787823395658239,0.6828949807495637,0.6691861768037646,0.9507862778063524,0.2720039382405285
rec_0480,0.6154732594958975,0.606922350110546,0.635425381395051,0.6722815843032393,0.05680832480734177
rec_0481,0.6894810417569931,0.7156971535131227,0.6283101143260243,0.5762469846027468,0.11323405715424628
rec_0482,0.7611227117464755,0.775834415814826,0.7267954022536578,0.7562688304125571,0.004853881333918397
rec_0483,0.6055031844803582,0.580751620050194,0.6632568348174084,0.518963840987604,0.08653934349275427
rec_0484,0.6789605026282935,0.6853845091473056,0.6639711540839323,0.9160727879267675,0.23711228529847395
rec_0485,0.7648499533368627,0.7662291361635095,0.7616318600746869,0.9969454749325635,0.2320955215957008
rec_0486,0.8031194438714444,0.8246157734494259,0.7529613415228209,0.6347847194540869,0.16833472441735753
rec_0487,0.6053678451980209,0.6168151251098977,0.5786575254036418,0.9690552360657037,0.36368739086768276
rec_0488,0.6833741956433927,0.6655440050677741,0.7249779736531697,0.34796105629465046,0.3354131393487423
rec_0489,0.7668196323702505,0.7930644912643141,0.7055816282841023,0.32105825595657156,0.44576137641367897
rec_0490,0.6320927261426679,0.651943517083932,0.5857742139463852,0.8577330944003526,0.22564036825768474
rec_0491,0.7454538794403873,0.766769045943237,0.6957184909337379,0.4116450897877937,0.33380878965259364
rec_0492,0.7659053897293016,0.7420541857449486,0.8215581990261251,0.28821779536145575,0.4776875943678458
rec_0493,0.6966085921278262,0.6974719018526226,0.6945942027699681,0.4004522548136564,0.2961563373141698
rec_0494,0.6832009893645421,0.705886297553158,0.6302686035911049,0.5500966089717829,0.13310438039275918
rec_0495,0.7231037911135276,0.7359208057354598,0.6931974236623523,0.08805979277578857,0.6350439983377391
rec_0496,0.7425938871799693,0.7434358733367405,0.7406292528141699,0.3232737862759947,0.41932010090397465
rec_0497,0.7245163885764303,0.7146544415960793,0.7475275981972496,0.7725479260398078,0.048031537463377516
rec_0498,0.6909618851016556,0.6767963887746994,0.7240147098645534,0.5145962523291051,0.17636563277255046
rec_0499,0.5568661091345289,0.544823831162805,0.5849647577352183,0.657660386483129,0.10079427734860003
rec_0500,0.6002650257173325,0.6009344179190751,0.5987031105799333,0.461976344982144,0.13828868073518852
rec_0501,0.6586542516033196,0.6269181539821995,0.7327051460526,0.18758254139452712,0.47107171020879246
rec_0502,0.8445167002635685,0.8148711517129226,0.9136896468817425,0.6226338726017113,0.22188282766185718
rec_0503,0.627860250725578,0.6467953472471628,0.5836783588418802,0.625408742145009,0.002451508580569084
rec_0504,0.7705301963414658,0.790583832034666,0.7237383797239989,0.05161177518634674,0.7189184211551191
rec_0505,0.6943097252702504,0.6975079525462904,0.6868471949594904,0.5492196390853317,0.1450900861849187
rec_0506,0.62679551949743,0.6089131775782599,0.6685209839754936,0.2880291449883289,0.3387663745091011
rec_0507,0.557898597127811,0.5357717465635272,0.6095279151111398,0.6982500291221723,0.1403514319943613
rec_0508,0.7371734625950204,0.7313251414518526,0.7508195452624121,0.02886944244166323,0.7083040201533571
rec_0509,0.7435433344653075,0.735334193920268,0.7626979957370666,0.6088716670819649,0.13467166738334257
rec_0510,0.8430656391446235,0.8521107981007168,0.8219602682470728,0.7097828251002591,0.13328281404436437
rec_0511,0.7128671618091826,0.7176603964238117,0.7016829477083817,0.55083900700267,0.16202815480651267
rec_0512,0.5550245613427702,0.5292530302387344,0.6151581339188539,0.4079906872899025,0.14703387405286772
rec_0513,0.7214807283162378,0.6941368394266921,0.7852831357251778,0.9922571393952196,0.27077641107898187
rec_0514,0.6037394086693475,0.5923171597811443,0.6303913227418216,0.11346111790424496,0.49027829076510254
rec_0515,0.7760661343373239,0.8022801821815961,0.7149000227006884,0.11746614908955755,0.6585999852477663
rec_0516,0.6317759191260025,0.5785567673333525,0.7559539399755193,0.15397112442832805,0.47780479469767445
rec_0517,0.7811730109543651,0.7951343201385116,0.7485966228580233,0.7166033259917911,0.06456968496257398
rec_0518,0.6478712047729155,0.6354963216450933,0.6767459320711673,0.7054116299258537,0.057540425152938224
rec_0519,0.6866401132800273,0.6645263690516129,0.7382388498129946,0.8347239455766944,0.1480838322966671
rec_0520,0.6282458968608878,0.5786724041477753,0.7439173798581504,0.24373090607513836,0.38451499078574947
rec_0521,0.7870773840172535,0.7932966743907843,0.7725657064790148,0.14464196848560873,0.6424354155316447
rec_0522,0.7808410843023128,0.7767328974242236,0.790426853684521,0.9218681499315619,0.14102706562924905
rec_0523,0.665247699024735,0.6742082247655306,0.6443398056295455,0.7462925454923977,0.08104484646766263
rec_0524,0.6161899092719445,0.6147052373637643,0.6196541437243652,0.8640269344285881,0.24783702515664363
rec_0525,0.7363184596978041,0.7620487841687112,0.6762810359323542,0.772675132677005,0.03635667297920098
rec_0526,0.6332781827920638,0.634718657789071,0.6299170744657139,0.41494242355134514,0.21833575924071869
rec_0527,0.7115395479663147,0.7411654298663044,0.6424124901996722,0.7877174057642942,0.07617785779797948
rec_0528,0.7213679291016634,0.6806829161517503,0.8162996259847942,0.8205494731855784,0.099181544083915
rec_0529,0.7319316381574615,0.7082604267170858,0.7871644648516719,0.7260509826135325,0.005880655543929025
rec_0530,0.7549561861004052,0.766332185720736,0.7284121869862998,0.5869377224141611,0.16801846368624407
rec_0531,0.692650467737679,0.6833703340500714,0.7143041130087636,0.489640346655701,0.20301012108197802
rec_0532,0.7357994616337752,0.7020428977014235,0.8145647774759293,0.44654739304319446,0.2892520685905807
rec_0533,0.6771338026179211,0.6476738969628109,0.7458735824798451,0.34512394169300753,0.3320098609249136
rec_0534,0.646538138914582,0.6398690113089931,0.662099436660956,0.7628726776199792,0.11633453870539723
rec_0535,0.7336720192579785,0.785658036216124,0.6123713130223061,0.4553446168665011,0.27832740239147746
rec_0536,0.6848912108954741,0.6395968090214205,0.7905781486015994,0.8696016832340685,0.1847104723385944
rec_0537,0.5555946940720388,0.5266422866631362,0.6231503113594782,0.23880554416624933,0.31678914990578944
rec_0538,0.6029586285150748,0.604264606778064,0.5999113459014331,0.2335624460578931,0.36939618245718164
rec_0539,0.6780739704888973,0.6979935067483183,0.6315950525502484,0.41077509554957814,0.26729887493931914
rec_0540,0.7041704530135408,0.7061148726206289,0.6996334739303351,0.7447051515651959,0.040534698551655146
rec_0541,0.7643252825352731,0.8113571117365288,0.6545843477323434,0.9134301678196258,0.14910488528435273
rec_0542,0.7649135543791334,0.7942447526385925,0.6964740917737291,0.38607875249098234,0.3788348018881511
rec_0543,0.7081788514975027,0.6974041435095771,0.7333198368026626,0.7923936606999303,0.08421480920242763
rec_0544,0.7482475554209513,0.7428726752340059,0.7607889425238245,0.9808181386597851,0.23257058323883373
rec_0545,0.6405591165681277,0.6510600762342608,0.6160568773471505,0.9648244383709104,0.32426532180278267
rec_0546,0.7822156166927103,0.8104081986742316,0.7164329254024943,0.5022911501329659,0.27992446655974446
rec_0547,0.7022438937433843,0.6944088771465635,0.7205255991359661,0.33199470393136377,0.3702491898120205
rec_0548,0.6740684445333501,0.6965238944130168,0.6216723948141282,0.8741903740543083,0.2001219295209582
rec_0549,0.6544155217005292,0.6772538838692936,0.6011260099734123,0.09971169774197841,0.5547038239585508
rec_0550,0.6748654717640098,0.6529881395735531,0.725912580208409,0.4569280744742422,0.21793739728976758
