recommendation_id,quantum_only,hybrid_score,neural_contribution,improvement,ground_truth
rec_0271,0.677675838972901,0.6517813128485254,0.17863317189219807,-0.025894526124375594,0.8184234645366643
rec_0272,0.6407170732983829,0.730212887142269,0.22796760302654206,0.08949581384388605,0.23486859852668396
rec_0273,0.7582286064224778,0.7195939106337574,0.24022447329479857,-0.038634695788720363,0.22464066599728827
rec_0274,0.7080989464770158,0.7196083086673638,0.20916493621990676,0.011509362190348038,0.14735396224577268
rec_0275,0.6084486463002474,0.6468455457716015,0.1602755798234867,0.03839689947135405,0.24484254407835015
rec_0276,0.5877333451105416,0.6928244529804206,0.20364355033490522,0.10509110786987896,0.6112739730606801
rec_0277,0.5438613769086749,0.645840901128026,0.1911891504460692,0.10197952421935108,0.0728282291845691
rec_0278,0.6824441128688253,0.6789563917286754,0.21049959850846603,-0.0034877211401499464,0.8861369090509815
rec_0279,0.579009026661548,0.6816945661237884,0.22538342142523649,0.10268553946224046,0.1944352367397093
rec_0280,0.6973495231353595,0.5618251620614217,0.1664161186187179,-0.13552436107393773,0.3839784673927513
rec_0281,0.6316384596871277,0.6217551167674062,0.2121670064926189,-0.009883342919721483,0.24398443957843885
rec_0282,0.6736798963395056,0.6948656086667869,0.20219908487274113,0.02118571232728128,0.6876224130805195
rec_0283,0.628683951380218,0.7099262427450592,0.2505441933743498,0.08124229136484118,0.7509644766184729
rec_0284,0.6527540745708612,0.6766080475934555,0.2210866135553002,0.023853973022594288,0.885465205509866
rec_0285,0.7418246820224443,0.6629358536951906,0.22246949799805393,-0.07888882832725375,0.4251461939427341
rec_0286,0.6799625569244901,0.5896150814154041,0.21086672505927342,-0.09034747550908606,0.804109856173143
rec_0287,0.7255618374380215,0.6817111651500275,0.2251203151282475,-0.043850672287994,0.5179577504437408
rec_0288,0.6208542840160322,0.6582432091833189,0.18999291814326635,0.03738892516728676,0.5574057940333953
rec_0289,0.7708966361484539,0.6876323243855404,0.19770737866599228,-0.08326431176291349,0.8483363473516597
rec_0290,0.6467104612939611,0.641178024562826,0.1896711195304176,-0.005532436731135126,0.13333910555702888
rec_0291,0.7417875357625776,0.752982670126697,0.18815117492533762,0.011195134364119341,0.6675777325863531
rec_0292,0.5830945857444325,0.6438189039300929,0.2116556191213543,0.060724318185660375,0.5954523184694197
rec_0293,0.6163748642042497,0.7010963047789986,0.20392365644579397,0.08472144057474895,0.7552500135557795
rec_0294,0.576671003182368,0.6278973292554781,0.1841207170449501,0.05122632607311017,0.6126523227617628
rec_0295,0.62368534111873,0.7196660762850717,0.2016260164323382,0.09598073516634176,0.8920202963410181
rec_0296,0.6913619568386353,0.6181897303941989,0.18023547134834206,-0.07317222644443644,0.830569169721415
rec_0297,0.5536296280062923,0.48780341701251484,0.15218605188353393,-0.0658262109937775,0.44591361207670044
rec_0298,0.6461272822502415,0.7321156003888678,0.18401914024787974,0.08598831813862629,0.7436554421595849
rec_0299,0.7328321527756998,0.6591465700096677,0.1884486875572718,-0.0736855827660321,0.4500697572469081
rec_0300,0.7150946734234784,0.6998089635582834,0.22184419932807312,-0.015285709865195063,0.24723973750965955
rec_0301,0.57325194718614,0.664691335782711,0.1933824189741327,0.09143938859657097,0.2773113531307405
rec_0302,0.6953592487597363,0.6909400408251042,0.23972547828968296,-0.00441920793463213,0.5212998128279821
rec_0303,0.6822854896478335,0.6242189752707601,0.18508406038250003,-0.05806651437707344,0.23924586381463286
rec_0304,0.5321732379690179,0.5565786828964656,0.1697239971703491,0.024405444927447673,0.07748335386473582
rec_0305,0.6332860036564723,0.6316055056606724,0.22303163635176437,-0.0016804979957998345,0.23449357801463533
rec_0306,0.7099167232670609,0.7004067349130976,0.22524691507102276,-0.009509988353963328,0.3197095684187623
rec_0307,0.570755286518547,0.7378169933813139,0.23342461624950506,0.1670617068627669,0.08057765765766844
rec_0308,0.7193440873288254,0.6896174369859716,0.1708925417567472,-0.029726650342853822,0.23126147972818678
rec_0309,0.7196518705452636,0.7302733339198028,0.22175020928321668,0.010621463374539175,0.152805266577148
rec_0310,0.6101688936731318,0.6454685028448226,0.18242448980722809,0.03529960917169084,0.06422885071387807
rec_0311,0.6214840043641688,0.664261743352817,0.20302304752172406,0.04277773898864812,0.33088139103808356
rec_0312,0.6882728248546792,0.6132474192344862,0.23587504041894705,-0.075025405620193,0.41577423410315595
rec_0313,0.7443983509058291,0.764799256849731,0.20668464857624308,0.02040090594390198,0.8328911693404877
rec_0314,0.8328840344554915,0.7246426501514438,0.1860137414333261,-0.10824138430404773,0.9048384783401769
rec_0315,0.545240394516631,0.5750798645199938,0.20878566699365633,0.029839470003362845,0.9460620335901005
rec_0316,0.7551436215244408,0.7437615579862474,0.2089735692030864,-0.011382063538193377,0.8567320323039342
rec_0317,0.6562062238157026,0.6900317405015535,0.23388779318580752,0.033825516685850876,0.5756903468100802
rec_0318,0.7901799730519908,0.7350896218427119,0.22066104124298655,-0.055090351209278965,0.0058960835839930725
rec_0319,0.5687873621799623,0.6150716307301485,0.17943862862551174,0.04628426855018619,0.29861265237238344
rec_0320,0.6284711760067783,0.6026850476544658,0.20077595656839853,-0.02578612835231242,0.8534479505691046
rec_0321,0.8053737282931565,0.6991931630202939,0.21923858637841664,-0.10618056527286257,0.8357286707984006
rec_0322,0.6528083891791373,0.7551181422201358,0.2591029924660158,0.10230975304099854,0.7475156689780508
rec_0323,0.6588948328478128,0.6407581745308202,0.1753367415379748,-0.018136658316992627,0.7998681709412677
rec_0324,0.6882527500587728,0.6742546525715721,0.20777318297320263,-0.013998097487200711,0.2205386943238189
rec_0325,0.6037893124694255,0.5329166949286027,0.1495638488080026,-0.07087261754082275,0.2729353117632566
rec_0326,0.7772235883680382,0.7927707715608565,0.22367458925969805,0.015547183192818337,0.02902481994671524
rec_0327,0.6499339734512154,0.607359210281271,0.22788058369579417,-0.04257476316994435,0.6688736206229171
rec_0328,0.7516551621059694,0.6877891295032414,0.1876064157397112,-0.06386603260272794,0.4043166691376371
rec_0329,0.79880368709824,0.673463043601026,0.21665727098563103,-0.12534064349721397,0.8405056630625586
rec_0330,0.7623069004026752,0.7305625254290828,0.23352303536498187,-0.03174437497359239,0.1276277972811607
rec_0331,0.7249699695666624,0.7050182344938214,0.2072854354675467,-0.01995173507284098,0.5341236295325044
rec_0332,0.761653333975849,0.7740527130647161,0.25891557735638854,0.012399379088867124,0.3940202563397047
rec_0333,0.6780582041593937,0.715595442741811,0.24585490192714776,0.03753723858241731,0.6629997568361613
rec_0334,0.5924928294592424,0.5822018993986973,0.13851674025217287,-0.010290930060545156,0.6427496480093358
rec_0335,0.6961467046548505,0.726409475513313,0.19569787262136026,0.030262770858462518,0.86685135559513
rec_0336,0.7524714640293777,0.6415980462990234,0.1913490802369399,-0.1108734177303543,0.05028463348862755
rec_0337,0.7945799712280027,0.7924320827712515,0.24269626787606777,-0.002147888456751179,0.32735266694173426
rec_0338,0.6789475014682855,0.7747865342465019,0.23607082026920306,0.09583903277821637,0.32684580488130854
rec_0339,0.6196143637869039,0.7364176131789539,0.2581790399522882,0.11680324939205,0.8796399860018954
rec_0340,0.5680346019436937,0.6530292402175473,0.225163506704048,0.08499463827385356,0.7520098235547849
rec_0341,0.6513325799599652,0.7329637066796117,0.21272833590948856,0.08163112671964656,0.42156482675873874
rec_0342,0.5467952418122144,0.6467897380072819,0.21910486371655694,0.0999944961950675,0.08190623276164255
rec_0343,0.7032566028909343,0.6347428235332683,0.21494442590619925,-0.068513779357666,0.7490242610828507
rec_0344,0.6978109016547512,0.8287298471797196,0.24410427707440227,0.1309189455249684,0.9999078285092092
rec_0345,0.6645651494167949,0.5528369711182497,0.18148067248172334,-0.1117281782985452,0.22422216571974818
rec_0346,0.7075522188284986,0.649350887624707,0.23476729673856048,-0.05820133120379156,0.7812330496108949
rec_0347,0.6040346041742434,0.6856851986754426,0.20723903485742573,0.08165059450119927,0.04025813754076657
rec_0348,0.6133788094951711,0.7052139810651021,0.23862625223382705,0.09183517156993104,0.9496117327159889
rec_0349,0.6639928676503297,0.657220813851334,0.1703573867502319,-0.006772053798995703,0.8392288462845982
rec_0350,0.7696687026070829,0.7730147693035521,0.2552299758722098,0.0033460666964691965,0.15238234578479037
rec_0351,0.5993637081556252,0.6258681555756482,0.18285321022905243,0.026504447420023003,0.47356106094612804
rec_0352,0.790001743118199,0.739983661785992,0.2485189408524618,-0.05001808133220709,0.5639695819300191
rec_0353,0.6025831748449151,0.6214711284258688,0.19020723690223099,0.018887953580953742,0.46503398343522073
rec_0354,0.7197863961782316,0.6421120217643672,0.18697131127223418,-0.07767437441386438,0.7668980983562408
rec_0355,0.6142547863698135,0.6886981532106414,0.21863294236241373,0.07444336684082797,0.6058926925603113
rec_0356,0.617682600237947,0.6472579021852906,0.18314200125248922,0.02957530194734359,0.7479256519552858
rec_0357,0.61902042002152,0.6941665065169447,0.20845001770850324,0.07514608649542465,0.7777918861754326
rec_0358,0.5119693723638583,0.4904242739464969,0.13355630659174797,-0.021545098417361408,0.9647207730340877
rec_0359,0.6671573714119537,0.6727090427493005,0.20580168758396836,0.005551671337346797,0.5786847325092436
rec_0360,0.5673619441538864,0.7108455363988427,0.21664557825683387,0.14348359224495633,0.3119572443946952
rec_0361,0.7029560977964814,0.621245022159722,0.18785413815209304,-0.08171107563675939,0.9080261510474446
rec_0362,0.7194302671549969,0.7383171857387214,0.23892762436076137,0.018886918583724488,0.3966544415166273
rec_0363,0.697751903664441,0.7936783102819109,0.2223664171775363,0.09592640661746998,0.1983297770917153
rec_0364,0.6808210344079186,0.7251278931077578,0.2505220086472602,0.04430685869983919,0.6906144159329803
rec_0365,0.7189204712410522,0.7006963809775161,0.2195070045012403,-0.018224090263536108,0.24284938053713212
rec_0366,0.7511541873819,0.6564654174014866,0.25156611932835576,-0.09468876998041342,0.772480884951224
rec_0367,0.7493870867289039,0.7029061562604318,0.20884632055491506,-0.046480930468472015,0.6842590391666562
rec_0368,0.7548423959990103,0.8267382503871223,0.2680260472584273,0.07189585438811208,0.12105506506731512
rec_0369,0.7215691431170224,0.7113428014307993,0.19186966192176746,-0.01022634168622305,0.7826353463610196
rec_0370,0.6821915567237565,0.7319416444663647,0.24073877713470163,0.04975008774260814,0.5327452453105003
rec_0371,0.7439844259747238,0.6883725384896409,0.17531592287457212,-0.055611887485082945,0.3705708762180562
rec_0372,0.5760102737000301,0.7103270106333032,0.1993020104728432,0.13431673693327306,0.6475432540568051
rec_0373,0.5882870145887124,0.6138109276367588,0.20931792795392926,0.025523913048046465,0.8495756269995773
rec_0374,0.6224425934172799,0.6171528530768355,0.21239433976488856,-0.005289740340444382,0.49020170499040827
rec_0375,0.837041453617844,0.8289827783195289,0.2783137860596026,-0.008058675298315054,0.9607875672145786
rec_0376,0.7824547203813654,0.6712525563639344,0.24084442509777076,-0.111202164017431,0.8915750148051031
rec_0377,0.7573975739363862,0.7284608014330576,0.2443672866346992,-0.0289367725033286,0.7073086437060769
rec_0378,0.6310493681067931,0.6211443477424385,0.17315694845139976,-0.009905020364354589,0.17613696108605936
rec_0379,0.7396306032262984,0.7554451282789907,0.21146895475123692,0.01581452505269232,0.9654737312380777
rec_0380,0.6262805603876953,0.7793016804169259,0.23882036554913771,0.15302112002923063,0.615912354053551
rec_0381,0.7377776788575017,0.7296715477259123,0.21516386158913,-0.008106131131589422,0.5381729064482558
rec_0382,0.7429142282156985,0.7356946365426551,0.2297172357140447,-0.007219591673043424,0.4648737716345078
rec_0383,0.6214395065101682,0.6608306408547666,0.1973943090556142,0.0393911343445984,0.7310262143051223
rec_0384,0.7243388042829056,0.5740550465132916,0.16690650336020982,-0.150283757769614,0.3223045829811182
rec_0385,0.7633083951676913,0.758748682889563,0.21232658361744236,-0.004559712278128347,0.8307310188906034
rec_0386,0.7518599210403547,0.7419264823401084,0.24366917362288226,-0.009933438700246322,0.27892824919247017
rec_0387,0.7832974707586791,0.7001949105983443,0.19405360824890708,-0.08310256016033479,0.243863439190956
rec_0388,0.605968326998926,0.6025098682743436,0.17813264960757738,-0.0034584587245823917,0.5698496446783222
rec_0389,0.639609682466463,0.6144477955347236,0.2396983178837277,-0.025161886931739375,0.37898930412826404
rec_0390,0.7145478883681547,0.6907519556905767,0.20725785949468026,-0.02379593267757807,0.494306503615922
rec_0391,0.6448573997799387,0.6033447374324534,0.1987887241289849,-0.041512662347485296,0.1818398571576918
rec_0392,0.6745723600560317,0.6096134698047081,0.16990450452670428,-0.06495889025132362,0.35482496617609527
rec_0393,0.6666985240901547,0.6482601182027068,0.20209860918960604,-0.01843840588744794,0.34033884316428364
rec_0394,0.6487349140898324,0.6636438162614681,0.18596616610949937,0.014908902171635652,0.5961550079374294
rec_0395,0.6776792104546701,0.593752086543025,0.2142124729387226,-0.08392712391164503,0.2762685757561849
rec_0396,0.7342181668548445,0.7053678705362274,0.1973098025918693,-0.02885029631861713,0.5166272517149342
rec_0397,0.810975149391719,0.7171448147874082,0.2140089345449784,-0.09383033460431078,0.08561296195802126
rec_0398,0.5929534548996175,0.7237262505893793,0.22457859301678637,0.13077279568976186,0.40642812467051925
rec_0399,0.7503779699209747,0.6114382637341429,0.20623422542230538,-0.13893970618683182,0.7581646534824664
rec_0400,0.6482852032608768,0.6531030393228036,0.20154605878840762,0.004817836061926761,0.4760931107841647
rec_0401,0.7187958976378712,0.6237804508450124,0.2123472903051876,-0.09501544679285878,0.49082133507858616
rec_0402,0.7788891696849621,0.7909530870450227,0.259333432066566,0.012063917360060517,0.017243259348372675
rec_0403,0.6322682161552071,0.6301050401824707,0.19019262133942613,-0.0021631759727364086,0.22159640047253015
rec_0404,0.7388590374115277,0.7248601254951943,0.23814078846898082,-0.0139989119163334,0.24330516387675716
rec_0405,0.5942548259205084,0.6172856750907295,0.1993394613136357,0.023030849170221135,0.5815555853323672
rec_0406,0.7767417974332255,0.7032635799443553,0.18394108811693258,-0.07347821748887018,0.5534729550102496
rec_0407,0.7736128972437732,0.652352576684505,0.20282999445137526,-0.12126032055926828,0.42550381270521476
rec_0408,0.6816856658975522,0.7263481608170851,0.22553864188418196,0.04466249491953289,0.5503884727566786
rec_0409,0.5994689324447787,0.6211798296798207,0.18871456528397418,0.021710897235041937,0.7028549421857689
rec_0410,0.541153821365952,0.5654421022659514,0.14496854702314482,0.024288280899999348,0.3066229913488304
rec_0411,0.594246702767902,0.6063646611890736,0.1863302242590643,0.012117958421171582,0.12065588475230582
rec_0412,0.7003697922468084,0.6491936379266111,0.17978990190704386,-0.05117615432019729,0.3155479440059865
rec_0413,0.6938734149985892,0.6385788808974793,0.17402452027414753,-0.05529453410110996,0.5358639653837498
rec_0414,0.7185538897124452,0.6717850496381459,0.1997059563581236,-0.04676884007429927,0.6901635541405516
rec_0415,0.7178742411697057,0.7069818371799326,0.2201420958036323,-0.010892403989773092,0.21638463987860568
rec_0416,0.7414404166982591,0.6623236864973983,0.1678087418304209,-0.07911673020086085,0.27649962696868924
rec_0417,0.5808882966729833,0.6141918997171074,0.1575093442729163,0.033303603044124164,0.9766070228830568
rec_0418,0.7431657709287117,0.735298804366919,0.22563392328337353,-0.007866966561792754,0.5967907405123017
rec_0419,0.7419801474231253,0.6631005362186306,0.23082413208377253,-0.07887961120449472,0.8326283633270679
rec_0420,0.5804865745768817,0.5004441523789968,0.15104451662395013,-0.08004242219788493,0.2274831634825547
rec_0421,0.7361980159737668,0.7581948289644247,0.21375710996368755,0.02199681299065792,0.3022675887804356
rec_0422,0.5411042707080804,0.6612453350572559,0.21217547062094247,0.12014106434917549,0.5341350892676633
rec_0423,0.5535287125464224,0.567233370001927,0.19578280848858803,0.013704657455504532,0.04551570098321833
rec_0424,0.7660631005338567,0.7812624211760655,0.21830567315079158,0.015199320642208747,0.5533589667986083
rec_0425,0.869930573149103,0.873847432255006,0.270560627990282,0.003916859105903003,0.9440896147957406
rec_0426,0.6558829428197736,0.7146874118915293,0.18792655584815932,0.05880446907175574,0.868461197262944
rec_0427,0.7336700360430733,0.7177570544448406,0.19137866314441587,-0.015912981598232734,0.10258764678776067
rec_0428,0.6408742698900878,0.7293634529858573,0.2272627254281045,0.08848918309576947,0.5740642196263323
rec_0429,0.6527728851632871,0.6894677985325364,0.21326054289577964,0.03669491336924924,0.478714208606398
rec_0430,0.695949567788259,0.7019199109996882,0.1993812738775391,0.0059703432114291966,0.18436367039008172
rec_0431,0.5529891646084467,0.6836355370854769,0.18920109537347532,0.13064637247703015,0.2524783904929726
rec_0432,0.73635012847435,0.7533448715239419,0.2374217958894524,0.01699474304959192,0.4777291872656877
rec_0433,0.6025369404305961,0.6775010421883595,0.19066353666731886,0.07496410175776336,0.06534343511393248
rec_0434,0.7966561778790596,0.7625114716036867,0.24846497763137526,-0.034144706275372916,0.07408217025563979
rec_0435,0.6890694196527676,0.6585962194868897,0.21501354955864452,-0.030473200165877845,0.6864510182560166
rec_0436,0.726956663799274,0.7019854926055344,0.24122322985717226,-0.024971171193739594,0.14919758447365516
rec_0437,0.7795445394641389,0.7849986506638205,0.2598977107670119,0.005454111199681533,0.9491256423580312
rec_0438,0.5777415208755208,0.5447474456372811,0.19311084715750773,-0.03299407523823972,0.9939181227102202
rec_0439,0.5912542016539716,0.6378021610625162,0.19087546100838101,0.046547959408544615,0.5580730346176285
rec_0440,0.663139038745555,0.7135040682181812,0.23440560625713608,0.05036502947262622,0.6063176512429628
rec_0441,0.602258220217997,0.614893942789112,0.18489325750492505,0.012635722571115005,0.6184183524972732
rec_0442,0.5041284402458751,0.6260621940726704,0.18241738242879071,0.12193375382679528,0.5225725351302178
rec_0443,0.6741615202369516,0.727209065937998,0.1963084818960802,0.053047545701046306,0.9085043776238039
rec_0444,0.618044096807347,0.6557842802566146,0.21496537875070135,0.03774018344926766,0.8601666658261801
rec_0445,0.6598691891801575,0.6024700366847773,0.1584894835746444,-0.05739915249538019,0.3053802443193604
rec_0446,0.5759766735504037,0.5952334404811532,0.2058725027467063,0.019256766930749514,0.060230304372540844
rec_0447,0.7531605896906932,0.7493579597005237,0.20187691607796077,-0.0038026299901695593,0.740089305484545
rec_0448,0.6764525394749571,0.6790507708748841,0.24113331009186967,0.002598231399926987,0.7627371043547087
rec_0449,0.6352493284331181,0.6804437573931653,0.19917961043890356,0.04519442896004722,0.211025195305393
rec_0450,0.733723426560969,0.7764464414547446,0.22772306786918362,0.04272301489377561,0.0811874654669843
rec_0451,0.6650953058451357,0.6932097611162908,0.2530149517467777,0.028114455271155192,0.17381354832643447
rec_0452,0.6964871601079597,0.6920107169276344,0.26176801163491265,-0.004476443180325362,0.15653261544313812
rec_0453,0.7815875237232268,0.8177067062184716,0.2151170683417719,0.03611918249524482,0.4505037046177024
rec_0454,0.6251323786815435,0.5886825166215965,0.19003611757449212,-0.036449862059946936,0.46991247900768585
rec_0455,0.5427532293040357,0.5344187768583047,0.1776667436748027,-0.008334452445730944,0.23147623455602584
rec_0456,0.6913245680572653,0.7233431837016507,0.21276306468543246,0.03201861564438546,0.28271837311228776
rec_0457,0.7159758348798526,0.7251921511124715,0.27379891501561887,0.00921631623261887,0.45403132640704325
rec_0458,0.7706832302107559,0.7329457000371691,0.2212849880890745,-0.03773753017358683,0.23342380616002556
rec_0459,0.7771172522964722,0.6805678684883245,0.20903920321000788,-0.0965493838081477,0.7878280266467313
rec_0460,0.7027427975589484,0.7682957871788673,0.2326047781281234,0.06555298961991884,0.5897895892052578
rec_0461,0.6629468580974772,0.6470870895486868,0.1727678586010636,-0.015859768548790454,0.9336684584455133
rec_0462,0.5844490171742629,0.656023879542471,0.20360116685786991,0.07157486236820809,0.11477630246104575
rec_0463,0.7692007856089439,0.69546689658807,0.2588004790116666,-0.07373388902087386,0.6476347234024807
rec_0464,0.660867846121084,0.5557459244202262,0.16216258250338247,-0.10512192170085777,0.2656324716406402
rec_0465,0.6227962620475965,0.6759006942224909,0.21292229098356089,0.053104432174894356,0.07140983685581415
rec_0466,0.6869383948545325,0.6966442245430936,0.24147319904190426,0.009705829688561152,0.7926285662324116
rec_0467,0.6225117929746526,0.5202776279269725,0.16096861202780144,-0.10223416504768013,0.7489577220696233
rec_0468,0.5927524611860906,0.6182402873988179,0.18636938108018028,0.02548782621272727,0.9211925289676381
rec_0469,0.6473685787515994,0.679938376823566,0.24294276134769408,0.03256979807196658,0.12435365817470823
rec_0470,0.7631586742597278,0.8358352428228697,0.26984187583741487,0.07267656856314186,0.30409119054476674
rec_0471,0.7589016313485086,0.7305747373040206,0.22169577110629876,-0.02832689404448807,0.9426762407440408
rec_0472,0.6290394267675817,0.5077996756802838,0.14748841627694223,-0.1212397510872979,0.539981562598014
rec_0473,0.7879249414527258,0.6970064382488581,0.20457249907607924,-0.09091850320386774,0.08044185189930098
rec_0474,0.782746319104157,0.7774934969610279,0.28360676015732067,-0.0052528221431291655,0.8894228892924536
rec_0475,0.6119492341355616,0.7158113569884936,0.23686153433907098,0.10386212285293206,0.32232158335829997
rec_0476,0.6727256740111758,0.6143353189677793,0.19921349403483588,-0.058390355043396514,0.025864892388335448
rec_0477,0.7664423945276577,0.7721299468824652,0.2846704708482108,0.005687552354807446,0.9619111021928367
rec_0478,0.6784782951584037,0.6815053742234267,0.21938496015335965,0.003027079065022975,0.8605168728172712
rec_0479,0.7058510772747179,0.6424173683444642,0.18753728072010917,-0.06343370893025368,0.9507862778063524
rec_0480,0.6084904552287421,0.6544791469203054,0.21096689954331785,0.04598869169156328,0.6722815843032393
rec_0481,0.6695947425066473,0.7461930566757078,0.26071345319373507,0.07659831416906049,0.5762469846027468
rec_0482,0.704139489130548,0.6666686668404814,0.23743122292337798,-0.0374708222900666,0.7562688304125571
rec_0483,0.584475697148464,0.7007367045147391,0.21194204882640164,0.1162610073662751,0.518963840987604
rec_0484,0.7270430720089914,0.6263080243826178,0.18265447893395978,-0.10073504762637364,0.9160727879267675
rec_0485,0.6564031403798228,0.7128823514424453,0.21733885317839546,0.056479211062622436,0.9969454749325635
rec_0486,0.7636602855923511,0.7717923949466069,0.24049722241913704,0.00813210935425579,0.6347847194540869
rec_0487,0.6705922602568772,0.7198507887501466,0.19924179114183274,0.04925852849326939,0.9690552360657037
rec_0488,0.6351546469634551,0.6563529541883727,0.2143372767117166,0.021198307224917556,0.34796105629465046
rec_0489,0.7377456711787089,0.7637724833006367,0.22989742238369293,0.02602681212192781,0.32105825595657156
rec_0490,0.6646246902933809,0.6973517504950477,0.23124236472567644,0.032727060201666824,0.8577330944003526
rec_0491,0.7287628825814901,0.6763481083533981,0.20039221835652973,-0.05241477422809204,0.4116450897877937
rec_0492,0.6254387959733025,0.764467633293517,0.24321716749683991,0.13902883732021443,0.28821779536145575
rec_0493,0.73155802681438,0.7845315382153022,0.25195762696401547,0.05297351140092221,0.4004522548136564
rec_0494,0.7172452998385827,0.6685416928429744,0.2274573254689478,-0.04870360699560827,0.5500966089717829
rec_0495,0.8038104952660786,0.845236591261549,0.27169448527523554,0.041426095995470424,0.08805979277578857
rec_0496,0.6522122178820944,0.6690802525965646,0.2211451740822528,0.01686803471447018,0.3232737862759947
rec_0497,0.8205933556206847,0.7349825189005393,0.19676727843625227,-0.08561083672014536,0.7725479260398078
rec_0498,0.6398114792544222,0.75379950741395,0.21301115648964172,0.1139880281595278,0.5145962523291051
rec_0499,0.651213006932787,0.6213234200143591,0.1948743209039617,-0.029889586918427913,0.657660386483129
rec_0500,0.6669882804603209,0.5644896939731981,0.15851392950335377,-0.10249858648712273,0.461976344982144
rec_0501,0.7208360966906525,0.7185997739601684,0.200274194676807,-0.0022363227304841304,0.18758254139452712
rec_0502,0.7347866865922482,0.7971961119196076,0.24419794285449034,0.06240942532735938,0.6226338726017113
rec_0503,0.6351166369827712,0.7310273647255086,0.2441329590673265,0.09591072774273735,0.625408742145009
rec_0504,0.6516872426442073,0.7510053612196055,0.22160878674306414,0.09931811857539818,0.05161177518634674
rec_0505,0.7347282074351768,0.7373414141034709,0.22597046207670274,0.0026132066682941213,0.5492196390853317
rec_0506,0.6249491476212745,0.6021157350348111,0.19059950383510416,-0.02283341258646343,0.2880291449883289
rec_0507,0.6557930780942031,0.5974469010950743,0.18395684795132378,-0.05834617699912881,0.6982500291221723
rec_0508,0.674388297951942,0.7304323102745554,0.22610539201646682,0.05604401232261336,0.02886944244166323
rec_0509,0.6758682570441987,0.6535215554322622,0.2115447276926252,-0.022346701611936526,0.6088716670819649
rec_0510,0.768113099724324,0.7466091542672701,0.21112279075573576,-0.021503945457053808,0.7097828251002591
rec_0511,0.6538876620692353,0.6428540944860314,0.18708525038582255,-0.011033567583203951,0.55083900700267
rec_0512,0.5315471598106474,0.5624948934251188,0.1831597766795912,0.03094773361447145,0.4079906872899025
rec_0513,0.6455140099405436,0.5663302772206631,0.157689198125683,-0.07918373271988055,0.9922571393952196
rec_0514,0.6742670813713001,0.6833427857244313,0.22337032266961757,0.009075704353131209,0.11346111790424496
rec_0515,0.8123190704640726,0.60784464647412,0.16938590269037138,-0.20447442398995264,0.11746614908955755
rec_0516,0.5847901173504748,0.5658898067879556,0.17918353109880183,-0.018900310562519174,0.15397112442832805
rec_0517,0.7825827313537187,0.7326752470799512,0.26308331794124773,-0.049907484273767455,0.7166033259917911
rec_0518,0.5918167785342626,0.6346113679687404,0.19885817248089976,0.04279458943447778,0.7054116299258537
rec_0519,0.6914938896018091,0.6825020075786247,0.19051412888916805,-0.008991882023184461,0.8347239455766944
rec_0520,0.5280264431816585,0.6362801697722266,0.2009418180856317,0.10825372659056809,0.24373090607513836
rec_0521,0.7361300908848882,0.8225125165008307,0.254231541082419,0.08638242561594245,0.14464196848560873
rec_0522,0.7544040736540893,0.6927366968858781,0.22235404123410749,-0.06166737676821121,0.9218681499315619
rec_0523,0.6395344575446017,0.7188356790676339,0.2083878504263572,0.0793012215230322,0.7462925454923977
rec_0524,0.6492304861456962,0.5757532751295449,0.19532145079523142,-0.07347721101615134,0.8640269344285881
rec_0525,0.8161981003235447,0.7620874570270967,0.22225308159367732,-0.05411064329644799,0.772675132677005
rec_0526,0.6515055154847111,0.7568160209434747,0.25002230591420754,0.10531050545876353,0.41494242355134514
rec_0527,0.6949798961588332,0.7718401353959726,0.23547994435805086,0.07686023923713947,0.7877174057642942
rec_0528,0.7308075047986924,0.7377743517345872,0.23680373263967947,0.006966846935894777,0.8205494731855784
rec_0529,0.8029815398359762,0.6862780709303307,0.2085481313187435,-0.11670346890564554,0.7260509826135325
rec_0530,0.7382988571563558,0.6919038519900341,0.18868463168158864,-0.04639500516632167,0.5869377224141611
rec_0531,0.6952859044720876,0.6983844837449948,0.24233741020964047,0.0030985792729072426,0.489640346655701
rec_0532,0.750412651708485,0.7500164983356653,0.22199669300295452,-0.00039615337281972973,0.44654739304319446
rec_0533,0.5812013245030689,0.5477035653491025,0.1836699084544544,-0.033497759153966467,0.34512394169300753
rec_0534,0.5861490465796002,0.5869401211583465,0.1706580245022679,0.0007910745787462758,0.7628726776199792
rec_0535,0.7079354474756789,0.7438880250689026,0.2491460978052371,0.03595257759322368,0.4553446168665011
rec_0536,0.6630930457310203,0.6798163502621147,0.20060360906432,0.016723304531094385,0.8696016832340685
rec_0537,0.5439237679029236,0.5924400984391922,0.1603811854193192,0.04851633053626858,0.23880554416624933
rec_0538,0.5842751438409344,0.5959844727515149,0.19985378243769603,0.011709328910580519,0.2335624460578931
rec_0539,0.6038568029050356,0.6209928754427478,0.19176590967325022,0.01713607253771221,0.41077509554957814
rec_0540,0.7111076889211744,0.7136001567919439,0.23512379927350763,0.0024924678707695103,0.7447051515651959
rec_0541,0.7192205753518378,0.7760054007205532,0.23328168796656584,0.05678482536871543,0.9134301678196258
rec_0542,0.7131164651253191,0.7480552270531681,0.23677199291477866,0.03493876192784895,0.38607875249098234
