pair_id,relevance,satisfaction,prediction
pair_0427,0.6724111559005319,0.4706878091303723,0.5379289247204255
pair_0428,0.8352951430781597,0.5847066001547118,0.6682361144625277
pair_0429,0.8119510277743596,0.5683657194420516,0.6495608222194877
pair_0430,0.42845702662166624,0.29991991863516637,0.342765621297333
pair_0431,0.7197376004086434,0.5038163202860504,0.5757900803269148
pair_0432,0.8639201545259123,0.6047441081681386,0.6911361236207298
pair_0433,0.9065627283604055,0.6345939098522838,0.7252501826883244
pair_0434,0.8746970028023184,0.6122879019616229,0.6997576022418548
pair_0435,0.32941800988631476,0.2305926069204203,0.2635344079090518
pair_0436,0.718095834878165,0.5026670844147154,0.574476667902532
pair_0437,0.9513353349372391,0.6659347344560673,0.7610682679497913
pair_0438,0.735347948068072,0.5147435636476504,0.5882783584544576
pair_0439,0.6712499980761449,0.4698749986533014,0.536999998460916
pair_0440,0.8405179199796168,0.5883625439857317,0.6724143359836935
pair_0441,0.43443528414755994,0.30410469890329195,0.34754822731804796
pair_0442,0.39796414513323924,0.2785749015932675,0.3183713161065914
pair_0443,0.9697850170204656,0.6788495119143259,0.7758280136163725
pair_0444,0.6169969481369898,0.43189786369589284,0.49359755850959186
pair_0445,0.8478184037388375,0.5934728826171862,0.67825472299107
pair_0446,0.9608978270457925,0.6726284789320547,0.768718261636634
pair_0447,0.8700966260609455,0.6090676382426619,0.6960773008487564
pair_0448,0.8813354177478139,0.6169347924234697,0.7050683341982511
pair_0449,0.8156333075269012,0.5709433152688308,0.652506646021521
pair_0450,0.5304964538273523,0.3713475176791466,0.4243971630618819
pair_0451,0.6339989056812955,0.4437992339769068,0.5071991245450364
pair_0452,0.887116315316387,0.6209814207214709,0.7096930522531096
pair_0453,0.8131283477255671,0.5691898434078969,0.6505026781804537
pair_0454,0.8995084560851542,0.6296559192596078,0.7196067648681234
pair_0455,0.6511341446286305,0.4557939012400413,0.5209073157029044
pair_0456,0.8877906501752655,0.6214534551226858,0.7102325201402124
pair_0457,0.8458685378213342,0.5921079764749339,0.6766948302570674
pair_0458,0.9113109673431186,0.637917677140183,0.7290487738744948
pair_0459,0.9453588846651673,0.6617512192656171,0.7562871077321338
pair_0460,0.5192205968215465,0.36345441777508253,0.41537647745723727
pair_0461,0.9308621614605673,0.651603513022397,0.7446897291684539
pair_0462,0.7454357031107569,0.5218049921775298,0.5963485624886056
pair_0463,0.6295617549425033,0.4406932284597523,0.5036494039540027
pair_0464,0.16588904759664327,0.11612233331765029,0.13271123807731464
pair_0465,0.8028552067283898,0.5619986447098728,0.6422841653827119
pair_0466,0.8384399005508099,0.5869079303855669,0.6707519204406479
pair_0467,0.8906100686818,0.62342704807726,0.7124880549454401
pair_0468,0.5744035823995477,0.40208250767968334,0.4595228659196382
pair_0469,0.27190699081159697,0.19033489356811786,0.2175255926492776
pair_0470,0.9261262364597039,0.6482883655217927,0.7409009891677631
pair_0471,0.4349470090434952,0.30446290633044665,0.3479576072347962
pair_0472,0.8055027658550518,0.5638519360985362,0.6444022126840414
pair_0473,0.9087803412445027,0.6361462388711518,0.7270242729956022
pair_0474,0.7827392667222421,0.5479174867055695,0.6261914133777937
pair_0475,0.8140021054330026,0.5698014738031018,0.6512016843464021
pair_0476,0.9315663802648606,0.6520964661854024,0.7452531042118885
pair_0477,0.686620953658764,0.48063466756113477,0.5492967629270112
pair_0478,0.6033322467950417,0.4223325727565292,0.4826657974360334
pair_0479,0.9214554798354555,0.6450188358848188,0.7371643838683645
pair_0480,0.9298490436575376,0.6508943305602763,0.7438792349260301
pair_0481,0.9034044787529666,0.6323831351270766,0.7227235830023733
pair_0482,0.8772307494693402,0.6140615246285381,0.7017845995754722
pair_0483,0.8309500390977073,0.5816650273683951,0.6647600312781659
pair_0484,0.8948148954523922,0.6263704268166745,0.7158519163619138
pair_0485,0.262342069897687,0.18363944892838088,0.2098736559181496
pair_0486,0.9334259501838211,0.6533981651286748,0.7467407601470569
pair_0487,0.6432149184755889,0.45025044293291216,0.5145719347804711
pair_0488,0.7463125193201278,0.5224187635240894,0.5970500154561023
pair_0489,0.9163506552730635,0.6414454586911444,0.7330805242184508
pair_0490,0.8602801469554476,0.6021961028688133,0.6882241175643582
pair_0491,0.5676221782660859,0.39733552478626005,0.4540977426128687
pair_0492,0.5648205422039194,0.39537437954274357,0.45185643376313556
pair_0493,0.7333761152484057,0.513363280673884,0.5867008921987246
pair_0494,0.8644907337414323,0.6051435136190025,0.6915925869931459
pair_0495,0.5036629850238262,0.35256408951667834,0.402930388019061
pair_0496,0.6631610344608029,0.464212724122562,0.5305288275686423
pair_0497,0.932506271996672,0.6527543903976704,0.7460050175973376
pair_0498,0.6608264058392952,0.4625784840875066,0.5286611246714362
pair_0499,0.8142249208660098,0.5699574446062069,0.6513799366928079
pair_0500,0.6247047479551545,0.4372933235686081,0.49976379836412366
pair_0501,0.8182319249902082,0.5727623474931457,0.6545855399921666
pair_0502,0.5508091626248474,0.38556641383739315,0.4406473300998779
pair_0503,0.5807618978980887,0.4065333285286621,0.464609518318471
pair_0504,0.8569261476212515,0.599848303334876,0.6855409180970012
pair_0505,0.8942282666289424,0.6259597866402596,0.715382613303154
pair_0506,0.5561461979389328,0.38930233855725294,0.4449169583511463
pair_0507,0.8822125866795869,0.6175488106757108,0.7057700693436696
pair_0508,0.889028625238249,0.6223200376667742,0.7112229001905992
pair_0509,0.7100847290603162,0.4970593103422213,0.5680677832482529
pair_0510,0.47026729811698803,0.3291871086818916,0.37621383849359047
pair_0511,0.6457606128072316,0.4520324289650621,0.5166084902457854
pair_0512,0.9242591619825365,0.6469814133877756,0.7394073295860293
pair_0513,0.8293196112209836,0.5805237278546885,0.663455688976787
pair_0514,0.9066549086623791,0.6346584360636653,0.7253239269299033
pair_0515,0.8795416455797778,0.6156791519058444,0.7036333164638222
pair_0516,0.8797927468260143,0.61585492277821,0.7038341974608114
pair_0517,0.825567334206007,0.5778971339442048,0.6604538673648057
pair_0518,0.9431556996139209,0.6602089897297446,0.7545245596911367
pair_0519,0.8020894197630006,0.5614625938341004,0.6416715358104006
pair_0520,0.8701850799033565,0.6091295559323495,0.6961480639226852
pair_0521,0.9753340771713088,0.6827338540199162,0.7802672617370471
pair_0522,0.8914468734116591,0.6240128113881613,0.7131574987293273
pair_0523,0.42967642353480634,0.3007734964743644,0.34374113882784507
pair_0524,0.5250406184496411,0.36752843291474874,0.42003249475971294
pair_0525,0.732824501954894,0.5129771513684258,0.5862596015639152
pair_0526,0.8041883487013679,0.5629318440909575,0.6433506789610943
pair_0527,0.4823478551654331,0.3376434986158032,0.3858782841323465
pair_0528,0.892071134204634,0.6244497939432437,0.7136569073637072
pair_0529,0.5720986804163297,0.4004690762914308,0.4576789443330638
pair_0530,0.6867360187098057,0.480715213096864,0.5493888149678446
pair_0531,0.7106969996191097,0.49748789973337676,0.5685575996952877
pair_0532,0.6536258525243237,0.45753809676702656,0.5229006820194589
pair_0533,0.49157839607719805,0.3441048772540386,0.39326271686175845
pair_0534,0.595038383345764,0.4165268683420348,0.4760307066766112
pair_0535,0.47632980147346843,0.3334308610314279,0.3810638411787748
pair_0536,0.8579145370011869,0.6005401759008308,0.6863316296009496
pair_0537,0.7983639131101883,0.5588547391771318,0.6386911304881506
pair_0538,0.474435841917627,0.3321050893423389,0.3795486735341016
pair_0539,0.6988249454019362,0.4891774617813553,0.5590599563215489
pair_0540,0.8304332881816867,0.5813033017271807,0.6643466305453494
pair_0541,0.8166844846837717,0.5716791392786402,0.6533475877470174
pair_0542,0.8654825586712398,0.6058377910698678,0.6923860469369919
pair_0543,0.867208706557687,0.6070460945903808,0.6937669652461497
pair_0544,0.7916057924080336,0.5541240546856235,0.633284633926427
pair_0545,0.6668240364927084,0.46677682554489586,0.5334592291941668
pair_0546,0.9470873930425624,0.6629611751297937,0.75766991443405
pair_0547,0.2932764671877045,0.20529352703139314,0.23462117375016361
pair_0548,0.9040761414186667,0.6328532989930666,0.7232609131349333
pair_0549,0.7058362162892091,0.49408535140244636,0.5646689730313673
pair_0550,0.8257115631436862,0.5779980942005803,0.660569250514949
pair_0551,0.8638504757628395,0.6046953330339876,0.6910803806102717
pair_0552,0.9063090558394558,0.634416339087619,0.7250472446715647
pair_0553,0.5266780268875825,0.3686746188213077,0.421342421510066
pair_0554,0.8624101316246611,0.6036870921372627,0.6899281052997289
pair_0555,0.9175122391187266,0.6422585673831086,0.7340097912949813
pair_0556,0.5349967035565685,0.3744976924895979,0.4279973628452548
pair_0557,0.8754041200470372,0.612782884032926,0.7003232960376298
pair_0558,0.8518400640867266,0.5962880448607086,0.6814720512693814
pair_0559,0.7057272974523306,0.4940091082166314,0.5645818379618646
pair_0560,0.5765479195007962,0.4035835436505573,0.461238335600637
pair_0561,0.862005678285754,0.6034039748000278,0.6896045426286033
pair_0562,0.8849583397060241,0.6194708377942169,0.7079666717648193
pair_0563,0.9335718955191792,0.6535003268634254,0.7468575164153434
pair_0564,0.6845012239524182,0.4791508567666927,0.5476009791619346
pair_0565,0.3137446651989618,0.21962126563927326,0.2509957321591695
pair_0566,0.9092971030117445,0.6365079721082211,0.7274376824093957
pair_0567,0.7453894634117939,0.5217726243882557,0.5963115707294352
pair_0568,0.5404866190494056,0.37834063333458395,0.4323892952395245
pair_0569,0.942551500450979,0.6597860503156853,0.7540412003607833
pair_0570,0.34057621082770395,0.23840334757939274,0.2724609686621632
pair_0571,0.6736039228134096,0.4715227459693867,0.5388831382507278
pair_0572,0.9147469461152544,0.640322862280678,0.7317975568922036
pair_0573,0.42146682842931577,0.295026779900521,0.3371734627434526
pair_0574,0.8751688898433632,0.6126182228903542,0.7001351118746906
pair_0575,0.7379397444582398,0.5165578211207679,0.5903517955665919
pair_0576,0.6390151875836612,0.4473106313085628,0.511212150066929
pair_0577,0.8889267631406197,0.6222487341984337,0.7111414105124958
pair_0578,0.8171158917224114,0.5719811242056879,0.6536927133779291
pair_0579,0.4801712234527207,0.33611985641690445,0.38413697876217656
pair_0580,0.790002825071531,0.5530019775500716,0.6320022600572248
pair_0581,0.6665140761190227,0.46655985328331584,0.5332112608952182
pair_0582,0.832416652258682,0.5826916565810774,0.6659333218069456
pair_0583,0.9780146539984041,0.6846102577988828,0.7824117231987233
pair_0584,0.8002817852467791,0.5601972496727453,0.6402254281974233
pair_0585,0.8023017043198305,0.5616111930238813,0.6418413634558644
pair_0586,0.7813824587373557,0.5469677211161489,0.6251059669898846
pair_0587,0.6035175430740032,0.4224622801518022,0.48281403445920257
pair_0588,0.8958897496124653,0.6271228247287256,0.7167117996899722
pair_0589,0.929882527705851,0.6509177693940956,0.7439060221646808
pair_0590,0.7903543699474334,0.5532480589632033,0.6322834959579468
pair_0591,0.687469680768171,0.4812287765377197,0.5499757446145369
pair_0592,0.40773641615688955,0.2854154913098227,0.32618913292551166
pair_0593,0.9304726455897224,0.6513308519128057,0.744378116471778
pair_0594,0.7762841207780784,0.5433988845446548,0.6210272966224628
pair_0595,0.42634731756358335,0.2984431222945083,0.3410778540508667
pair_0596,0.8606431828653239,0.6024502280057267,0.6885145462922592
pair_0597,0.45605794028154867,0.319240558197084,0.364846352225239
pair_0598,0.24787577664967655,0.17351304365477357,0.19830062131974124
pair_0599,0.6474895584324762,0.45324269090273334,0.517991646745981
pair_0600,0.7142071281365562,0.4999449896955893,0.571365702509245
pair_0601,0.49528537034880127,0.34669975924416085,0.39622829627904105
pair_0602,0.877513018823217,0.6142591131762518,0.7020104150585736
pair_0603,0.6193137336202256,0.43351961353415785,0.4954509868961805
pair_0604,0.6091038106698118,0.4263726674688682,0.4872830485358495
pair_0605,0.9050034048093801,0.6335023833665661,0.7240027238475042
pair_0606,0.8964107606932625,0.6274875324852838,0.71712860855461
pair_0607,0.8616376559713215,0.603146359179925,0.6893101247770572
pair_0608,0.9618509570592841,0.6732956699414988,0.7694807656474274
pair_0609,0.7736626871830208,0.5415638810281145,0.6189301497464167
pair_0610,0.7288281701897699,0.5101797191328389,0.5830625361518159
pair_0611,0.5794250053211965,0.4055975037248375,0.4635400042569572
pair_0612,0.83611493794135,0.5852804565589449,0.66889195035308
pair_0613,0.6250399921360801,0.43752799449525603,0.5000319937088641
pair_0614,0.6505019338066214,0.4553513536646349,0.5204015470452971
pair_0615,0.7566648256003872,0.529665377920271,0.6053318604803097
pair_0616,0.8966444595334224,0.6276511216733957,0.717315567626738
pair_0617,0.45410775884003807,0.31787543118802664,0.36328620707203046
pair_0618,0.6077708868548781,0.4254396207984147,0.4862167094839025
pair_0619,0.8054718017464187,0.5638302612224931,0.644377441397135
pair_0620,0.8065362575739246,0.5645753803017471,0.6452290060591397
pair_0621,0.7765618265603733,0.5435932785922613,0.6212494612482987
pair_0622,0.8023724358098725,0.5616607050669107,0.6418979486478981
pair_0623,0.8015984467091869,0.5611189126964308,0.6412787573673495
pair_0624,0.7769018870639364,0.5438313209447554,0.6215215096511492
pair_0625,0.7517937739626175,0.5262556417738322,0.601435019170094
pair_0626,0.8901806138199134,0.6231264296739394,0.7121444910559308
pair_0627,0.6700007941379352,0.46900055589655465,0.5360006353103483
pair_0628,0.8919398397876173,0.6243578878513321,0.7135518718300938
pair_0629,0.1411173321894339,0.09878213253260372,0.11289386575154713
pair_0630,0.9314033989045276,0.6519823792331693,0.7451227191236222
pair_0631,0.8219656298990514,0.575375940929336,0.6575725039192412
pair_0632,0.7317145343483255,0.5122001740438278,0.5853716274786603
pair_0633,0.7147816813683133,0.5003471769578193,0.5718253450946507
pair_0634,0.592664912565715,0.41486543879600046,0.474131930052572
pair_0635,0.8346233397972294,0.5842363378580605,0.6676986718377835
pair_0636,0.42924255219939156,0.30046978653957407,0.34339404175951327
pair_0637,0.7506289302920478,0.5254402512044334,0.6005031442336383
pair_0638,0.8684352537059636,0.6079046775941745,0.6947482029647709
pair_0639,0.841803803838418,0.5892626626868925,0.6734430430707344
pair_0640,0.7368147474337186,0.5157703232036029,0.5894517979469749
pair_0641,0.7418399591715314,0.519287971420072,0.5934719673372252
pair_0642,0.9193523323443232,0.6435466326410262,0.7354818658754586
pair_0643,0.8350854628522036,0.5845598239965425,0.6680683702817629
pair_0644,0.5142600882353505,0.35998206176474534,0.41140807058828044
pair_0645,0.8802003336379064,0.6161402335465345,0.7041602669103252
pair_0646,0.9635034966946996,0.6744524476862896,0.7708027973557597
pair_0647,0.717214656114302,0.5020502592800113,0.5737717248914417
pair_0648,0.4898101156817538,0.3428670809772276,0.3918480925454031
pair_0649,0.6689631490623402,0.46827420434363815,0.5351705192498722
pair_0650,0.8589846356033771,0.6012892449223639,0.6871877084827017
pair_0651,0.8619217779989233,0.6033452445992463,0.6895374223991387
pair_0652,0.9163881175584955,0.6414716822909468,0.7331104940467964
pair_0653,0.5706035961110947,0.39942251727776623,0.4564828768888758
pair_0654,0.41632283087210575,0.291425981610474,0.3330582646976846
pair_0655,0.9604215736671404,0.6722951015669982,0.7683372589337124
pair_0656,0.6841503846135636,0.4789052692294945,0.5473203076908509
pair_0657,0.8904314306101309,0.6233020014270916,0.7123451444881047
pair_0658,0.7727827441375045,0.5409479208962531,0.6182261953100037
pair_0659,0.8269258117876473,0.5788480682513532,0.6615406494301179
pair_0660,0.7765038818532183,0.5435527172972527,0.6212031054825746
pair_0661,0.48637878461897827,0.34046514923328475,0.3891030276951826
pair_0662,0.8321992959439728,0.582539507160781,0.6657594367551782
pair_0663,0.7440547947903751,0.5208383563532625,0.5952438358323001
pair_0664,0.850728504846616,0.5955099533926311,0.6805828038772929
pair_0665,0.3835829679916746,0.26850807759417217,0.3068663743933397
pair_0666,0.9225247915198833,0.6457673540639183,0.7380198332159067
pair_0667,0.6272090459735776,0.4390463321815043,0.5017672367788621
pair_0668,0.766082304069197,0.5362576128484379,0.6128658432553576
pair_0669,0.7602997648105723,0.5322098353674005,0.6082398118484579
pair_0670,0.6765238246364047,0.47356667724548324,0.5412190597091238
pair_0671,0.8772960921059483,0.6141072644741637,0.7018368736847587
pair_0672,0.4546198777273833,0.3182339144091683,0.36369590218190667
pair_0673,0.6457022975543547,0.45199160828804824,0.5165618380434838
pair_0674,0.7990536264694842,0.5593375385286389,0.6392429011755874
pair_0675,0.9069966568077943,0.634897659765456,0.7255973254462355
pair_0676,0.7056001485760951,0.4939201040032665,0.5644801188608761
pair_0677,0.843693175190765,0.5905852226335355,0.674954540152612
pair_0678,0.8824245693925918,0.6176971985748142,0.7059396555140736
pair_0679,0.6734603913471462,0.4714222739430023,0.538768313077717
pair_0680,0.7599306016530407,0.5319514211571285,0.6079444813224326
pair_0681,0.8235478324110923,0.5764834826877646,0.6588382659288738
pair_0682,0.6171685608086648,0.4320179925660653,0.49373484864693185
pair_0683,0.32176242626327,0.225233698384289,0.25740994101061604
pair_0684,0.7398384754777504,0.5178869328344252,0.5918707803822003
pair_0685,0.34326184615637484,0.24028329230946238,0.2746094769250999
pair_0686,0.21633579944133138,0.15143505960893197,0.17306863955306512
pair_0687,0.7558468359662085,0.529092785176346,0.6046774687729668
pair_0688,0.9374760807904234,0.6562332565532963,0.7499808646323388
pair_0689,0.902228848489958,0.6315601939429706,0.7217830787919665
pair_0690,0.4985672363834384,0.34899706546840686,0.39885378910675073
pair_0691,0.7919297990931227,0.5543508593651858,0.6335438392744982
pair_0692,0.5931533415441864,0.4152073390809305,0.47452267323534914
pair_0693,0.6526636309568671,0.45686454166980695,0.5221309047654937
pair_0694,0.6387761840242087,0.447143328816946,0.511020947219367
pair_0695,0.9160085859877671,0.641206010191437,0.7328068687902137
pair_0696,0.9032218792207443,0.632255315454521,0.7225775033765954
pair_0697,0.49386480015798656,0.34570536011059055,0.39509184012638926
pair_0698,0.45929200732740777,0.32150440512918543,0.36743360586192625
pair_0699,0.8775048970554696,0.6142534279388288,0.7020039176443758
pair_0700,0.789902710090042,0.5529318970630294,0.6319221680720336
pair_0701,0.77984320545517,0.545890243818619,0.6238745643641361
pair_0702,0.5548768741156778,0.3884138118809744,0.44390149929254225
pair_0703,0.8298849853869399,0.5809194897708578,0.663907988309552
pair_0704,0.9477153994494845,0.6634007796146391,0.7581723195595876
pair_0705,0.9424508746338258,0.659715612243678,0.7539606997070607
pair_0706,0.6789996284482951,0.47529973991380653,0.543199702758636
pair_0707,0.86935763586303,0.608550345104121,0.695486108690424
pair_0708,0.7851475881950235,0.5496033117365164,0.6281180705560189
pair_0709,0.37891649149378726,0.26524154404565103,0.30313319319502985
pair_0710,0.903288834077389,0.6323021838541723,0.7226310672619113
pair_0711,0.7382806547095067,0.5167964582966547,0.5906245237676053
pair_0712,0.661876845139542,0.4633137915976794,0.5295014761116337
pair_0713,0.7982583386102078,0.5587808370271454,0.6386066708881663
pair_0714,0.8785990213075621,0.6150193149152934,0.7028792170460497
pair_0715,0.828120940049077,0.5796846580343539,0.6624967520392616
pair_0716,0.6433172770462912,0.4503220939324038,0.514653821637033
pair_0717,0.5407389382876634,0.37851725680136433,0.43259115063013076
pair_0718,0.6939202426992843,0.485744169889499,0.5551361941594275
pair_0719,0.7505635440460445,0.5253944808322312,0.6004508352368356
pair_0720,0.9027545616848732,0.6319281931794112,0.7222036493478986
pair_0721,0.8839439988787898,0.6187607992151528,0.7071551991030319
pair_0722,0.8681161289679913,0.6076812902775939,0.694492903174393
pair_0723,0.8659748447382374,0.6061823913167661,0.69277987579059
pair_0724,0.7149240035887053,0.5004468025120937,0.5719392028709643
pair_0725,0.67698910030858,0.47389237021600594,0.541591280246864
pair_0726,0.829098647963,0.5803690535741,0.6632789183704001
pair_0727,0.7328909967461581,0.5130236977223106,0.5863127973969265
pair_0728,0.8510600150218112,0.5957420105152678,0.6808480120174489
pair_0729,0.5638837783992665,0.39471864487948655,0.4511070227194132
pair_0730,0.7197720285170099,0.503840419961907,0.5758176228136079
pair_0731,0.8652368043473823,0.6056657630431675,0.6921894434779059
pair_0732,0.7132157386415251,0.49925101704906755,0.5705725909132201
pair_0733,0.8988674947409695,0.6292072463186786,0.7190939957927757
pair_0734,0.8972015087822139,0.6280410561475497,0.7177612070257712
pair_0735,0.7767727169150468,0.5437409018405327,0.6214181735320374
pair_0736,0.656146672809293,0.459302670966505,0.5249173382474344
pair_0737,0.4719952718329815,0.33039669028308705,0.3775962174663852
pair_0738,0.8575084441025357,0.600255910871775,0.6860067552820286
pair_0739,0.19238927088468705,0.1346724896192809,0.15391141670774966
pair_0740,0.9317753902977304,0.6522427732084112,0.7454203122381844
pair_0741,0.8218863005783813,0.5753204104048669,0.6575090404627051
pair_0742,0.6755405378256675,0.4728783764779672,0.540432430260534
pair_0743,0.6640539701539169,0.46483777910774177,0.5312431761231335
pair_0744,0.9189533046260288,0.6432673132382201,0.7351626437008231
pair_0745,0.6738773888103424,0.47171417216723965,0.539101911048274
pair_0746,0.802813948568429,0.5619697639979003,0.6422511588547433
pair_0747,0.694680304598833,0.4862762132191831,0.5557442436790664
pair_0748,0.9061762579268475,0.6343233805487932,0.7249410063414781
pair_0749,0.7594260580844883,0.5315982406591417,0.6075408464675907
pair_0750,0.7168403160600809,0.5017882212420566,0.5734722528480648
pair_0751,0.9304116167155703,0.6512881317008992,0.7443292933724562
pair_0752,0.8710836847470731,0.6097585793229511,0.6968669477976586
pair_0753,0.9316088371080069,0.6521261859756048,0.7452870696864056
pair_0754,0.841165541218421,0.5888158788528947,0.6729324329747368
pair_0755,0.5480855040908411,0.3836598528635888,0.4384684032726729
pair_0756,0.6372982119889204,0.4461087483922443,0.5098385695911364
pair_0757,0.6779748039112506,0.4745823627378754,0.5423798431290006
pair_0758,0.706619902174347,0.4946339315220429,0.5652959217394776
pair_0759,0.7262001767206,0.5083401237044199,0.58096014137648
pair_0760,0.8904822899160099,0.6233376029412069,0.7123858319328079
pair_0761,0.42630443616411123,0.29841310531487786,0.341043548931289
pair_0762,0.48273988800080564,0.33791792160056394,0.38619191040064454
pair_0763,0.6524239725915596,0.4566967808140917,0.5219391780732477
pair_0764,0.9251727258808339,0.6476209081165837,0.7401381807046672
pair_0765,0.8929922852872523,0.6250945997010765,0.7143938282298019
pair_0766,0.4236289177299303,0.29654024241095117,0.33890313418394424
pair_0767,0.5093324915503609,0.3565327440852526,0.4074659932402887
pair_0768,0.911856776521436,0.6382997435650052,0.7294854212171489
pair_0769,0.8933415005000175,0.6253390503500122,0.714673200400014
pair_0770,0.355711792342336,0.2489982546396352,0.28456943387386885
pair_0771,0.8147423137686648,0.5703196196380653,0.6517938510149319
pair_0772,0.39088584322058595,0.27362009025441014,0.3127086745764688
pair_0773,0.9477892514985973,0.663452476049018,0.7582314011988779
pair_0774,0.7016968868212615,0.49118782077488304,0.5613575094570092
pair_0775,0.7117859248514906,0.4982501473960434,0.5694287398811925
pair_0776,0.8153309209201316,0.5707316446440921,0.6522647367361053
pair_0777,0.5059721960778362,0.3541805372544853,0.40477775686226897
pair_0778,0.3749967892513436,0.26249775247594054,0.2999974314010749
pair_0779,0.8250303697842736,0.5775212588489914,0.660024295827419
pair_0780,0.6908724131357638,0.4836106891950346,0.552697930508611
pair_0781,0.8697687975556093,0.6088381582889265,0.6958150380444875
pair_0782,0.8218374044540558,0.5752861831178391,0.6574699235632447
pair_0783,0.7331340827742249,0.5131938579419574,0.5865072662193799
pair_0784,0.7729134412873699,0.5410394089011589,0.618330753029896
pair_0785,0.7541987423083855,0.5279391196158698,0.6033589938467084
pair_0786,0.6506476853565679,0.4554533797495975,0.5205181482852543
pair_0787,0.6515004817314854,0.4560503372120398,0.5212003853851884
pair_0788,0.49964047874050665,0.3497483351183546,0.39971238299240536
pair_0789,0.9325961449873601,0.652817301491152,0.7460769159898881
pair_0790,0.9439668376136018,0.6607767863295212,0.7551734700908814
pair_0791,0.7962134055556617,0.5573493838889632,0.6369707244445294
pair_0792,0.8599581058422017,0.6019706740895411,0.6879664846737614
pair_0793,0.3102859269768391,0.21720014888378736,0.2482287415814713
pair_0794,0.4325170777981488,0.30276195445870413,0.34601366223851904
pair_0795,0.8678259737996192,0.6074781816597334,0.6942607790396954
pair_0796,0.7300973269601825,0.5110681288721277,0.584077861568146
pair_0797,0.5175689709812794,0.36229827968689554,0.41405517678502357
pair_0798,0.8161270652260452,0.5712889456582316,0.6529016521808362
pair_0799,0.4364182227690043,0.305492755938303,0.3491345782152035
pair_0800,0.6668979990446853,0.4668285993312797,0.5335183992357483
pair_0801,0.8992544143772863,0.6294780900641004,0.719403531501829
pair_0802,0.76467623707262,0.535273365950834,0.6117409896580961
pair_0803,0.8988611433373291,0.6292028003361304,0.7190889146698634
pair_0804,0.9155543745138381,0.6408880621596866,0.7324434996110706
pair_0805,0.8587223029917939,0.6011056120942556,0.6869778423934352
pair_0806,0.3940212000628464,0.2758148400439925,0.31521696005027716
pair_0807,0.8765069723196733,0.6135548806237713,0.7012055778557387
pair_0808,0.7718876721340674,0.5403213704938471,0.6175101377072539
pair_0809,0.7645653616186585,0.5351957531330609,0.6116522892949269
pair_0810,0.9423525597701856,0.6596467918391299,0.7538820478161485
pair_0811,0.8064197685703615,0.564493837999253,0.6451358148562892
pair_0812,0.8362366625724007,0.5853656638006804,0.6689893300579206
pair_0813,0.9138054103041473,0.6396637872129031,0.7310443282433179
pair_0814,0.752136457776398,0.5264955204434786,0.6017091662211185
pair_0815,0.8043140862885156,0.563019860401961,0.6434512690308125
pair_0816,0.9005075381102511,0.6303552766771757,0.720406030488201
pair_0817,0.8905273291677329,0.623369130417413,0.7124218633341863
pair_0818,0.4457464797761266,0.3120225358432886,0.3565971838209013
pair_0819,0.5801595049009209,0.40611165343064465,0.46412760392073676
pair_0820,0.8110869982189783,0.5677608987532848,0.6488695985751827
pair_0821,0.8945140803788446,0.6261598562651912,0.7156112643030758
pair_0822,0.8631926393181265,0.6042348475226885,0.6905541114545013
pair_0823,0.9646297209062007,0.6752408046343404,0.7717037767249606
pair_0824,0.6728981762326878,0.47102872336288143,0.5383185409861503
pair_0825,0.6678043326333899,0.46746303284337287,0.5342434661067119
pair_0826,0.8197529475837373,0.5738270633086161,0.6558023580669898
pair_0827,0.9404373911231246,0.6583061737861872,0.7523499128984997
pair_0828,0.8862986291568162,0.6204090404097713,0.709038903325453
pair_0829,0.4933004378000242,0.3453103064600169,0.39464035024001937
pair_0830,0.7610961307343933,0.5327672915140753,0.6088769045875146
pair_0831,0.6514092888319853,0.45598650218238973,0.5211274310655883
pair_0832,0.8213321130012126,0.5749324791008488,0.6570656904009701
pair_0833,0.5468198004003456,0.3827738602802419,0.4374558403202765
pair_0834,0.593185035521617,0.4152295248651319,0.47454802841729365
pair_0835,0.5006186166633713,0.35043303166435985,0.40049489333069704
pair_0836,0.8635321011807781,0.6044724708265447,0.6908256809446225
pair_0837,0.2945888234444198,0.20621217641109382,0.23567105875553584
pair_0838,0.8810041847813018,0.6167029293469113,0.7048033478250415
pair_0839,0.46965916249893774,0.3287614137492564,0.3757273299991502
pair_0840,0.7922300838529827,0.5545610586970878,0.6337840670823862
pair_0841,0.8760212462757734,0.6132148723930413,0.7008169970206187
pair_0842,0.24128038591052148,0.16889627013736502,0.1930243087284172
pair_0843,0.6280180432325657,0.43961263026279596,0.5024144345860526
pair_0844,0.8026852859423004,0.5618797001596102,0.6421482287538404
pair_0845,0.921696667150432,0.6451876670053024,0.7373573337203456
pair_0846,0.9343032434297799,0.6540122704008459,0.7474425947438239
pair_0847,0.7343015991507867,0.5140111194055507,0.5874412793206294
pair_0848,0.7600848829481609,0.5320594180637126,0.6080679063585288
pair_0849,0.24493494506498573,0.17145446154549,0.1959479560519886
pair_0850,0.6282757262188838,0.43979300835321866,0.5026205809751071
pair_0851,0.46074965466656437,0.32252475826659505,0.3685997237332515
pair_0852,0.9265735399330994,0.6486014779531696,0.7412588319464796
pair_0853,0.9327385046557033,0.6529169532589922,0.7461908037245627
